Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
52,269,5545,0,0,5511,34,32,3565,22,3998,18,828,462,561,2387,1289,1365,479,8.63841,4906,1.66611,1,10
53,269,5491,0,0,5453,38,32,3550,23,3905,18,837,448,537,2364,1287,1345,462,8.41377,4742,1.64069,1,10
54,269,5533,0,0,5505,28,27,3655,22,4139,26,849,404,556,2398,1300,1388,447,8.0788,4469,1.70619,1,10
55,269,5585,0,0,5548,37,33,3633,20,4021,28,869,445,618,2362,1263,1345,446,7.98568,4496,1.67252,1,10
56,269,5582,0,0,5551,31,28,3622,23,4046,21,866,486,551,2424,1234,1364,461,8.25869,4634,1.67954,1,10
57,269,5552,0,0,5518,34,30,3606,24,4023,15,874,451,571,2415,1226,1371,444,7.99712,4625,1.67308,1,10
58,269,5517,0,0,5485,32,27,3612,24,4041,14,838,437,539,2433,1256,1313,436,7.90285,4816,1.67813,1,10
59,269,5579,0,0,5543,36,34,3637,25,4113,13,861,435,578,2412,1280,1296,440,7.88672,4590,1.69866,1,10
60,269,5643,0,0,5615,28,20,3691,22,4194,22,884,447,554,2459,1277,1439,474,8.39979,4805,1.72236,1,10
61,269,5600,0,0,5557,43,40,3653,22,4050,18,909,475,554,2385,1259,1394,477,8.51786,4724,1.68067,1,10
62,269,5521,0,0,5480,41,36,3646,22,4060,21,836,388,563,2425,1288,1401,451,8.16881,4633,1.6835,1,10
63,269,5465,0,0,5441,24,21,3617,24,3987,14,813,434,559,2391,1254,1297,447,8.17932,4661,1.66306,1,10
64,269,5631,0,0,5593,38,33,3643,25,4161,20,886,436,578,2437,1274,1372,453,8.04475,4566,1.71262,1,10
65,269,5528,0,0,5509,19,14,3600,26,4080,14,835,444,567,2373,1295,1377,454,8.21274,4694,1.68919,1,10
66,269,5589,0,0,5535,54,51,3629,24,4082,15,875,454,585,2403,1257,1311,460,8.23045,4826,1.68976,1,10
67,269,5568,0,0,5527,41,35,3679,22,3964,20,861,419,586,2460,1222,1350,444,7.97414,4761,1.65673,1,10
68,269,5577,0,0,5552,25,18,3617,23,4003,18,847,445,600,2430,1237,1401,437,7.83575,4513,1.6675,1,10
69,269,5551,0,0,5523,28,25,3674,22,4087,17,839,395,585,2493,1222,1332,446,8.03459,4665,1.69119,1,10
70,269,5554,0,0,5515,39,35,3655,23,4090,18,860,414,550,2444,1268,1335,441,7.94022,4777,1.69205,1,10
71,269,5579,0,0,5538,41,36,3664,21,4026,27,827,478,556,2425,1266,1377,457,8.19143,4944,1.67392,1,10
72,269,5473,0,0,5440,33,30,3666,25,4103,17,847,367,574,2391,1277,1370,470,8.58761,4598,1.69578,1,10
73,269,5557,0,0,5537,20,19,3595,28,3992,7,859,481,602,2361,1247,1404,487,8.76372,4981,1.66445,1,10
74,269,5619,0,0,5576,43,43,3645,24,4150,22,852,444,588,2416,1297,1336,457,8.13312,4623,1.7094,1,10
75,269,5617,0,0,5592,25,22,3643,24,4013,14,881,453,569,2437,1263,1408,467,8.31405,4657,1.67029,1,10
76,269,5540,0,0,5525,15,14,3636,23,4089,21,848,439,542,2437,1253,1357,441,7.96029,4688,1.69176,1,10
77,269,5532,0,0,5498,34,31,3599,24,4061,18,838,431,559,2420,1266,1348,420,7.59219,4356,1.68379,1,10
78,269,5564,0,0,5522,42,38,3620,22,4023,29,859,421,595,2454,1206,1380,464,8.33932,4553,1.67308,1,10
79,269,5555,0,0,5529,26,22,3617,24,4035,29,857,463,537,2469,1200,1319,420,7.56076,4364,1.67645,1,10
80,269,5439,0,0,5385,54,52,3576,23,3967,18,823,441,522,2395,1240,1289,433,7.96102,4627,1.65755,1,10
81,269,5650,0,0,5628,22,18,3627,23,4119,24,860,479,603,2430,1254,1402,472,8.35398,4795,1.70039,1,10
82,269,5622,0,0,5594,28,24,3590,27,4109,17,866,498,571,2448,1222,1423,489,8.69797,5113,1.6975,1,10
83,269,5392,0,0,5340,52,48,3592,22,4038,17,815,354,564,2359,1283,1359,434,8.04896,4541,1.67729,1,10
84,269,5605,0,0,5583,22,20,3667,28,4145,13,862,436,592,2414,1288,1463,444,7.9215,4389,1.70794,1,10
85,269,5544,0,0,5518,26,25,3596,22,4007,19,863,425,556,2398,1283,1373,439,7.91847,4676,1.66861,1,10
86,269,5550,0,0,5505,45,41,3635,23,4076,21,837,438,548,2446,1260,1316,419,7.54955,4614,1.68805,1,10
87,269,5523,0,0,5495,28,27,3580,23,4063,22,837,468,542,2400,1254,1353,458,8.29259,4739,1.68435,1,10
88,269,5530,0,0,5498,32,23,3662,22,4094,13,829,412,558,2417,1301,1300,441,7.97468,4503,1.69319,1,10
89,269,5591,0,0,5554,37,33,3637,23,4066,15,860,426,599,2454,1237,1314,458,8.19174,4662,1.6852,1,10
90,269,5588,0,0,5557,31,28,3635,22,4022,16,869,419,551,2437,1296,1368,462,8.26772,4812,1.6728,1,10
91,269,5581,0,0,5551,30,26,3617,23,4121,16,837,477,567,2430,1254,1377,457,8.1885,4811,1.70097,1,10
92,269,5541,0,0,5498,43,38,3692,23,4172,22,850,406,542,2442,1279,1407,460,8.30175,4503,1.71585,1,10
93,269,5483,0,0,5442,41,38,3583,26,3968,11,848,460,569,2342,1253,1333,449,8.18895,4708,1.65782,1,10
94,269,5536,0,0,5500,36,35,3531,26,4020,12,855,432,623,2370,1244,1370,456,8.23699,4401,1.67224,1,10
95,269,5618,0,0,5565,53,45,3638,24,4060,14,834,490,606,2439,1235,1324,459,8.17017,4627,1.6835,1,10
96,269,5587,0,0,5565,22,18,3667,21,3990,19,856,409,605,2406,1292,1409,476,8.51978,4697,1.66389,1,10
97,269,5469,0,0,5444,25,25,3574,23,4060,26,893,376,556,2382,1236,1362,451,8.24648,4608,1.6835,1,10
98,269,5579,0,0,5539,40,39,3608,23,4090,22,862,433,562,2452,1248,1361,489,8.76501,5150,1.69205,1,10
99,269,5496,0,0,5473,23,19,3616,23,4024,16,838,383,585,2443,1231,1361,465,8.4607,4783,1.67336,1,10
100,269,5716,0,0,5676,40,40,3630,23,4135,27,918,490,611,2415,1255,1362,442,7.73268,4665,1.70503,1,10
101,269,5564,0,0,5521,43,41,3610,21,4023,24,855,474,561,2416,1234,1360,453,8.14162,4655,1.67308,1,10
102,269,5546,0,0,5506,40,37,3617,22,4021,20,863,442,554,2425,1242,1359,467,8.42048,4844,1.67252,1,10
103,269,5548,0,0,5505,43,35,3632,21,3997,23,861,429,573,2431,1231,1356,490,8.83201,5005,1.66583,1,10
104,269,5382,0,0,5326,56,52,3546,23,3959,17,790,382,577,2372,1244,1299,440,8.1754,4348,1.65536,1,10
105,269,5511,0,0,5456,55,50,3638,20,3964,27,780,435,578,2435,1256,1343,435,7.8933,4534,1.65673,1,10
106,269,5584,0,0,5532,52,48,3606,25,4133,14,904,443,524,2470,1229,1373,456,8.16619,4730,1.70445,1,10
107,269,5483,0,0,5465,18,14,3677,24,4082,22,795,411,534,2445,1276,1342,482,8.79081,4771,1.68976,1,10
108,269,5663,0,0,5625,38,31,3660,22,4151,24,894,466,611,2372,1296,1316,415,7.32827,4285,1.70969,1,10
109,269,5684,0,0,5671,13,10,3686,22,4039,22,859,505,609,2368,1321,1440,464,8.16327,4728,1.67757,1,10
110,269,5628,0,0,5593,35,31,3649,22,4030,20,855,474,567,2431,1281,1376,462,8.20896,4741,1.67504,1,10
111,269,5522,0,0,5453,69,65,3622,23,4007,17,844,457,573,2450,1181,1269,441,7.98624,4532,1.66861,1,10
112,269,5632,0,0,5604,28,27,3647,22,4087,27,820,500,589,2463,1233,1379,460,8.16761,4807,1.69119,1,10
113,269,5537,0,0,5503,34,32,3592,23,4068,18,827,434,556,2402,1300,1303,432,7.80206,4639,1.68577,1,10
114,269,5666,0,0,5643,23,20,3672,23,4000,22,880,505,573,2407,1279,1376,470,8.29509,4820,1.66667,1,10
115,269,5647,0,0,5635,12,10,3608,22,3983,23,859,499,573,2444,1249,1386,445,7.88029,4680,1.66196,1,10
116,269,5587,0,0,5558,29,25,3565,23,3994,20,897,459,595,2322,1294,1333,432,7.73224,4211,1.665,1,10
117,269,5497,0,0,5472,25,20,3587,23,3980,26,821,449,539,2402,1260,1313,453,8.24086,4778,1.66113,1,10
118,269,5585,0,0,5542,43,40,3654,22,4107,21,870,466,530,2456,1242,1353,425,7.60967,4486,1.69693,1,10
119,269,5564,0,0,5533,31,26,3594,22,3959,18,818,477,624,2422,1205,1388,471,8.46513,4994,1.65536,1,10
120,269,5540,0,0,5524,16,14,3685,24,4035,12,840,410,553,2509,1216,1374,460,8.30325,4800,1.67645,1,10
121,269,5510,0,0,5489,21,18,3607,23,3983,24,876,423,532,2404,1251,1384,455,8.25771,4611,1.66196,1,10
122,269,5763,0,0,5719,44,42,3742,23,4179,16,877,535,584,2501,1250,1392,455,7.89519,4816,1.71792,1,10
123,269,5659,0,0,5628,31,28,3672,22,4090,23,881,464,579,2424,1288,1370,460,8.12864,4830,1.69205,1,10
124,269,5531,0,0,5509,22,20,3539,23,3879,20,859,493,583,2372,1204,1373,436,7.88284,4620,1.63372,1,10
125,269,5501,0,0,5463,38,34,3579,21,3942,25,844,490,543,2363,1236,1318,466,8.47119,4924,1.65071,1,10
126,269,5540,0,0,5518,22,17,3621,22,3984,20,797,407,589,2420,1307,1329,448,8.08664,4808,1.66223,1,10
127,269,5548,0,0,5499,49,43,3609,22,4062,29,863,402,570,2393,1291,1343,439,7.91276,4560,1.68407,1,10
128,269,5697,0,0,5672,25,23,3770,23,4167,14,888,469,526,2536,1264,1428,459,8.05687,4691,1.71438,1,10
129,269,5628,0,0,5611,17,12,3697,22,4206,21,882,411,566,2458,1290,1392,427,7.58706,4476,1.72592,1,10
130,269,5481,0,0,5430,51,50,3558,26,4038,21,896,422,522,2403,1217,1333,441,8.04598,4592,1.67729,1,10
131,269,5453,0,0,5411,42,37,3617,26,4174,25,805,397,574,2487,1165,1322,456,8.36237,4804,1.71644,1,10
132,269,5637,0,0,5579,58,53,3650,23,4061,23,898,441,559,2462,1254,1388,451,8.00071,4665,1.68379,1,10
133,269,5577,0,0,5538,39,36,3633,22,4049,19,831,463,592,2394,1278,1299,413,7.40542,4317,1.68039,1,10
134,269,5437,0,0,5398,39,34,3573,22,4050,18,810,408,599,2303,1299,1346,466,8.5709,4658,1.68067,1,10
135,269,5573,0,0,5540,33,30,3617,21,4095,30,887,468,559,2308,1321,1367,456,8.18231,4900,1.69348,1,10
136,269,5568,0,0,5529,39,38,3588,24,4144,13,804,471,598,2369,1313,1353,452,8.11782,4502,1.70765,1,10
137,269,5516,0,0,5470,46,43,3661,24,4134,23,859,371,560,2451,1252,1404,476,8.62944,4825,1.70474,1,10
138,269,5564,0,0,5535,29,26,3618,25,4020,12,859,467,540,2456,1230,1321,445,7.99784,4803,1.67224,1,10
139,269,5539,0,0,5498,41,37,3641,23,4043,21,821,466,558,2426,1247,1339,439,7.92562,4716,1.6787,1,10
140,269,5540,0,0,5518,22,19,3555,21,3936,22,838,489,549,2368,1274,1339,447,8.06859,4860,1.64908,1,10
141,269,5732,0,0,5712,20,14,3691,22,4072,16,930,483,592,2438,1273,1398,448,7.81577,4512,1.68691,1,10
142,269,5672,0,0,5629,43,37,3711,23,4229,18,896,447,555,2499,1257,1350,460,8.11001,4943,1.7328,1,10
143,269,5627,0,0,5598,29,25,3625,22,3990,25,913,429,571,2433,1256,1382,459,8.1571,4615,1.66389,1,10
144,269,5521,0,0,5484,37,34,3579,23,4046,25,844,425,609,2366,1252,1385,462,8.36805,4691,1.67954,1,10
145,269,5637,0,0,5578,59,55,3714,23,4180,22,838,442,596,2458,1281,1335,451,8.00071,4624,1.71821,1,10
146,269,5621,0,0,5583,38,36,3677,25,4162,25,869,468,551,2448,1260,1359,477,8.48603,4897,1.71292,1,10
147,269,5524,0,0,5498,26,24,3654,22,4023,16,869,423,544,2477,1195,1359,449,8.12817,4576,1.67308,1,10
148,269,5608,0,0,5560,48,42,3613,22,3981,21,860,534,558,2402,1233,1374,475,8.47004,5042,1.66141,1,10
149,269,5686,0,0,5652,34,31,3684,26,4271,23,860,449,579,2427,1348,1375,432,7.59761,4483,1.74551,1,10
150,269,5524,0,0,5477,47,45,3663,22,4118,20,839,391,536,2461,1277,1349,433,7.83852,4436,1.7001,1,10
151,269,5524,0,0,5490,34,30,3607,23,4109,24,833,460,560,2380,1267,1361,442,8.00145,4561,1.6975,1,10
152,269,5660,0,0,5599,61,57,3682,21,4004,22,850,439,612,2468,1269,1423,445,7.86219,4546,1.66778,1,10
153,269,5628,0,0,5601,27,18,3674,22,4047,20,882,418,583,2364,1361,1399,467,8.2978,4813,1.67983,1,10
154,269,5738,0,0,5676,62,58,3751,22,4089,28,899,453,591,2448,1319,1384,470,8.19101,4573,1.69176,1,10
155,269,5676,0,0,5638,38,33,3661,22,3996,25,880,480,599,2455,1237,1340,439,7.73432,4582,1.66556,1,10
156,269,5601,0,0,5574,27,23,3685,22,4133,29,818,500,582,2421,1251,1340,454,8.1057,4829,1.70445,1,10
157,269,5655,0,0,5628,27,24,3643,24,4104,19,852,480,580,2441,1283,1414,461,8.15208,4791,1.69607,1,10
158,269,5540,0,0,5491,49,40,3585,23,3977,25,831,463,601,2361,1259,1375,462,8.33935,4915,1.6603,1,10
159,269,5562,0,0,5533,29,24,3583,25,3901,13,841,464,605,2402,1237,1398,468,8.41424,4854,1.63961,1,10
160,269,5551,0,0,5504,47,42,3620,23,4063,16,844,459,581,2392,1259,1320,426,7.67429,4558,1.68435,1,10
161,269,5524,0,0,5490,34,31,3639,23,4014,22,854,411,557,2413,1267,1358,461,8.3454,4722,1.67056,1,10
162,269,5488,0,0,5450,38,34,3644,21,4079,20,820,432,548,2461,1207,1393,453,8.25437,4546,1.6889,1,10
163,269,5481,0,0,5444,37,34,3649,22,4041,28,845,397,578,2391,1242,1369,429,7.82704,4322,1.67813,1,10
164,269,5553,0,0,5513,40,39,3632,23,4031,20,838,424,592,2388,1291,1363,444,7.99568,4441,1.67532,1,10
165,269,5622,0,0,5582,40,36,3670,23,4215,17,860,440,587,2421,1297,1336,443,7.87976,4643,1.72861,1,10
166,269,5681,0,0,5649,32,31,3692,26,4149,17,856,478,573,2436,1321,1398,471,8.29079,4772,1.70911,1,10
167,269,5581,0,0,5555,26,20,3659,23,4055,12,850,448,560,2405,1306,1392,469,8.40351,4777,1.68209,1,10
168,269,5567,0,0,5511,56,50,3667,23,4143,21,825,481,567,2343,1330,1370,465,8.35279,4628,1.70736,1,10
169,269,5620,0,0,5582,38,35,3571,23,4064,22,897,518,592,2315,1276,1295,398,7.08185,4158,1.68464,1,10
170,269,5669,0,0,5643,26,24,3705,23,4066,22,908,488,565,2409,1277,1345,453,7.99083,4633,1.6852,1,10
171,269,5575,0,0,5529,46,45,3644,25,4160,15,855,442,588,2447,1228,1321,444,7.96413,4627,1.71233,1,10
172,269,5500,0,0,5451,49,47,3635,24,4016,15,825,438,542,2466,1214,1309,442,8.03636,4436,1.67112,1,10
173,269,5592,0,0,5546,46,42,3654,22,4114,15,818,472,614,2385,1288,1373,438,7.83262,4596,1.69895,1,10
174,269,5527,0,0,5481,46,44,3639,23,4087,17,842,460,567,2382,1259,1384,499,9.02841,5053,1.69119,1,10
175,269,5604,0,0,5562,42,41,3667,23,4055,21,851,459,617,2444,1212,1272,426,7.60171,4641,1.68209,1,10
176,269,5613,0,0,5585,28,27,3630,22,4065,20,857,468,576,2435,1257,1400,469,8.3556,5020,1.68492,1,10
177,269,5536,0,0,5495,41,38,3537,23,4076,21,876,468,570,2317,1284,1355,471,8.50795,4513,1.68805,1,10
178,269,5550,0,0,5506,44,41,3670,22,3996,23,840,395,598,2505,1189,1334,455,8.1982,4592,1.66556,1,10
179,269,5468,0,0,5439,29,25,3537,23,3952,16,843,436,553,2373,1247,1353,414,7.57132,4308,1.65344,1,10
180,269,5505,0,0,5481,24,15,3618,26,4042,24,841,420,587,2403,1230,1389,469,8.51953,4516,1.67842,1,10
181,269,5432,0,0,5409,23,20,3580,26,4006,15,818,421,550,2434,1194,1328,453,8.33947,4754,1.66834,1,10
182,269,5632,0,0,5602,30,25,3708,23,4158,12,839,447,588,2443,1303,1377,465,8.25639,4899,1.71174,1,10
183,269,5502,0,0,5466,36,30,3501,23,3967,26,894,467,553,2313,1249,1327,450,8.17884,4690,1.65755,1,10
184,269,5633,0,0,5589,44,40,3659,27,4178,9,868,477,586,2448,1245,1410,493,8.752,4748,1.71762,1,10
185,269,5671,0,0,5621,50,48,3686,21,4032,19,906,444,597,2409,1296,1442,514,9.06366,5258,1.6756,1,10
186,269,5627,0,0,5582,45,43,3721,22,4058,20,806,434,605,2500,1262,1348,459,8.1571,4787,1.68294,1,10
187,269,5459,0,0,5417,42,40,3543,22,3974,21,837,406,565,2350,1280,1315,449,8.22495,4569,1.65948,1,10
188,269,5567,0,0,5534,33,27,3636,21,4094,27,798,438,594,2466,1244,1369,444,7.97557,4704,1.69319,1,10
189,269,5499,0,0,5446,53,47,3701,21,4019,22,814,400,603,2420,1240,1286,445,8.09238,4809,1.67196,1,10
190,269,5707,0,0,5669,38,34,3719,23,4166,20,878,449,609,2463,1288,1379,466,8.16541,4796,1.71409,1,10
191,269,5515,0,0,5493,22,20,3696,23,4062,19,730,422,577,2529,1238,1347,411,7.4524,4255,1.68407,1,10
192,269,5327,0,0,5298,29,27,3491,24,3996,23,794,399,536,2324,1251,1283,442,8.29735,4650,1.66556,1,10
193,269,5335,0,0,5289,46,45,3495,21,3906,26,779,398,544,2360,1228,1326,427,8.00375,4598,1.64096,1,10
194,269,5591,0,0,5545,46,45,3682,24,4051,11,818,413,570,2493,1286,1391,489,8.7462,4654,1.68095,1,10
195,269,5588,0,0,5533,55,50,3661,22,4014,19,865,409,585,2461,1249,1399,477,8.53615,4969,1.67056,1,10
196,269,5545,0,0,5519,26,18,3603,27,4099,19,873,455,542,2393,1263,1323,434,7.82687,4443,1.69463,1,10
197,269,5589,0,0,5560,29,26,3665,23,4040,18,841,444,585,2431,1270,1418,464,8.30202,4617,1.67785,1,10
198,269,5561,0,0,5527,34,34,3652,22,4080,21,862,420,548,2415,1295,1280,424,7.62453,4328,1.68919,1,10
199,269,5545,0,0,5505,40,38,3588,23,4068,22,854,443,580,2391,1255,1372,459,8.27773,4715,1.68577,1,10
200,269,5432,0,0,5402,30,28,3536,26,3946,16,834,439,561,2295,1287,1332,451,8.30265,4518,1.6518,1,10
201,269,5605,0,0,5550,55,49,3663,23,4102,15,807,452,615,2445,1271,1329,438,7.81445,4719,1.69549,1,10
202,269,5493,0,0,5470,23,16,3487,23,3943,16,864,482,568,2235,1328,1400,460,8.37429,4714,1.65098,1,10
203,269,5656,0,0,5621,35,32,3673,22,4092,27,875,473,607,2448,1226,1395,489,8.64569,5013,1.69262,1,10
204,269,5703,0,0,5648,55,52,3727,22,4180,29,885,453,568,2468,1300,1354,424,7.43468,4440,1.71821,1,10
205,269,5556,0,0,5501,55,50,3609,22,4018,17,847,497,526,2374,1295,1309,435,7.82937,4414,1.67168,1,10
206,269,5573,0,0,5529,44,38,3653,23,4066,15,821,427,592,2476,1242,1354,456,8.18231,4707,1.6852,1,10
207,269,5472,0,0,5454,18,17,3653,21,3989,21,870,412,536,2402,1231,1337,425,7.76681,4512,1.66362,1,10
208,269,5603,0,0,5558,45,42,3646,22,4116,10,870,440,629,2383,1271,1302,453,8.08495,4672,1.69952,1,10
209,269,5487,0,0,5440,47,44,3586,21,3972,19,845,453,562,2368,1240,1301,453,8.25588,4760,1.65893,1,10
210,269,5554,0,0,5525,29,28,3660,25,4093,18,861,389,583,2388,1315,1365,441,7.94022,4523,1.69291,1,10
211,269,5645,0,0,5621,24,20,3714,23,4059,18,832,471,581,2501,1242,1391,447,7.91851,4642,1.68322,1,10
212,269,5548,0,0,5499,49,43,3609,26,4123,17,849,492,531,2431,1228,1350,493,8.88609,5069,1.70155,1,10
213,269,5676,0,0,5620,56,51,3702,21,4163,29,820,477,603,2494,1253,1339,448,7.89288,4665,1.71321,1,10
214,269,5563,0,0,5540,23,22,3651,22,4020,17,838,467,557,2426,1258,1377,439,7.89143,4444,1.67224,1,10
215,269,5589,0,0,5579,10,6,3634,22,3982,14,852,437,579,2498,1209,1402,442,7.90839,4567,1.66168,1,10
216,269,5617,0,0,5561,56,52,3693,22,4129,19,861,433,592,2440,1272,1316,416,7.40609,4484,1.70329,1,10
217,269,5413,0,0,5387,26,23,3454,26,3848,15,820,460,561,2268,1289,1338,444,8.20248,4604,1.62549,1,10
218,269,5659,0,0,5632,27,23,3746,23,4149,20,831,486,589,2476,1257,1377,462,8.16399,4891,1.70911,1,10
219,269,5669,0,0,5634,35,29,3691,21,4053,21,829,515,580,2465,1259,1382,459,8.09667,4890,1.68152,1,10
220,269,5559,0,0,5548,11,7,3605,24,4020,19,829,457,579,2429,1246,1392,477,8.58068,4918,1.67224,1,10
221,269,5584,0,0,5555,29,23,3685,24,4082,23,860,437,575,2411,1278,1347,495,8.86461,5052,1.68976,1,10
