Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
29,269,4813,0,0,4777,36,31,3630,23,4108,17,544,161,342,2436,1313,12394,4038,83.8978,12977,1.69722,1,4
30,269,4719,0,0,4705,14,12,3618,22,4035,22,542,144,351,2439,1221,11482,3840,81.3732,12084,1.67645,1,4
31,269,4740,0,0,4710,30,27,3600,24,4020,25,553,157,340,2479,1186,12061,3972,83.7975,12723,1.67224,1,4
32,269,4778,0,0,4757,21,18,3573,22,3979,17,513,221,355,2388,1284,12532,3989,83.4868,13112,1.66085,1,4
33,269,4821,0,0,4787,34,29,3645,22,4004,23,532,189,354,2419,1304,12136,3975,82.4518,12715,1.66778,1,4
34,269,4788,0,0,4745,43,41,3554,23,4090,18,604,180,368,2375,1243,12246,4001,83.5631,12918,1.69205,1,4
35,269,4785,0,0,4755,30,26,3592,21,3892,21,541,192,353,2383,1295,12410,4017,83.9498,13050,1.6372,1,4
36,269,4782,0,0,4757,25,21,3575,23,3966,22,585,211,336,2429,1199,12389,4020,84.0652,12952,1.65728,1,4
37,269,4847,0,0,4806,41,39,3645,21,3989,23,574,179,343,2431,1297,11919,3940,81.2874,12603,1.66362,1,4
38,269,4741,0,0,4713,28,25,3600,21,3938,27,525,161,359,2433,1236,12321,4057,85.5727,12990,1.64962,1,4
39,269,4806,0,0,4758,48,46,3653,23,4012,22,561,182,342,2448,1251,12675,4054,84.3529,13348,1.67001,1,4
40,269,4793,0,0,4753,40,36,3545,22,3899,19,578,213,382,2328,1273,12975,4036,84.2061,13506,1.63908,1,4
41,269,4810,0,0,4769,41,39,3647,27,4098,16,581,176,324,2505,1208,12116,3974,82.6195,12790,1.69434,1,4
42,269,4602,0,0,4566,36,31,3488,23,3919,22,513,160,294,2472,1141,12060,3842,83.4854,12602,1.64447,1,4
43,269,4775,0,0,4747,28,26,3589,26,3983,17,573,182,382,2307,1314,12362,4028,84.356,13111,1.66196,1,4
44,269,4785,0,0,4746,39,37,3653,23,4108,19,541,154,348,2468,1255,11688,3857,80.6061,12290,1.69722,1,4
45,269,4881,0,0,4835,46,41,3667,22,4067,21,601,183,371,2444,1261,12242,4064,83.2616,12985,1.68549,1,4
46,269,4860,0,0,4843,17,13,3633,23,4059,20,584,220,338,2440,1258,12453,4090,84.1564,13108,1.68322,1,4
47,269,4601,0,0,4554,47,46,3523,22,3830,21,528,127,307,2365,1253,11563,3759,81.6996,12178,1.62075,1,4
48,269,4871,0,0,4829,42,40,3628,23,3975,15,629,220,325,2442,1240,12396,4069,83.5352,13144,1.65975,1,4
49,269,4856,0,0,4817,39,38,3630,24,4107,24,567,171,374,2406,1314,12297,4001,82.3929,12902,1.69693,1,4
50,269,4681,0,0,4657,24,19,3450,23,3942,29,526,171,350,2256,1349,12293,3907,83.4651,12858,1.65071,1,4
51,269,4857,0,0,4813,44,39,3584,23,4041,17,599,190,378,2415,1258,12739,4101,84.4348,13471,1.67813,1,4
52,269,4807,0,0,4762,45,38,3589,22,4003,18,582,205,341,2467,1194,12171,3997,83.1496,12820,1.6675,1,4
53,269,4790,0,0,4765,25,24,3604,24,3956,21,509,160,386,2454,1260,12066,3999,83.4864,12808,1.65453,1,4
54,269,4796,0,0,4767,29,26,3565,21,4051,22,528,190,382,2372,1302,11698,3867,80.6297,12339,1.68095,1,4
55,269,4775,0,0,4738,37,36,3599,22,3960,21,555,181,318,2435,1265,11666,3838,80.377,12155,1.65563,1,4
56,269,4664,0,0,4645,19,18,3545,24,3924,25,517,148,326,2401,1247,12005,3926,84.1767,12649,1.64582,1,4
57,269,4779,0,0,4754,25,21,3572,22,4006,24,543,201,366,2393,1252,12083,3915,81.9209,12660,1.66834,1,4
58,269,4783,0,0,4741,42,38,3593,22,4014,26,531,143,375,2456,1252,12487,4039,84.4449,13122,1.67056,1,4
59,269,4708,0,0,4679,29,27,3590,23,3955,21,535,175,317,2442,1218,12752,4051,86.045,13375,1.65426,1,4
60,269,4785,0,0,4763,22,21,3619,21,4058,27,544,189,306,2439,1280,12504,4066,84.9739,13191,1.68294,1,4
61,269,4797,0,0,4758,39,35,3571,21,3986,26,552,192,322,2460,1245,12611,4001,83.4063,13245,1.66279,1,4
62,269,4840,0,0,4810,30,28,3634,22,4115,27,535,207,382,2427,1262,12950,4224,87.2727,13807,1.69924,1,4
63,269,4871,0,0,4832,39,38,3698,24,4146,18,554,180,352,2510,1257,12846,4128,84.7465,13555,1.70823,1,4
64,269,4633,0,0,4586,47,45,3430,25,3846,15,531,155,366,2297,1269,11986,3804,82.1066,12552,1.62496,1,4
65,269,4890,0,0,4853,37,37,3719,23,4183,18,572,172,332,2533,1263,12167,4022,82.2495,12734,1.7191,1,4
66,269,4786,0,0,4747,39,36,3687,22,4112,25,505,154,395,2467,1240,11951,3953,82.5951,12606,1.69837,1,4
67,269,4838,0,0,4771,67,66,3583,23,3969,19,548,191,370,2470,1240,12670,4096,84.6631,13238,1.6581,1,4
68,269,4682,0,0,4651,31,29,3516,24,3918,24,541,169,378,2341,1229,11795,3827,81.7386,12263,1.6442,1,4
69,269,4780,0,0,4751,29,27,3568,22,3972,23,508,198,354,2453,1244,12549,4043,84.5816,13276,1.65893,1,4
70,269,4797,0,0,4766,31,29,3616,24,4032,24,507,204,362,2456,1244,12925,4093,85.3242,13553,1.6756,1,4
71,269,4765,0,0,4729,36,33,3562,23,3989,21,560,186,345,2434,1219,12695,4052,85.0367,13230,1.66362,1,4
72,269,4747,0,0,4726,21,21,3624,21,4068,19,563,151,323,2446,1245,11912,3895,82.0518,12489,1.68577,1,4
73,269,4650,0,0,4628,22,20,3484,25,3933,22,559,173,329,2330,1237,11818,3799,81.6989,12328,1.64826,1,4
74,269,4830,0,0,4785,45,42,3558,26,4053,15,611,182,376,2446,1200,12459,4044,83.7267,13083,1.68152,1,4
75,269,4775,0,0,4752,23,20,3629,21,4006,18,573,202,334,2396,1252,12372,3968,83.0995,12922,1.66834,1,4
76,269,4778,0,0,4736,42,36,3625,26,4027,14,562,179,313,2501,1209,12382,4030,84.3449,13022,1.6742,1,4
77,269,4580,0,0,4533,47,43,3369,22,3774,24,537,168,342,2309,1200,11365,3585,78.2751,11791,1.60617,1,4
78,269,4766,0,0,4748,18,16,3559,23,4007,13,554,206,351,2363,1279,12111,3940,82.6689,12738,1.66861,1,4
79,269,4782,0,0,4765,17,16,3580,25,4022,13,597,177,341,2427,1227,11957,3975,83.1242,12649,1.6728,1,4
80,269,4790,0,0,4759,31,26,3591,25,4034,16,560,209,361,2383,1261,12527,4046,84.4676,13166,1.67616,1,4
81,269,4891,0,0,4869,22,20,3606,22,4037,27,573,204,374,2443,1270,13116,4187,85.6062,13774,1.67701,1,4
82,269,4726,0,0,4686,40,34,3582,21,3942,21,547,165,337,2456,1200,12479,3959,83.7706,13006,1.65071,1,4
83,269,4745,0,0,4702,43,39,3529,23,3969,19,564,177,331,2399,1255,12320,3992,84.1307,12954,1.6581,1,4
84,269,4837,0,0,4822,15,13,3609,23,4048,21,538,181,374,2487,1236,12633,4115,85.0734,13248,1.68011,1,4
85,269,4820,0,0,4762,58,56,3575,22,4000,19,589,198,339,2411,1264,12722,3996,82.9046,13349,1.66667,1,4
86,269,4741,0,0,4716,25,21,3540,24,4028,25,562,185,343,2404,1222,12271,3952,83.3579,12885,1.67448,1,4
87,269,4860,0,0,4818,42,40,3580,23,3959,15,585,227,358,2457,1218,12713,4076,83.8683,13319,1.65536,1,4
88,269,4740,0,0,4712,28,28,3522,23,3965,18,561,225,307,2420,1209,12784,3965,83.6498,13318,1.657,1,4
89,269,4724,0,0,4700,24,22,3560,23,3974,22,555,178,350,2302,1317,12355,3964,83.9119,12975,1.65948,1,4
90,269,4819,0,0,4776,43,39,3620,22,4000,23,574,170,334,2405,1313,12383,4026,83.5443,13090,1.66667,1,4
91,269,4762,0,0,4739,23,21,3553,22,3937,28,566,193,339,2392,1244,12277,3936,82.6543,12834,1.64935,1,4
92,269,4722,0,0,4677,45,38,3530,22,3894,15,563,171,340,2366,1267,12403,3937,83.3757,12925,1.63773,1,4
93,269,4734,0,0,4716,18,14,3560,24,3969,19,558,171,316,2431,1239,12526,4010,84.7064,13139,1.6581,1,4
94,269,4917,0,0,4881,36,30,3660,23,4015,21,589,201,366,2457,1283,11941,4040,82.1639,12669,1.67084,1,4
95,269,4745,0,0,4729,16,13,3525,26,3988,14,588,176,365,2369,1233,11624,3846,81.0537,12325,1.66334,1,4
96,269,4744,0,0,4722,22,21,3615,20,3936,17,527,176,333,2417,1274,12191,3981,83.9165,12838,1.64908,1,4
97,269,4685,0,0,4650,35,34,3542,25,3855,18,552,135,360,2402,1218,11348,3831,81.7716,12075,1.62734,1,4
98,269,4774,0,0,4744,30,28,3546,22,3962,20,623,189,326,2408,1208,12199,3932,82.3628,12806,1.65618,1,4
99,269,4629,0,0,4599,30,27,3496,22,3783,21,520,167,315,2420,1186,12353,3867,83.5386,12902,1.60849,1,4
100,269,4818,0,0,4780,38,35,3583,24,4075,23,606,224,339,2427,1199,12481,4024,83.5201,13052,1.68776,1,4
101,269,4750,0,0,4721,29,28,3621,23,4116,29,529,201,344,2398,1249,12437,3993,84.0632,13016,1.69952,1,4
102,269,4751,0,0,4727,24,23,3656,24,4043,12,486,159,335,2502,1257,11945,3914,82.3827,12628,1.6787,1,4
103,269,4812,0,0,4779,33,28,3597,24,4030,20,565,213,355,2440,1219,12553,4011,83.3541,13198,1.67504,1,4
104,269,4835,0,0,4809,26,23,3651,22,4000,17,566,177,322,2440,1313,12021,4031,83.3713,12744,1.66667,1,4
105,269,4827,0,0,4805,22,18,3547,22,4011,21,577,227,358,2408,1236,13392,4180,86.5962,14024,1.66973,1,4
106,269,4898,0,0,4875,23,18,3622,24,4016,18,597,211,372,2386,1314,12495,4091,83.5239,13092,1.67112,1,4
107,269,4703,0,0,4689,14,10,3566,30,3934,9,510,193,319,2459,1213,12074,3917,83.2873,12698,1.64853,1,4
108,269,4709,0,0,4691,18,17,3598,23,3995,21,557,154,310,2438,1229,11945,3912,83.075,12609,1.66528,1,4
109,269,4851,0,0,4825,26,26,3612,22,4014,25,579,193,333,2449,1272,12002,4016,82.7871,12751,1.67056,1,4
110,269,4788,0,0,4785,3,0,3568,22,3962,16,558,187,334,2407,1286,12975,4128,86.2155,13668,1.65618,1,4
111,269,4774,0,0,4727,47,45,3592,22,3975,19,556,157,341,2439,1262,11992,3958,82.9074,12678,1.65975,1,4
112,269,4820,0,0,4806,14,14,3649,21,3998,26,559,171,336,2470,1258,12601,4086,84.7718,13196,1.66611,1,4
113,269,4762,0,0,4703,59,53,3585,20,3973,28,541,161,338,2379,1315,11899,3918,82.2764,12567,1.6592,1,4
114,269,4746,0,0,4677,69,63,3610,22,3945,28,530,168,325,2439,1256,12063,3845,81.0156,12614,1.65153,1,4
115,269,4778,0,0,4736,42,36,3538,23,3984,27,582,197,391,2310,1271,12319,3925,82.1473,12895,1.66223,1,4
116,269,4778,0,0,4736,42,37,3642,23,4020,21,572,167,318,2498,1202,12555,4029,84.324,13184,1.67224,1,4
117,269,4704,0,0,4675,29,26,3614,23,4005,19,534,143,322,2391,1295,11975,3858,82.0153,12533,1.66806,1,4
118,269,4771,0,0,4735,36,35,3558,23,3924,15,517,250,356,2477,1156,12336,3975,83.3159,12890,1.64582,1,4
119,269,4659,0,0,4627,32,31,3557,26,3952,13,512,173,296,2478,1187,12160,3889,83.4728,12685,1.65344,1,4
120,269,4902,0,0,4858,44,41,3608,23,4094,26,566,208,353,2503,1246,12850,4160,84.8633,13473,1.69319,1,4
121,269,4782,0,0,4743,39,38,3612,24,3969,17,572,177,351,2485,1180,12247,3948,82.5596,12848,1.6581,1,4
122,269,4764,0,0,4734,30,23,3619,23,4012,22,549,208,314,2444,1227,12421,4000,83.9631,13013,1.67001,1,4
123,269,4778,0,0,4751,27,23,3635,22,4096,22,522,160,311,2469,1294,12144,4010,83.9263,12753,1.69377,1,4
124,269,4796,0,0,4765,31,29,3581,21,3955,23,561,200,352,2416,1244,12355,3993,83.2569,12902,1.65426,1,4
125,269,4754,0,0,4718,36,33,3641,24,4032,14,549,163,332,2483,1213,11777,3956,83.2141,12544,1.6756,1,4
126,269,4676,0,0,4653,23,19,3491,21,3941,29,540,186,344,2289,1288,11727,3733,79.8332,12192,1.65044,1,4
127,269,4738,0,0,4712,26,24,3570,22,3926,21,530,198,341,2417,1231,12413,3984,84.0861,13090,1.64636,1,4
128,269,4736,0,0,4720,16,13,3599,22,3992,22,553,150,332,2436,1243,11748,3861,81.5245,12340,1.66445,1,4
129,269,4703,0,0,4649,54,50,3606,23,4004,16,518,186,326,2442,1215,12194,3933,83.6275,12821,1.66778,1,4
130,269,4708,0,0,4667,41,38,3544,21,3932,22,528,155,317,2382,1304,12325,3975,84.4308,13003,1.64799,1,4
131,269,4777,0,0,4750,27,26,3608,22,4009,15,576,187,348,2439,1212,11666,3911,81.8715,12381,1.66917,1,4
132,269,4838,0,0,4801,37,32,3661,22,4031,25,584,173,363,2435,1258,12277,4069,84.105,13001,1.67532,1,4
133,269,4722,0,0,4684,38,37,3576,21,4003,21,519,161,358,2424,1239,12239,3921,83.0368,12812,1.6675,1,4
134,269,4846,0,0,4804,42,38,3595,23,4101,24,569,202,344,2457,1250,11899,3892,80.3137,12555,1.6952,1,4
135,269,4809,0,0,4790,19,16,3524,24,4001,23,574,229,351,2409,1223,12768,4101,85.2776,13392,1.66694,1,4
136,269,4706,0,0,4688,18,17,3481,23,3924,23,550,163,322,2358,1290,12206,3928,83.4679,12834,1.64582,1,4
137,269,4784,0,0,4734,50,50,3612,25,4060,22,589,171,345,2403,1254,11843,3861,80.7065,12430,1.6835,1,4
138,269,4809,0,0,4783,26,22,3641,23,3998,20,563,176,345,2471,1234,12305,4016,83.5101,12887,1.66611,1,4
139,269,4828,0,0,4798,30,27,3610,23,4050,19,587,213,310,2438,1261,12076,3995,82.7465,12676,1.68067,1,4
140,269,4855,0,0,4827,28,25,3663,22,4100,22,553,194,351,2433,1302,12379,4084,84.1195,13106,1.69492,1,4
141,269,4817,0,0,4769,48,47,3542,22,3883,16,589,202,380,2394,1236,12452,3990,82.8316,12979,1.63479,1,4
142,269,4803,0,0,4753,50,46,3645,21,4008,18,538,195,367,2446,1239,11799,3995,83.1772,12511,1.66889,1,4
143,269,4784,0,0,4754,30,25,3582,22,3954,17,531,164,335,2460,1277,11851,3933,82.2115,12475,1.65399,1,4
144,269,4848,0,0,4832,16,12,3633,23,4062,29,549,190,369,2454,1257,12201,3999,82.4876,12850,1.68407,1,4
145,269,4823,0,0,4809,14,13,3652,23,4089,21,592,152,344,2445,1269,12166,3998,82.8945,12722,1.69176,1,4
146,269,4727,0,0,4679,48,46,3639,25,4040,16,525,141,369,2426,1250,11760,3918,82.8856,12444,1.67785,1,4
147,269,4671,0,0,4636,35,31,3469,23,3840,20,566,193,342,2316,1234,11625,3746,80.197,12187,1.62338,1,4
148,269,4754,0,0,4719,35,32,3566,21,3905,32,504,183,312,2479,1244,12376,4003,84.2028,13038,1.64069,1,4
149,269,4777,0,0,4737,40,35,3584,23,4005,10,580,194,343,2368,1282,12266,3953,82.7507,12837,1.66806,1,4
150,269,4732,0,0,4703,29,26,3502,20,3876,29,562,186,331,2366,1258,12374,3939,83.2418,12943,1.63292,1,4
151,269,4791,0,0,4757,34,29,3598,22,3966,18,576,184,343,2372,1298,12507,4020,83.9073,13134,1.65728,1,4
152,269,4780,0,0,4719,61,58,3652,22,4028,32,517,217,354,2406,1254,12447,4009,83.8703,13097,1.67448,1,4
153,269,4721,0,0,4706,15,12,3603,22,4024,17,558,163,325,2427,1231,11372,3753,79.4959,11834,1.67336,1,4
154,269,4886,0,0,4852,34,31,3683,26,4101,14,543,234,369,2455,1271,12921,4125,84.4249,13441,1.6952,1,4
155,269,4745,0,0,4709,36,34,3638,24,4017,13,555,139,336,2457,1245,11951,4020,84.7208,12595,1.6714,1,4
156,269,4722,0,0,4691,31,30,3580,22,3955,23,524,144,309,2436,1286,12440,3985,84.3922,13021,1.65426,1,4
157,269,4811,0,0,4770,41,37,3629,25,4049,18,571,189,357,2420,1256,12364,4027,83.704,12994,1.68039,1,4
158,269,4715,0,0,4688,27,26,3501,23,3877,19,552,162,344,2404,1234,11993,3890,82.5027,12534,1.63319,1,4
159,269,4818,0,0,4774,44,40,3601,22,3966,14,560,177,354,2382,1331,12232,4027,83.5824,12912,1.65728,1,4
160,269,4718,0,0,4686,32,30,3545,22,3932,19,546,198,336,2392,1227,12402,4023,85.2692,13076,1.64799,1,4
161,269,4696,0,0,4674,22,17,3507,24,3893,19,520,205,323,2426,1203,12332,3922,83.5179,12965,1.63747,1,4
162,269,4815,0,0,4777,38,33,3551,24,4048,29,526,230,355,2492,1183,12402,4006,83.1983,13035,1.68011,1,4
163,269,4725,0,0,4712,13,11,3606,24,4032,17,503,149,328,2472,1256,12454,3993,84.5079,13014,1.6756,1,4
164,269,4784,0,0,4748,36,34,3599,22,4020,19,577,177,329,2440,1242,10924,3754,78.4699,11558,1.67224,1,4
165,269,4756,0,0,4737,19,17,3559,21,3963,25,534,163,381,2385,1268,11550,3887,81.7283,12186,1.65645,1,4
166,269,4784,0,0,4758,26,23,3579,24,3907,19,563,202,357,2434,1209,12642,4021,84.051,13211,1.64123,1,4
167,269,4751,0,0,4703,48,41,3538,21,3893,24,567,186,334,2408,1232,12013,3869,81.4355,12588,1.63747,1,4
168,269,4812,0,0,4776,36,35,3591,22,3910,18,556,209,360,2360,1309,12385,4015,83.4372,12994,1.64204,1,4
169,269,4736,0,0,4713,23,19,3467,24,3873,22,600,181,342,2316,1275,12409,3978,83.9949,13053,1.63212,1,4
170,269,4705,0,0,4663,42,39,3480,23,3899,23,563,200,386,2330,1203,12403,3920,83.3156,12918,1.63908,1,4
171,269,4726,0,0,4686,40,35,3546,25,4022,20,555,223,319,2422,1187,12656,3971,84.0245,13228,1.6728,1,4
172,269,4736,0,0,4706,30,27,3601,24,4033,17,565,163,322,2457,1212,12283,4007,84.6073,13004,1.67588,1,4
173,269,4641,0,0,4612,29,27,3447,26,3804,19,558,190,329,2252,1293,12100,3847,82.8916,12626,1.61394,1,4
174,269,4796,0,0,4782,14,13,3574,22,3910,18,564,200,338,2437,1239,12712,4014,83.6947,13280,1.64204,1,4
175,269,4670,0,0,4637,33,31,3612,22,3991,17,528,137,304,2454,1230,11867,3889,83.2762,12463,1.66417,1,4
176,269,4709,0,0,4683,26,23,3583,21,3970,24,550,167,303,2419,1246,12125,3961,84.1155,12749,1.65837,1,4
177,269,4725,0,0,4686,39,38,3616,21,4096,28,546,178,322,2466,1185,11879,3849,81.4603,12570,1.69377,1,4
178,269,4756,0,0,4712,44,40,3532,24,4062,20,549,199,323,2386,1279,12156,3973,83.5366,12807,1.68407,1,4
179,269,4800,0,0,4769,31,31,3588,25,3950,16,554,177,351,2459,1243,12029,3998,83.2917,12673,1.65289,1,4
180,269,4775,0,0,4747,28,26,3629,22,4083,21,508,186,323,2499,1238,12925,4123,86.3455,13525,1.69005,1,4
181,269,4843,0,0,4807,36,33,3667,20,4048,26,598,153,370,2445,1251,12201,3980,82.1805,12870,1.68011,1,4
182,269,4718,0,0,4664,54,53,3568,22,3978,22,548,173,357,2408,1210,12316,3955,83.8279,12872,1.66058,1,4
183,269,4715,0,0,4670,45,40,3564,25,4059,17,582,138,347,2399,1232,12157,3936,83.4783,12848,1.68322,1,4
184,269,4827,0,0,4811,16,12,3555,23,3982,19,584,210,324,2420,1270,12463,4078,84.4831,13195,1.66168,1,4
185,269,4805,0,0,4759,46,44,3593,22,3983,19,562,217,371,2400,1236,12376,3967,82.5598,12874,1.66196,1,4
186,269,4772,0,0,4756,16,13,3618,22,3939,13,528,168,376,2461,1226,12001,4009,84.0109,12678,1.64989,1,4
187,269,4769,0,0,4751,18,16,3566,22,3902,19,570,212,341,2365,1262,12133,3967,83.1831,12707,1.63988,1,4
188,269,4806,0,0,4756,50,46,3622,23,3963,17,562,191,339,2390,1307,12279,3985,82.9172,12982,1.65645,1,4
189,269,4639,0,0,4610,29,27,3479,25,3886,21,539,160,303,2406,1210,11719,3821,82.3669,12292,1.63559,1,4
190,269,4678,0,0,4658,20,17,3448,23,3835,24,522,246,311,2327,1248,12159,3850,82.3001,12716,1.62206,1,4
191,269,4769,0,0,4735,34,33,3646,22,4083,18,536,151,351,2378,1335,11861,3906,81.904,12364,1.69005,1,4
192,269,4810,0,0,4791,19,16,3657,23,4068,21,557,158,328,2471,1275,11668,3957,82.2661,12386,1.68577,1,4
193,269,4907,0,0,4862,45,41,3714,23,4130,25,557,184,361,2527,1253,12572,4182,85.2252,13424,1.70358,1,4
194,269,4769,0,0,4730,39,33,3531,22,3968,26,562,210,374,2373,1224,12177,3857,80.8765,12590,1.65782,1,4
195,269,4838,0,0,4800,38,34,3563,22,4040,26,627,161,344,2404,1276,12511,4065,84.0223,13129,1.67785,1,4
196,269,4645,0,0,4607,38,35,3464,23,3852,17,523,152,306,2344,1303,11785,3813,82.0883,12386,1.62655,1,4
197,269,4689,0,0,4649,40,38,3388,25,3814,17,592,212,329,2360,1179,12778,3942,84.0691,13254,1.61655,1,4
198,269,4805,0,0,4767,38,33,3603,22,4004,24,577,225,355,2377,1247,12607,4093,85.1821,13307,1.66778,1,4
199,269,4802,0,0,4779,23,19,3654,22,3991,18,573,178,341,2373,1319,12493,3980,82.8821,13073,1.66417,1,4
200,269,4662,0,0,4633,29,22,3543,21,3904,24,525,183,325,2412,1193,12211,3895,83.5478,12823,1.64042,1,4
201,269,4815,0,0,4780,35,34,3631,22,3957,19,550,200,329,2495,1222,12298,4057,84.2575,12936,1.65481,1,4
202,269,4834,0,0,4800,34,32,3718,21,4131,26,539,168,359,2510,1232,12315,4071,84.216,13007,1.70387,1,4
203,269,4680,0,0,4664,16,14,3486,23,3903,25,549,155,293,2436,1222,12264,3950,84.4017,12884,1.64015,1,4
204,269,4874,0,0,4840,34,33,3691,21,4051,22,561,202,344,2524,1221,12469,4096,84.0378,13193,1.68095,1,4
205,269,4860,0,0,4827,33,29,3648,21,3991,25,575,177,370,2427,1286,12329,4124,84.856,13123,1.66417,1,4
206,269,4737,0,0,4683,54,50,3544,24,3971,14,566,168,355,2473,1161,12347,3975,83.9139,12940,1.65865,1,4
207,269,4687,0,0,4657,30,27,3494,22,3866,18,548,210,346,2323,1242,12061,3923,83.6996,12728,1.63026,1,4
208,269,4881,0,0,4850,31,28,3608,22,4082,22,614,175,337,2432,1301,12167,4026,82.4831,12829,1.68976,1,4
209,269,4795,0,0,4758,37,35,3628,24,4046,23,559,175,348,2439,1251,12212,3973,82.8571,12868,1.67954,1,4
210,269,4739,0,0,4705,34,30,3579,24,3997,27,587,130,352,2386,1257,11588,3906,82.4225,12226,1.66583,1,4
211,269,4957,0,0,4927,30,28,3643,24,4130,13,600,276,345,2532,1191,13085,4214,85.0111,13602,1.70358,1,4
212,269,4844,0,0,4812,32,28,3722,22,4115,29,526,183,340,2513,1253,12605,4086,84.3518,13200,1.69924,1,4
213,269,4770,0,0,4746,24,22,3557,22,3930,18,553,207,336,2368,1288,12238,3867,81.0692,12702,1.64745,1,4
214,269,4662,0,0,4641,21,20,3458,24,3848,27,548,177,320,2326,1264,12185,3856,82.7113,12705,1.62549,1,4
215,269,4756,0,0,4727,29,26,3637,25,4098,16,548,163,344,2448,1237,12124,3984,83.7679,12842,1.69434,1,4
216,269,4851,0,0,4803,48,44,3615,22,3957,17,572,216,380,2412,1254,12834,4105,84.6217,13486,1.65481,1,4
217,269,4675,0,0,4655,20,17,3508,24,3975,22,517,206,315,2439,1176,12246,3905,83.5294,12881,1.65975,1,4
218,269,4797,0,0,4761,36,30,3562,22,4004,14,589,188,393,2316,1297,12380,4065,84.7405,13005,1.66778,1,4
