Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
17,269,5796,0,0,5747,49,42,3620,21,4013,19,922,571,602,2403,1279,1463,1102,19.0131,0,1.67029,0,3
18,269,5906,0,0,5887,19,14,3653,21,4055,25,985,643,633,2419,1201,1478,1102,18.659,0,1.68209,0,3
19,269,5707,0,0,5671,36,31,3621,24,4000,13,883,537,600,2367,1307,1401,1059,18.5562,0,1.66667,0,3
20,269,5878,0,0,5858,20,19,3703,23,4105,29,930,590,637,2514,1178,1455,1116,18.986,0,1.69635,0,3
21,269,5819,0,0,5792,27,18,3638,23,4056,12,949,561,599,2404,1294,1472,1119,19.2301,0,1.68237,0,3
22,269,5574,0,0,5542,32,29,3511,23,3866,12,833,508,628,2285,1308,1390,1062,19.0527,0,1.63026,0,3
23,269,5818,0,0,5773,45,36,3605,23,4014,16,945,620,604,2414,1219,1428,1079,18.5459,0,1.67056,0,3
24,269,5926,0,0,5877,49,47,3568,22,4000,23,942,661,664,2383,1253,1459,1093,18.4441,0,1.66667,0,3
25,269,5856,0,0,5805,51,44,3677,22,4057,20,883,574,657,2389,1333,1403,1065,18.1865,0,1.68265,0,3
26,269,5852,0,0,5828,24,18,3612,24,4054,18,905,628,644,2373,1284,1425,1086,18.5578,0,1.6818,0,3
27,269,5993,0,0,5966,27,22,3697,24,4186,19,965,663,641,2506,1199,1507,1142,19.0556,0,1.71999,0,3
28,269,5836,0,0,5799,37,34,3649,21,4010,26,916,558,648,2392,1296,1423,1082,18.5401,0,1.66945,0,3
29,269,6016,0,0,5993,23,19,3768,22,4280,25,934,625,677,2448,1307,1467,1108,18.4176,0,1.74825,0,3
30,269,5960,0,0,5932,28,22,3638,24,4173,21,955,617,690,2402,1275,1512,1156,19.396,0,1.71615,0,3
31,269,5880,0,0,5854,26,23,3621,25,4029,18,915,624,633,2454,1236,1442,1081,18.3844,0,1.67476,0,3
32,269,5834,0,0,5798,36,28,3640,23,4098,20,928,539,655,2438,1254,1435,1107,18.975,0,1.69434,0,3
33,269,5880,0,0,5853,27,22,3740,24,4180,23,948,570,615,2467,1257,1428,1094,18.6054,0,1.71821,0,3
34,269,5831,0,0,5804,27,23,3640,26,4065,15,900,555,677,2378,1306,1509,1107,18.9847,0,1.68492,0,3
35,269,5875,0,0,5843,32,26,3637,24,3965,18,919,607,668,2442,1221,1465,1118,19.0298,0,1.657,0,3
36,269,5751,0,0,5708,43,39,3652,22,4028,25,896,523,644,2417,1246,1379,1012,17.5969,0,1.67448,0,3
37,269,5868,0,0,5846,22,18,3653,21,4092,28,1005,553,631,2370,1281,1502,1116,19.0184,0,1.69262,0,3
38,269,5800,0,0,5779,21,16,3595,24,4072,16,905,598,626,2413,1242,1476,1117,19.2586,0,1.68691,0,3
39,269,5944,0,0,5897,47,43,3675,22,4135,19,968,635,648,2408,1266,1451,1073,18.0518,0,1.70503,0,3
40,269,5823,0,0,5799,24,23,3687,22,4103,20,940,530,614,2420,1299,1475,1126,19.3371,0,1.69578,0,3
41,269,5904,0,0,5886,18,15,3691,25,4110,13,922,627,656,2440,1246,1441,1083,18.3435,0,1.69779,0,3
42,269,5869,0,0,5807,62,57,3600,21,4057,23,907,624,672,2400,1243,1420,1050,17.8906,0,1.68265,0,3
43,269,5899,0,0,5858,41,37,3676,22,4126,24,902,631,636,2424,1282,1387,1061,17.9861,0,1.70242,0,3
44,269,5926,0,0,5887,39,34,3699,23,4114,22,879,639,651,2402,1333,1499,1133,19.1191,0,1.69895,0,3
45,269,5774,0,0,5740,34,32,3602,21,3954,19,898,597,596,2402,1262,1446,1069,18.514,0,1.65399,0,3
46,269,5608,0,0,5571,37,35,3448,24,3819,20,873,581,592,2336,1206,1392,1057,18.8481,0,1.61786,0,3
47,269,5851,0,0,5827,24,21,3693,22,4070,19,873,588,647,2457,1267,1432,1106,18.9028,0,1.68634,0,3
48,269,5908,0,0,5860,48,46,3679,23,4164,17,943,567,649,2430,1302,1444,1085,18.3649,0,1.7135,0,3
49,269,5763,0,0,5729,34,32,3613,22,4095,21,907,572,595,2380,1288,1382,1039,18.0288,0,1.69348,0,3
50,269,5841,0,0,5785,56,52,3611,21,3971,22,901,633,618,2398,1269,1364,1021,17.4799,0,1.65865,0,3
51,269,5954,0,0,5924,30,26,3667,22,4164,25,974,573,709,2402,1271,1527,1142,19.1804,0,1.7135,0,3
52,269,5814,0,0,5771,43,41,3618,23,4076,25,903,606,637,2443,1200,1478,1144,19.6766,0,1.68805,0,3
53,269,5935,0,0,5914,21,18,3607,22,4053,22,935,651,666,2408,1253,1495,1132,19.0733,0,1.68152,0,3
54,269,5777,0,0,5748,29,21,3552,23,4092,27,926,576,630,2383,1235,1430,1094,18.9372,0,1.69262,0,3
55,269,5971,0,0,5936,35,30,3743,25,4191,17,926,631,638,2435,1324,1457,1095,18.3386,0,1.72147,0,3
56,269,5821,0,0,5803,18,16,3580,23,4063,31,912,605,609,2372,1292,1435,1078,18.5192,0,1.68435,0,3
57,269,5761,0,0,5708,53,49,3664,23,4048,16,857,555,627,2450,1256,1416,1096,19.0245,0,1.68011,0,3
58,269,5768,0,0,5733,35,30,3642,22,4125,21,882,554,614,2394,1303,1389,1050,18.2039,0,1.70213,0,3
59,269,5838,0,0,5819,19,18,3679,24,4038,12,933,669,573,2431,1220,1411,1053,18.037,0,1.67729,0,3
60,269,5765,0,0,5715,50,45,3657,23,4041,25,886,548,617,2438,1251,1406,1039,18.0225,0,1.67813,0,3
61,269,5854,0,0,5814,40,39,3595,22,4030,29,932,613,636,2405,1239,1465,1103,18.8418,0,1.67504,0,3
62,269,5809,0,0,5783,26,17,3704,23,4118,14,892,559,593,2457,1294,1425,1074,18.4886,0,1.7001,0,3
63,269,5930,0,0,5887,43,38,3675,21,4034,25,945,614,627,2490,1229,1479,1115,18.8027,0,1.67616,0,3
64,269,5799,0,0,5770,29,24,3607,23,4025,25,870,618,630,2446,1210,1473,1124,19.3827,0,1.67364,0,3
65,269,5843,0,0,5793,50,43,3640,22,4114,21,934,570,622,2407,1289,1447,1100,18.8259,0,1.69895,0,3
66,269,5774,0,0,5736,38,36,3577,25,4052,16,933,613,611,2333,1268,1400,1056,18.2889,0,1.68124,0,3
67,269,5781,0,0,5743,38,35,3648,25,4045,17,914,603,619,2371,1257,1442,1089,18.8376,0,1.67926,0,3
68,269,5928,0,0,5904,24,21,3619,26,4105,15,880,632,691,2457,1253,1496,1127,19.0115,0,1.69635,0,3
69,269,5989,0,0,5942,47,46,3664,22,4155,22,940,638,671,2468,1250,1416,1109,18.5173,0,1.71086,0,3
70,269,5706,0,0,5679,27,23,3621,26,4004,16,865,555,587,2474,1209,1447,1101,19.2955,0,1.66778,0,3
71,269,5816,0,0,5777,39,35,3537,23,3956,16,923,619,711,2340,1207,1439,1089,18.7242,0,1.65453,0,3
72,269,5775,0,0,5742,33,31,3664,23,4130,19,907,510,615,2463,1261,1413,1069,18.5108,0,1.70358,0,3
73,269,5920,0,0,5891,29,28,3685,24,4101,11,964,570,673,2500,1202,1455,1099,18.5642,0,1.6952,0,3
74,269,5928,0,0,5891,37,33,3611,23,3958,18,923,626,641,2431,1289,1492,1120,18.8934,0,1.65508,0,3
75,269,5942,0,0,5906,36,28,3688,23,4180,15,959,602,663,2392,1311,1488,1136,19.1181,0,1.71821,0,3
76,269,5740,0,0,5697,43,41,3590,26,4097,25,849,595,632,2393,1246,1439,1085,18.9024,0,1.69405,0,3
77,269,5823,0,0,5777,46,42,3700,24,4109,21,928,593,575,2477,1229,1428,1067,18.3239,0,1.6975,0,3
78,269,5852,0,0,5818,34,30,3677,22,4057,20,922,570,640,2427,1273,1464,1107,18.9166,0,1.68265,0,3
79,269,5849,0,0,5814,35,32,3726,22,4179,24,913,539,629,2458,1286,1420,1069,18.2766,0,1.71792,0,3
80,269,5832,0,0,5791,41,36,3616,25,4066,14,926,609,593,2499,1191,1452,1091,18.7071,0,1.6852,0,3
81,269,5918,0,0,5878,40,37,3586,23,3994,16,869,691,657,2453,1232,1460,1123,18.976,0,1.665,0,3
82,269,5877,0,0,5851,26,22,3603,24,4025,15,958,605,622,2421,1256,1488,1117,19.0063,0,1.67364,0,3
83,269,5712,0,0,5669,43,40,3640,23,4081,20,854,508,626,2389,1315,1368,1031,18.0497,0,1.68947,0,3
84,269,5919,0,0,5893,26,20,3669,25,4147,21,916,626,654,2445,1257,1470,1092,18.4491,0,1.70853,0,3
85,269,5872,0,0,5847,25,21,3561,23,3974,22,932,607,676,2388,1247,1456,1098,18.6989,0,1.65948,0,3
86,269,5913,0,0,5873,40,35,3662,23,4080,14,944,615,659,2436,1245,1438,1086,18.3663,0,1.68919,0,3
87,269,5863,0,0,5825,38,32,3594,22,4073,15,966,646,622,2345,1269,1425,1095,18.6764,0,1.68719,0,3
88,269,5818,0,0,5760,58,50,3634,22,4063,17,934,535,665,2460,1207,1444,1092,18.7693,0,1.68435,0,3
89,269,5912,0,0,5887,25,22,3689,23,4100,16,928,599,647,2476,1246,1411,1061,17.9465,0,1.69492,0,3
90,269,5859,0,0,5827,32,29,3665,25,4089,15,907,566,641,2482,1248,1446,1088,18.5697,0,1.69176,0,3
91,269,5917,0,0,5871,46,39,3657,22,4184,30,974,600,607,2422,1284,1442,1089,18.4046,0,1.71939,0,3
92,269,5843,0,0,5811,32,25,3612,24,4022,18,952,592,614,2423,1244,1452,1123,19.2196,0,1.6728,0,3
93,269,5913,0,0,5878,35,33,3675,24,4006,13,958,614,594,2476,1258,1461,1102,18.6369,0,1.66834,0,3
94,269,5762,0,0,5742,20,19,3594,26,4088,12,947,542,595,2389,1277,1386,1075,18.6567,0,1.69147,0,3
95,269,5928,0,0,5892,36,30,3717,22,4168,24,933,609,627,2450,1285,1435,1065,17.9656,0,1.71468,0,3
96,269,5957,0,0,5917,40,34,3698,23,4194,23,1001,629,639,2454,1211,1497,1165,19.5568,0,1.72236,0,3
97,269,5880,0,0,5830,50,46,3639,25,4106,13,988,610,622,2398,1249,1510,1153,19.6088,0,1.69664,0,3
98,269,5893,0,0,5873,20,15,3635,22,4067,17,958,623,648,2401,1246,1469,1109,18.8189,0,1.68549,0,3
99,269,5988,0,0,5940,48,40,3708,24,4063,14,922,664,638,2487,1263,1425,1087,18.153,0,1.68435,0,3
100,269,5735,0,0,5699,36,36,3649,21,3986,21,918,515,592,2465,1224,1421,1081,18.8492,0,1.66279,0,3
101,269,5967,0,0,5936,31,27,3629,23,4056,18,945,692,624,2461,1227,1471,1141,19.1218,0,1.68237,0,3
102,269,5853,0,0,5834,19,15,3624,23,4050,21,930,620,626,2390,1266,1415,1049,17.9224,0,1.68067,0,3
103,269,5759,0,0,5742,17,15,3633,24,4114,14,911,521,629,2482,1202,1403,1092,18.9616,0,1.69895,0,3
104,269,5938,0,0,5888,50,46,3617,22,4099,29,940,641,653,2368,1307,1477,1116,18.7942,0,1.69463,0,3
105,269,5937,0,0,5898,39,35,3668,23,4133,25,943,657,589,2387,1336,1452,1127,18.9827,0,1.70445,0,3
106,269,5899,0,0,5866,33,30,3649,21,4009,26,918,610,668,2381,1296,1477,1100,18.6472,0,1.66917,0,3
107,269,5902,0,0,5859,43,40,3691,23,4168,20,907,638,608,2402,1327,1407,1050,17.7906,0,1.71468,0,3
108,269,5720,0,0,5679,41,37,3606,24,4022,18,866,571,614,2402,1249,1352,1038,18.1469,0,1.6728,0,3
109,269,5884,0,0,5834,50,45,3695,22,4112,17,910,616,621,2495,1225,1440,1070,18.1849,0,1.69837,0,3
110,269,5806,0,0,5749,57,50,3523,24,3967,10,914,635,652,2372,1223,1426,1061,18.2742,0,1.65755,0,3
111,269,5944,0,0,5892,52,48,3728,23,4237,23,956,531,625,2511,1298,1447,1090,18.3378,0,1.73521,0,3
112,269,5805,0,0,5761,44,39,3566,25,4056,19,915,614,649,2351,1257,1452,1077,18.553,0,1.68237,0,3
113,269,5749,0,0,5719,30,27,3620,24,4026,13,925,529,612,2411,1259,1417,1066,18.5424,0,1.67392,0,3
114,269,5836,0,0,5805,31,27,3656,22,4076,16,940,539,609,2438,1294,1439,1076,18.4373,0,1.68805,0,3
115,269,5770,0,0,5741,29,23,3630,23,4116,24,926,548,579,2392,1301,1380,1047,18.1456,0,1.69952,0,3
116,269,5857,0,0,5835,22,16,3612,23,4090,28,975,597,614,2349,1294,1461,1105,18.8663,0,1.69205,0,3
117,269,5919,0,0,5884,35,32,3630,24,4121,23,940,641,621,2475,1219,1478,1111,18.7701,0,1.70097,0,3
118,269,5877,0,0,5863,14,13,3615,25,4100,14,919,575,639,2450,1280,1463,1108,18.8532,0,1.69492,0,3
119,269,5673,0,0,5624,49,45,3483,22,3889,20,871,591,644,2249,1298,1405,1094,19.2843,0,1.63639,0,3
120,269,5960,0,0,5923,37,35,3679,20,4132,29,913,636,635,2471,1276,1522,1152,19.3289,0,1.70416,0,3
121,269,5907,0,0,5871,36,33,3630,23,4149,20,954,630,625,2453,1225,1507,1181,19.9932,0,1.70911,0,3
122,269,6003,0,0,5962,41,37,3648,25,4056,13,969,681,623,2457,1260,1470,1113,18.5407,0,1.68237,0,3
123,269,6044,0,0,6008,36,33,3699,25,4228,21,966,611,691,2512,1243,1467,1122,18.5639,0,1.7325,0,3
124,269,5983,0,0,5948,35,25,3664,23,4041,27,919,681,675,2378,1303,1456,1108,18.5191,0,1.67813,0,3
125,269,5959,0,0,5914,45,42,3730,24,4117,18,927,590,673,2507,1244,1475,1119,18.7783,0,1.69981,0,3
126,269,5862,0,0,5825,37,34,3596,23,3992,19,940,603,625,2446,1229,1398,1067,18.202,0,1.66445,0,3
127,269,5875,0,0,5855,20,16,3613,22,4058,17,918,606,684,2399,1251,1481,1116,18.9957,0,1.68294,0,3
128,269,5973,0,0,5951,22,20,3710,23,4124,13,983,617,678,2425,1257,1457,1065,17.8302,0,1.70184,0,3
129,269,5753,0,0,5714,39,31,3576,26,4015,14,858,569,641,2430,1241,1397,1087,18.8945,0,1.67084,0,3
130,269,5839,0,0,5823,16,11,3580,23,4006,20,970,595,619,2394,1241,1453,1081,18.5134,0,1.66834,0,3
131,269,5770,0,0,5709,61,59,3696,23,4071,16,894,503,598,2479,1280,1427,1090,18.8908,0,1.68663,0,3
132,269,6076,0,0,6034,42,37,3776,23,4201,16,917,671,668,2486,1318,1477,1099,18.0876,0,1.72444,0,3
133,269,5859,0,0,5819,40,34,3597,22,4013,19,924,605,630,2417,1264,1479,1135,19.3719,0,1.67029,0,3
134,269,5942,0,0,5908,34,33,3644,22,3968,18,944,672,636,2381,1291,1474,1131,19.034,0,1.65782,0,3
135,269,5854,0,0,5814,40,37,3646,25,4031,14,861,609,643,2465,1262,1419,1050,17.9365,0,1.67532,0,3
136,269,5750,0,0,5726,24,18,3631,24,3991,14,925,509,624,2433,1245,1436,1096,19.0609,0,1.66417,0,3
137,269,5836,0,0,5808,28,25,3620,22,3981,23,933,601,608,2420,1251,1415,1062,18.1974,0,1.66141,0,3
138,269,5845,0,0,5823,22,18,3623,23,4005,16,945,599,628,2405,1252,1420,1070,18.3062,0,1.66806,0,3
139,269,5829,0,0,5785,44,43,3674,24,4042,18,904,561,644,2466,1236,1382,1045,17.9276,0,1.67842,0,3
140,269,5857,0,0,5808,49,45,3644,25,4069,9,967,603,618,2408,1252,1452,1087,18.559,0,1.68606,0,3
141,269,5955,0,0,5912,43,39,3705,23,4150,21,950,609,636,2487,1252,1432,1055,17.7162,0,1.7094,0,3
142,269,5811,0,0,5784,27,19,3547,24,4018,22,946,596,674,2287,1286,1385,1036,17.8283,0,1.67168,0,3
143,269,5822,0,0,5767,55,52,3631,22,3976,15,866,606,646,2392,1297,1368,1051,18.0522,0,1.66003,0,3
144,269,5776,0,0,5739,37,32,3596,24,3983,15,868,606,610,2428,1249,1398,1066,18.4557,0,1.66196,0,3
145,269,6030,0,0,6016,14,10,3707,23,4139,15,926,692,650,2422,1325,1485,1120,18.5738,0,1.70619,0,3
146,269,5725,0,0,5678,47,44,3535,26,4077,21,872,594,636,2335,1267,1426,1084,18.9345,0,1.68833,0,3
147,269,5880,0,0,5838,42,39,3669,21,4051,21,882,644,624,2437,1272,1496,1125,19.1327,0,1.68095,0,3
148,269,5831,0,0,5781,50,43,3484,26,3985,12,927,627,682,2211,1372,1394,1067,18.2987,0,1.66251,0,3
149,269,5889,0,0,5848,41,40,3703,22,4058,14,861,604,644,2480,1286,1433,1072,18.2034,0,1.68294,0,3
150,269,5800,0,0,5727,73,64,3677,22,4001,20,875,569,628,2397,1311,1440,1123,19.3621,0,1.66694,0,3
151,269,5948,0,0,5903,45,43,3649,21,3995,13,916,618,673,2448,1280,1443,1109,18.6449,0,1.66528,0,3
152,269,5767,0,0,5708,59,54,3597,28,4083,11,872,574,603,2458,1249,1419,1077,18.6752,0,1.69005,0,3
153,269,5812,0,0,5788,24,20,3630,21,3957,21,908,554,663,2444,1222,1448,1111,19.1156,0,1.65481,0,3
154,269,5947,0,0,5930,17,14,3667,23,4097,17,950,648,638,2440,1254,1524,1155,19.4216,0,1.69405,0,3
155,269,5826,0,0,5787,39,37,3590,22,4036,26,947,569,620,2391,1273,1436,1080,18.5376,0,1.67673,0,3
156,269,5934,0,0,5924,10,7,3750,23,4159,17,967,549,617,2530,1254,1452,1080,18.2002,0,1.71204,0,3
157,269,5834,0,0,5802,32,30,3597,22,4120,26,947,550,618,2483,1210,1435,1070,18.3408,0,1.70068,0,3
158,269,5933,0,0,5912,21,18,3650,22,4183,22,933,618,653,2374,1333,1411,1066,17.9673,0,1.7191,0,3
159,269,5825,0,0,5772,53,50,3485,22,3984,23,956,630,637,2297,1282,1477,1112,19.0901,0,1.66223,0,3
160,269,5793,0,0,5775,18,17,3573,22,3936,22,931,591,614,2369,1266,1422,1061,18.3152,0,1.64908,0,3
161,269,5886,0,0,5831,55,50,3680,22,4014,18,875,611,653,2415,1314,1380,1065,18.0938,0,1.67056,0,3
162,269,5985,0,0,5944,41,32,3697,23,4157,18,953,604,681,2412,1317,1479,1125,18.797,0,1.71145,0,3
163,269,5764,0,0,5732,32,32,3569,23,3994,18,939,598,612,2319,1278,1431,1063,18.4421,0,1.665,0,3
164,269,5992,0,0,5972,20,15,3726,22,4123,19,937,617,699,2500,1220,1421,1090,18.1909,0,1.70155,0,3
165,269,5924,0,0,5890,34,31,3659,22,4070,17,920,615,644,2466,1262,1477,1134,19.1425,0,1.68634,0,3
166,269,5753,0,0,5716,37,34,3511,29,4034,12,918,584,625,2346,1268,1510,1120,19.4681,0,1.67616,0,3
167,269,5921,0,0,5875,46,43,3762,22,4187,28,975,510,654,2553,1201,1440,1080,18.2402,0,1.72028,0,3
168,269,5893,0,0,5858,35,32,3627,22,4014,25,891,583,680,2512,1202,1446,1085,18.4117,0,1.67056,0,3
169,269,5796,0,0,5754,42,37,3641,23,4020,17,862,617,607,2429,1264,1407,1038,17.9089,0,1.67224,0,3
170,269,5858,0,0,5818,40,36,3602,22,3936,20,945,633,641,2365,1254,1434,1091,18.6241,0,1.64908,0,3
171,269,5854,0,0,5821,33,27,3605,22,3959,17,897,625,645,2444,1226,1494,1126,19.2347,0,1.65536,0,3
172,269,5830,0,0,5787,43,40,3697,23,4090,20,912,589,616,2520,1173,1449,1069,18.3362,0,1.69205,0,3
173,269,5883,0,0,5850,33,27,3689,24,4132,15,921,607,642,2418,1280,1426,1088,18.494,0,1.70416,0,3
174,269,5822,0,0,5779,43,41,3609,24,4129,19,917,598,615,2366,1307,1436,1077,18.4988,0,1.70329,0,3
175,269,5720,0,0,5690,30,26,3460,26,3960,21,896,587,646,2293,1277,1361,1031,18.0245,0,1.65563,0,3
176,269,5914,0,0,5860,54,46,3632,23,4104,20,904,654,658,2368,1310,1451,1094,18.4985,0,1.69607,0,3
177,269,5924,0,0,5896,28,24,3667,24,4166,17,924,609,669,2448,1257,1486,1120,18.9061,0,1.71409,0,3
178,269,5784,0,0,5770,14,12,3611,22,4038,23,947,572,605,2419,1218,1387,1038,17.9461,0,1.67729,0,3
179,269,5919,0,0,5887,32,25,3696,24,4150,18,936,578,674,2409,1304,1435,1076,18.1787,0,1.7094,0,3
180,269,5919,0,0,5869,50,45,3690,24,4235,22,947,567,649,2405,1329,1483,1104,18.6518,0,1.73461,0,3
181,269,5891,0,0,5858,33,30,3606,21,3994,30,986,589,651,2348,1287,1443,1089,18.4858,0,1.665,0,3
182,269,5876,0,0,5842,34,31,3652,26,4090,20,975,586,637,2383,1275,1465,1126,19.1627,0,1.69205,0,3
183,269,5872,0,0,5827,45,43,3640,23,4055,20,947,585,626,2476,1218,1438,1076,18.3243,0,1.68209,0,3
184,269,5899,0,0,5871,28,21,3657,24,4126,19,922,583,655,2479,1241,1438,1096,18.5794,0,1.70242,0,3
185,269,5746,0,0,5728,18,17,3636,23,4042,23,852,567,576,2497,1231,1428,1107,19.2656,0,1.67842,0,3
186,269,5839,0,0,5790,49,42,3695,26,4189,22,877,578,667,2420,1275,1387,1057,18.1024,0,1.72087,0,3
187,269,5809,0,0,5766,43,35,3603,27,3939,11,918,629,585,2435,1231,1448,1108,19.0739,0,1.64989,0,3
188,269,5792,0,0,5761,31,30,3589,22,4028,20,902,607,652,2374,1237,1376,1021,17.6278,0,1.67448,0,3
189,269,5985,0,0,5941,44,41,3743,24,4088,14,969,638,609,2516,1239,1447,1100,18.3793,0,1.69147,0,3
190,269,5704,0,0,5669,35,34,3566,22,3986,22,917,538,615,2325,1287,1407,1058,18.5484,0,1.66279,0,3
191,269,5820,0,0,5800,20,19,3579,23,3990,18,949,579,679,2295,1300,1372,1021,17.543,0,1.66389,0,3
192,269,5805,0,0,5787,18,16,3662,23,4154,24,891,576,601,2472,1241,1397,1092,18.8114,0,1.71057,0,3
193,269,5820,0,0,5784,36,35,3532,24,3987,19,935,618,645,2347,1256,1399,1063,18.2646,0,1.66306,0,3
194,269,5858,0,0,5815,43,39,3698,23,4207,17,882,595,627,2420,1317,1438,1078,18.4022,0,1.72622,0,3
195,269,5814,0,0,5787,27,23,3607,22,3957,25,887,594,655,2464,1189,1412,1081,18.5931,0,1.65481,0,3
196,269,5826,0,0,5784,42,39,3580,24,4048,28,919,620,617,2431,1211,1432,1067,18.3145,0,1.68011,0,3
197,269,5791,0,0,5739,52,42,3618,25,4004,14,928,547,612,2468,1222,1461,1104,19.0641,0,1.66778,0,3
198,269,6059,0,0,6035,24,24,3662,22,4154,17,956,710,658,2493,1225,1525,1145,18.8975,0,1.71057,0,3
199,269,5829,0,0,5772,57,56,3651,21,4050,22,857,592,654,2450,1254,1397,1023,17.5502,0,1.68067,0,3
200,269,5829,0,0,5796,33,30,3604,22,4144,25,953,566,640,2352,1293,1514,1166,20.0034,0,1.70765,0,3
201,269,5729,0,0,5679,50,44,3636,24,4014,25,902,551,609,2428,1214,1437,1079,18.834,0,1.67056,0,3
202,269,5858,0,0,5814,44,41,3671,25,4102,10,927,552,656,2462,1251,1445,1109,18.9314,0,1.69549,0,3
203,269,5866,0,0,5824,42,38,3691,24,4087,22,892,602,601,2448,1301,1466,1118,19.059,0,1.69119,0,3
204,269,5798,0,0,5772,26,20,3579,24,3921,17,907,565,680,2398,1231,1412,1057,18.2304,0,1.64501,0,3
205,269,5827,0,0,5804,23,20,3595,22,3958,17,912,604,629,2390,1275,1403,1054,18.0882,0,1.65508,0,3
206,269,5803,0,0,5781,22,19,3490,23,4015,25,943,614,635,2277,1309,1413,1077,18.5594,0,1.67084,0,3
207,269,5885,0,0,5849,36,34,3675,23,4087,20,948,614,591,2460,1252,1469,1049,17.825,0,1.69119,0,3
208,269,5759,0,0,5720,39,38,3583,22,4050,19,896,620,592,2322,1310,1397,1040,18.0587,0,1.68067,0,3
209,269,5805,0,0,5792,13,10,3574,24,4022,18,926,584,628,2427,1222,1448,1137,19.5866,0,1.6728,0,3
210,269,5816,0,0,5792,24,16,3696,23,4160,20,870,543,640,2485,1258,1447,1089,18.7242,0,1.71233,0,3
211,269,5902,0,0,5870,32,30,3600,25,4054,20,939,667,621,2381,1274,1503,1148,19.451,0,1.6818,0,3
212,269,5754,0,0,5728,26,21,3581,23,3991,14,937,543,614,2426,1220,1469,1116,19.3952,0,1.66417,0,3
213,269,5837,0,0,5808,29,28,3600,24,4003,15,930,603,630,2432,1227,1439,1073,18.3827,0,1.6675,0,3
214,269,5795,0,0,5745,50,48,3648,24,4094,14,909,571,610,2452,1239,1441,1087,18.7575,0,1.69319,0,3
215,269,5815,0,0,5776,39,34,3631,22,4114,25,872,605,631,2440,1242,1384,1027,17.6612,0,1.69895,0,3
216,269,5904,0,0,5862,42,40,3654,23,4082,18,876,681,634,2405,1290,1403,1060,17.9539,0,1.68976,0,3
217,269,5885,0,0,5874,11,7,3665,23,4092,16,935,637,613,2409,1275,1404,1066,18.1138,0,1.69262,0,3
218,269,5941,0,0,5905,36,31,3601,23,4087,19,1006,626,637,2428,1225,1489,1115,18.7679,0,1.69119,0,3
219,269,5902,0,0,5851,51,49,3664,21,4165,23,925,597,629,2453,1275,1408,1086,18.4005,0,1.7138,0,3
220,269,5777,0,0,5763,14,11,3553,25,4021,27,916,588,663,2306,1277,1388,1056,18.2794,0,1.67252,0,3
221,269,5844,0,0,5791,53,48,3643,21,4073,26,957,543,642,2428,1248,1487,1133,19.3874,0,1.68719,0,3
