Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
0,269,5955,0,0,5931,24,20,3689,22,4096,22,944,595,665,2481,1248,1403,661,11.0999,0,1.69377,0,8
1,269,6004,0,0,5952,52,46,3655,23,4029,25,983,685,650,2426,1235,1466,732,12.1919,0,1.67476,0,8
2,269,5906,0,0,5873,33,25,3671,22,4038,20,918,606,673,2427,1262,1496,755,12.7836,0,1.67729,0,8
3,269,5738,0,0,5706,32,30,3594,23,4007,18,918,581,594,2405,1222,1462,745,12.9836,0,1.66861,0,8
4,269,5829,0,0,5809,20,16,3707,25,4106,11,865,569,654,2443,1287,1436,696,11.9403,0,1.69664,0,8
5,269,6020,0,0,5961,59,56,3711,24,4203,13,943,657,652,2436,1319,1437,708,11.7608,0,1.72503,0,8
6,269,5866,0,0,5833,33,29,3712,23,4053,17,967,532,606,2447,1297,1457,715,12.1889,0,1.68152,0,8
7,269,5781,0,0,5764,17,15,3531,27,4109,16,968,560,623,2384,1230,1373,660,11.4167,0,1.6975,0,8
8,269,5743,0,0,5721,22,16,3520,22,3873,16,954,572,608,2274,1319,1436,691,12.032,0,1.63212,0,8
9,269,5759,0,0,5724,35,33,3585,22,3918,21,940,564,616,2359,1259,1399,685,11.8944,0,1.6442,0,8
10,269,5827,0,0,5788,39,37,3666,23,4096,28,910,543,653,2482,1211,1356,674,11.5668,0,1.69377,0,8
11,269,5886,0,0,5838,48,47,3731,22,4115,16,892,599,608,2482,1289,1403,707,12.0116,0,1.69924,0,8
12,269,5937,0,0,5893,44,41,3717,22,4091,14,927,590,650,2483,1273,1485,718,12.0936,0,1.69233,0,8
13,269,5954,0,0,5913,41,37,3680,23,4145,14,965,618,662,2453,1242,1429,720,12.0927,0,1.70794,0,8
14,269,5861,0,0,5839,22,22,3618,23,4017,19,955,582,632,2436,1237,1426,698,11.9092,0,1.6714,0,8
15,269,5801,0,0,5767,34,32,3573,22,3991,24,906,537,650,2380,1304,1388,643,11.0843,0,1.66417,0,8
16,269,5820,0,0,5782,38,34,3707,23,4102,11,918,525,640,2467,1259,1364,684,11.7526,0,1.69549,0,8
17,269,5809,0,0,5777,32,28,3632,23,3989,22,960,537,633,2390,1267,1474,691,11.8953,0,1.66362,0,8
18,269,5930,0,0,5893,37,35,3601,22,4010,22,987,664,648,2341,1268,1406,684,11.5346,0,1.66945,0,8
19,269,5841,0,0,5803,38,34,3635,23,4096,22,907,597,622,2380,1313,1462,718,12.2924,0,1.69377,0,8
20,269,5853,0,0,5817,36,30,3687,23,4188,19,918,558,627,2497,1234,1481,715,12.216,0,1.72058,0,8
21,269,5808,0,0,5770,38,36,3709,25,4118,11,884,540,618,2471,1284,1431,694,11.949,0,1.7001,0,8
22,269,5779,0,0,5737,42,40,3592,22,4028,20,897,602,623,2387,1250,1390,641,11.0919,0,1.67448,0,8
23,269,5865,0,0,5816,49,43,3656,22,4066,23,910,619,626,2483,1204,1406,685,11.6795,0,1.6852,0,8
24,269,5846,0,0,5786,60,56,3650,22,4003,17,919,571,636,2446,1257,1479,734,12.5556,0,1.6675,0,8
25,269,5969,0,0,5932,37,32,3679,22,4156,23,899,661,704,2415,1267,1499,754,12.6319,0,1.71116,0,8
26,269,5761,0,0,5736,25,23,3620,21,3965,23,866,588,650,2414,1220,1365,669,11.6126,0,1.657,0,8
27,269,5884,0,0,5840,44,38,3738,24,4153,13,923,576,618,2512,1242,1417,698,11.8627,0,1.71028,0,8
28,269,5662,0,0,5632,30,27,3631,24,4112,14,866,512,604,2422,1244,1361,654,11.5507,0,1.69837,0,8
29,269,5938,0,0,5875,63,60,3683,23,4172,14,960,575,626,2431,1332,1455,702,11.8222,0,1.71585,0,8
30,269,5791,0,0,5739,52,50,3662,23,4073,10,861,534,641,2500,1245,1430,709,12.2431,0,1.68719,0,8
31,269,5810,0,0,5772,38,31,3709,23,4093,17,906,508,624,2432,1323,1460,760,13.0809,0,1.69291,0,8
32,269,5919,0,0,5887,32,30,3583,22,3941,19,972,612,611,2416,1289,1423,690,11.6574,0,1.65044,0,8
33,269,6011,0,0,5976,35,31,3780,23,4215,20,957,591,679,2465,1299,1450,704,11.7119,0,1.72861,0,8
34,269,5634,0,0,5593,41,38,3590,26,4019,10,903,479,588,2423,1231,1348,676,11.9986,0,1.67196,0,8
35,269,5903,0,0,5856,47,43,3669,23,4030,21,974,592,629,2417,1270,1485,738,12.5021,0,1.67504,0,8
36,269,5887,0,0,5855,32,28,3699,24,4142,16,943,565,624,2444,1295,1387,695,11.8057,0,1.70707,0,8
37,269,5909,0,0,5893,16,11,3560,24,4029,26,968,661,656,2305,1293,1421,667,11.2879,0,1.67476,0,8
38,269,5821,0,0,5772,49,43,3653,24,4054,18,949,533,666,2410,1245,1344,633,10.8744,0,1.6818,0,8
39,269,5888,0,0,5862,26,23,3635,22,3989,22,965,580,625,2497,1199,1408,691,11.7357,0,1.66362,0,8
40,269,5924,0,0,5877,47,38,3679,21,4070,20,969,595,656,2405,1279,1431,689,11.6307,0,1.68634,0,8
41,269,5777,0,0,5744,33,28,3562,26,4004,18,900,634,659,2256,1310,1397,727,12.5844,0,1.66778,0,8
42,269,5924,0,0,5881,43,40,3682,25,4098,18,926,565,660,2448,1307,1396,651,10.9892,0,1.69434,0,8
43,269,5800,0,0,5747,53,50,3637,26,4059,17,891,622,555,2467,1248,1428,703,12.1207,0,1.68322,0,8
44,269,5901,0,0,5863,38,32,3598,26,4059,15,1000,620,663,2346,1257,1391,648,10.9812,0,1.68322,0,8
45,269,5892,0,0,5850,42,41,3688,23,4151,19,934,557,649,2449,1284,1484,697,11.8296,0,1.70969,0,8
46,269,5884,0,0,5845,39,38,3669,23,3992,12,910,599,614,2497,1252,1421,697,11.8457,0,1.66445,0,8
47,269,5707,0,0,5684,23,21,3621,26,3993,21,872,546,595,2438,1235,1348,658,11.5297,0,1.66472,0,8
48,269,5834,0,0,5784,50,46,3700,23,4122,15,887,574,603,2458,1297,1454,717,12.29,0,1.70126,0,8
49,269,5936,0,0,5891,45,44,3631,23,4059,9,950,675,648,2348,1306,1446,717,12.0788,0,1.68322,0,8
50,269,5868,0,0,5831,37,34,3620,23,4036,23,956,588,662,2345,1294,1430,737,12.5596,0,1.67673,0,8
51,269,5924,0,0,5892,32,27,3608,21,3991,16,960,685,653,2338,1272,1385,709,11.9683,0,1.66417,0,8
52,269,5964,0,0,5939,25,21,3657,20,4007,32,987,624,691,2407,1223,1407,669,11.2173,0,1.66861,0,8
53,269,5881,0,0,5849,32,30,3641,22,4127,25,943,573,695,2429,1216,1434,685,11.6477,0,1.70271,0,8
54,269,5782,0,0,5746,36,30,3652,25,4060,19,941,533,543,2476,1270,1425,691,11.9509,0,1.6835,0,8
55,269,5765,0,0,5735,30,26,3620,23,4006,26,915,546,631,2425,1222,1371,706,12.2463,0,1.66834,0,8
56,269,5876,0,0,5852,24,18,3698,22,4178,27,895,613,644,2437,1260,1452,695,11.8278,0,1.71762,0,8
57,269,5827,0,0,5813,14,10,3598,24,4037,17,906,605,659,2414,1226,1435,716,12.2876,0,1.67701,0,8
58,269,5885,0,0,5849,36,32,3699,23,4112,17,924,603,637,2456,1248,1432,708,12.0306,0,1.69837,0,8
59,269,5982,0,0,5942,40,32,3691,24,4117,22,965,595,679,2455,1266,1470,704,11.7686,0,1.69981,0,8
60,269,5706,0,0,5682,24,24,3616,22,4006,24,871,534,615,2402,1260,1438,681,11.9348,0,1.66834,0,8
61,269,5920,0,0,5889,31,28,3618,28,4034,18,920,638,640,2416,1288,1490,714,12.0608,0,1.67616,0,8
62,269,5746,0,0,5725,21,17,3509,24,3886,16,910,570,639,2337,1274,1398,708,12.3216,0,1.63559,0,8
63,269,5807,0,0,5779,28,26,3651,21,4029,29,924,578,613,2413,1250,1442,699,12.0372,0,1.67476,0,8
64,269,5779,0,0,5744,35,31,3558,25,4020,10,963,595,597,2414,1200,1442,692,11.9744,0,1.67224,0,8
65,269,5742,0,0,5707,35,32,3604,27,4045,25,914,514,675,2340,1274,1343,675,11.7555,0,1.67926,0,8
66,269,5756,0,0,5702,54,49,3620,22,3989,20,924,535,609,2376,1292,1419,670,11.64,0,1.66362,0,8
67,269,5924,0,0,5893,31,27,3652,21,4010,19,957,596,681,2407,1264,1467,731,12.3396,0,1.66945,0,8
68,269,5734,0,0,5690,44,41,3607,23,4036,23,877,578,599,2408,1249,1377,702,12.2428,0,1.67673,0,8
69,269,5861,0,0,5818,43,38,3567,22,4026,21,912,675,662,2357,1234,1437,739,12.6088,0,1.67392,0,8
70,269,5802,0,0,5759,43,36,3579,24,4037,15,910,590,613,2415,1259,1362,628,10.8239,0,1.67701,0,8
71,269,5823,0,0,5781,42,39,3533,23,3951,13,929,615,670,2268,1328,1425,723,12.4163,0,1.65317,0,8
72,269,5989,0,0,5957,32,28,3712,23,4245,28,937,610,658,2483,1273,1422,695,11.6046,0,1.73762,0,8
73,269,5972,0,0,5922,50,46,3656,22,4161,31,968,643,619,2433,1278,1448,711,11.9056,0,1.71262,0,8
74,269,5905,0,0,5873,32,29,3666,21,4028,25,895,626,643,2494,1222,1411,701,11.8713,0,1.67448,0,8
75,269,5818,0,0,5797,21,14,3705,23,4120,17,895,572,614,2463,1257,1443,721,12.3926,0,1.70068,0,8
76,269,5948,0,0,5899,49,46,3697,25,4109,15,954,616,611,2460,1292,1418,683,11.4829,0,1.6975,0,8
77,269,5748,0,0,5711,37,34,3640,22,4083,25,892,529,602,2410,1290,1430,711,12.3695,0,1.69005,0,8
78,269,5883,0,0,5857,26,19,3600,21,4029,29,941,586,654,2394,1279,1446,732,12.4426,0,1.67476,0,8
79,269,5798,0,0,5759,39,32,3676,23,4154,18,862,588,622,2500,1208,1412,683,11.7799,0,1.71057,0,8
80,269,5903,0,0,5851,52,51,3713,24,4176,13,954,539,652,2401,1344,1449,697,11.8076,0,1.71703,0,8
81,269,5805,0,0,5757,48,45,3649,21,3975,27,940,578,587,2356,1317,1432,691,11.9035,0,1.65975,0,8
82,269,5790,0,0,5768,22,21,3649,27,4059,14,894,535,617,2465,1265,1423,691,11.9344,0,1.68322,0,8
83,269,5798,0,0,5775,23,20,3629,21,4028,27,924,534,640,2433,1240,1474,765,13.1942,0,1.67448,0,8
84,269,5978,0,0,5941,37,33,3584,22,4058,19,952,690,662,2365,1290,1436,702,11.7431,0,1.68294,0,8
85,269,5750,0,0,5720,30,26,3631,23,3973,14,899,527,642,2453,1215,1386,667,11.6,0,1.6592,0,8
86,269,5828,0,0,5796,32,22,3679,22,4051,21,978,562,577,2417,1273,1447,717,12.3027,0,1.68095,0,8
87,269,5832,0,0,5786,46,41,3665,23,4101,18,870,634,631,2415,1264,1418,686,11.7627,0,1.6952,0,8
88,269,5551,0,0,5518,33,31,3601,24,4005,16,847,459,587,2500,1142,1336,666,11.9978,0,1.66806,0,8
