Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
443,269,4853,0,0,4830,23,10,2993,26,3420,24,844,363,616,1924,1082,1164,888,18.298,0,1.51976,0,2
444,269,4775,0,0,4751,24,18,2961,23,3323,22,877,318,593,1833,1132,1162,868,18.178,0,1.49768,0,2
445,269,4780,0,0,4758,22,8,2983,23,3519,30,890,277,574,1955,1054,1142,876,18.3264,0,1.54297,0,2
446,269,4893,0,0,4856,37,27,2998,25,3422,13,873,353,613,1922,1119,1198,913,18.6593,0,1.52022,0,2
447,269,4897,0,0,4879,18,9,3009,24,3312,12,837,358,641,1929,1120,1243,905,18.4807,0,1.49522,0,2
448,269,4905,0,0,4860,45,28,3045,23,3458,20,843,362,609,1912,1159,1235,929,18.9399,0,1.52858,0,2
449,269,4853,0,0,4816,37,25,2972,30,3399,22,855,334,595,1864,1183,1193,898,18.504,0,1.51492,0,2
450,269,4884,0,0,4858,26,10,2966,23,3374,20,881,343,577,1909,1154,1202,880,18.018,0,1.50921,0,2
451,269,4870,0,0,4840,30,17,2997,26,3457,17,911,316,616,1924,1086,1235,946,19.4251,0,1.52835,0,2
452,269,4776,0,0,4744,32,21,2992,23,3424,21,835,337,581,1914,1088,1185,873,18.2789,0,1.52068,0,2
453,269,4839,0,0,4795,44,29,3037,23,3425,26,810,328,620,1930,1125,1189,896,18.5162,0,1.52091,0,2
454,269,4848,0,0,4820,28,22,3019,23,3431,18,877,315,583,1959,1096,1164,843,17.3886,0,1.5223,0,2
455,269,4698,0,0,4657,41,31,2995,24,3345,22,839,310,510,1938,1079,1169,890,18.9442,0,1.50263,0,2
456,269,4686,0,0,4652,34,18,2872,25,3268,22,853,306,594,1851,1060,1129,861,18.3739,0,1.48544,0,2
457,269,4774,0,0,4726,48,34,2992,23,3448,24,821,300,584,1967,1078,1174,895,18.7474,0,1.52625,0,2
458,269,4678,0,0,4642,36,23,2943,24,3261,18,767,306,554,1909,1124,1127,857,18.3198,0,1.4839,0,2
459,269,4713,0,0,4690,23,12,2895,24,3242,18,849,309,602,1840,1095,1179,891,18.9052,0,1.47973,0,2
460,269,4924,0,0,4888,36,24,3072,24,3501,21,863,326,616,1943,1155,1217,937,19.0292,0,1.5387,0,2
461,269,4893,0,0,4861,32,20,3061,24,3472,23,820,323,630,1983,1114,1226,904,18.4754,0,1.53186,0,2
462,269,4829,0,0,4790,39,25,2994,25,3363,26,844,372,600,1895,1092,1155,879,18.2025,0,1.5067,0,2
463,269,4765,0,0,4746,19,8,2899,23,3272,15,882,319,587,1894,1068,1186,904,18.9717,0,1.48633,0,2
464,269,4785,0,0,4744,41,27,2968,22,3263,17,857,340,592,1926,1053,1182,914,19.1014,0,1.48434,0,2
465,269,4849,0,0,4823,26,11,2995,25,3365,27,877,338,612,1870,1125,1197,879,18.1274,0,1.50716,0,2
