Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
53,269,5761,0,0,5709,52,46,3619,23,4054,23,861,554,618,2400,1305,1462,1098,19.0592,0,1.6818,0,2
54,269,5677,0,0,5651,26,22,3558,22,4050,31,910,523,606,2371,1236,1373,1039,18.3019,0,1.68067,0,2
55,269,5745,0,0,5703,42,39,3511,33,3895,13,901,621,618,2342,1250,1370,1048,18.2419,0,1.638,0,2
56,269,5817,0,0,5779,38,36,3690,23,4077,19,898,538,631,2448,1283,1453,1084,18.635,0,1.68833,0,2
57,269,5946,0,0,5894,52,47,3721,27,4219,18,971,620,623,2434,1280,1485,1114,18.7353,0,1.7298,0,2
58,269,5844,0,0,5776,68,66,3614,25,4041,17,917,603,625,2435,1247,1401,1064,18.2067,0,1.67813,0,2
59,269,5902,0,0,5855,47,46,3645,22,3952,16,847,604,694,2427,1314,1478,1104,18.7055,0,1.65344,0,2
60,269,5797,0,0,5760,37,33,3619,22,4105,16,901,579,598,2421,1282,1451,1099,18.9581,0,1.69635,0,2
61,269,5931,0,0,5895,36,31,3647,23,4000,23,886,673,675,2468,1206,1483,1079,18.1925,0,1.66667,0,2
62,269,5651,0,0,5598,53,49,3627,22,4135,30,896,472,574,2482,1197,1410,1051,18.5985,0,1.70503,0,2
63,269,5889,0,0,5865,24,23,3627,22,4031,18,928,657,615,2410,1261,1428,1094,18.577,0,1.67532,0,2
64,269,5768,0,0,5748,20,17,3586,22,3913,23,891,591,609,2444,1210,1403,1055,18.2906,0,1.64285,0,2
65,269,5812,0,0,5786,26,24,3608,24,3944,16,880,593,616,2442,1265,1381,1039,17.8768,0,1.65125,0,2
66,269,5786,0,0,5734,52,50,3632,24,4127,18,908,549,650,2387,1274,1438,1064,18.3892,0,1.70271,0,2
67,269,5775,0,0,5744,31,31,3656,24,4057,16,889,591,617,2352,1310,1445,1104,19.1169,0,1.68265,0,2
68,269,5973,0,0,5941,32,31,3733,21,4060,18,951,551,677,2500,1276,1442,1096,18.3492,0,1.6835,0,2
69,269,5818,0,0,5788,30,27,3617,23,4039,15,897,583,653,2481,1189,1474,1098,18.8725,0,1.67757,0,2
70,269,5708,0,0,5667,41,39,3601,24,4013,20,946,504,596,2402,1240,1447,1075,18.8332,0,1.67029,0,2
71,269,5881,0,0,5841,40,34,3706,22,4121,19,877,588,627,2465,1305,1439,1086,18.4662,0,1.70097,0,2
72,269,5818,0,0,5778,40,34,3602,23,4084,19,928,542,674,2442,1213,1455,1117,19.199,0,1.69033,0,2
73,269,5865,0,0,5848,17,13,3590,22,3938,23,936,586,682,2420,1218,1422,1082,18.4484,0,1.64962,0,2
74,269,5896,0,0,5837,59,51,3675,22,4056,21,965,596,633,2439,1242,1446,1093,18.538,0,1.68237,0,2
75,269,5781,0,0,5753,28,22,3634,21,3980,21,946,531,636,2398,1249,1453,1078,18.6473,0,1.66113,0,2
76,269,5873,0,0,5824,49,44,3645,21,3978,25,967,576,571,2439,1295,1443,1083,18.4403,0,1.66058,0,2
77,269,5819,0,0,5817,2,0,3573,22,4003,25,941,597,615,2414,1227,1464,1093,18.7833,0,1.6675,0,2
78,269,5837,0,0,5788,49,42,3671,23,4082,18,914,537,632,2448,1288,1418,1099,18.8282,0,1.68976,0,2
79,269,5853,0,0,5813,40,35,3653,23,4091,13,923,594,629,2420,1274,1456,1098,18.7596,0,1.69233,0,2
80,269,5914,0,0,5879,35,31,3645,23,4175,24,936,616,683,2388,1267,1484,1143,19.327,0,1.71674,0,2
81,269,5755,0,0,5716,39,34,3585,22,4110,34,878,523,654,2468,1198,1378,1043,18.1234,0,1.69779,0,2
82,269,5838,0,0,5800,38,33,3601,23,4024,18,918,577,650,2316,1359,1514,1146,19.63,0,1.67336,0,2
83,269,5770,0,0,5733,37,35,3559,25,3969,17,960,569,591,2409,1224,1437,1103,19.1161,0,1.6581,0,2
84,269,5884,0,0,5866,18,13,3623,23,4109,22,936,618,656,2461,1191,1456,1109,18.8477,0,1.6975,0,2
85,269,5881,0,0,5868,13,8,3669,22,4080,24,964,589,631,2395,1278,1509,1135,19.2994,0,1.68919,0,2
86,269,5897,0,0,5853,44,41,3660,23,4095,23,920,621,642,2451,1240,1425,1059,17.9583,0,1.69348,0,2
87,269,5709,0,0,5674,35,35,3623,23,4069,17,860,561,601,2378,1292,1422,1074,18.8124,0,1.68606,0,2
88,269,5800,0,0,5769,31,24,3629,28,4030,15,883,601,621,2401,1279,1460,1120,19.3103,0,1.67504,0,2
89,269,5828,0,0,5793,35,29,3665,22,4036,18,921,564,603,2424,1298,1401,1048,17.9822,0,1.67673,0,2
90,269,6037,0,0,6016,21,20,3608,22,4052,29,1004,725,683,2363,1233,1408,1062,17.5915,0,1.68124,0,2
91,269,5872,0,0,5842,30,24,3676,25,4098,13,931,593,666,2441,1228,1474,1119,19.0565,0,1.69434,0,2
92,269,5850,0,0,5803,47,46,3635,23,4130,17,949,588,640,2427,1229,1455,1094,18.7009,0,1.70358,0,2
93,269,5910,0,0,5883,27,26,3732,22,4112,19,957,596,621,2473,1244,1449,1069,18.088,0,1.69837,0,2
94,269,6029,0,0,5999,30,26,3680,23,4099,18,955,645,670,2448,1293,1527,1139,18.892,0,1.69463,0,2
95,269,5865,0,0,5838,27,26,3650,22,4045,22,935,586,618,2446,1258,1468,1134,19.335,0,1.67926,0,2
96,269,5912,0,0,5884,28,20,3669,23,4094,27,920,626,631,2431,1277,1485,1127,19.0629,0,1.69319,0,2
97,269,5794,0,0,5752,42,38,3617,24,4030,19,947,598,599,2400,1231,1411,1078,18.6055,0,1.67504,0,2
98,269,6058,0,0,6005,53,48,3712,29,4172,19,937,654,670,2444,1334,1512,1164,19.2143,0,1.71585,0,2
99,269,5825,0,0,5781,44,38,3660,22,4041,19,894,597,602,2424,1289,1425,1072,18.4034,0,1.67813,0,2
100,269,5681,0,0,5643,38,33,3572,23,3924,19,867,540,644,2366,1245,1387,1032,18.1658,0,1.64582,0,2
101,269,5911,0,0,5883,28,25,3647,25,4146,28,898,631,661,2467,1226,1418,1063,17.9834,0,1.70823,0,2
102,269,5919,0,0,5885,34,28,3594,23,4076,22,957,605,686,2337,1312,1424,1075,18.1619,0,1.68805,0,2
103,269,5859,0,0,5831,28,22,3567,23,4041,29,925,603,643,2382,1277,1438,1066,18.1942,0,1.67813,0,2
104,269,5850,0,0,5810,40,33,3605,24,4035,16,930,614,642,2368,1280,1485,1110,18.9744,0,1.67645,0,2
105,269,5819,0,0,5768,51,47,3661,22,4036,21,933,592,638,2449,1186,1421,1047,17.9928,0,1.67673,0,2
106,269,5776,0,0,5741,35,32,3564,24,4005,19,946,610,594,2301,1306,1427,1042,18.0402,0,1.66806,0,2
107,269,5810,0,0,5781,29,25,3622,22,4028,25,940,582,628,2377,1258,1393,1030,17.7281,0,1.67448,0,2
108,269,5768,0,0,5744,24,19,3623,23,4116,19,909,578,619,2381,1262,1393,1060,18.3773,0,1.69952,0,2
109,269,5880,0,0,5853,27,23,3598,22,4051,20,921,638,620,2370,1311,1481,1094,18.6054,0,1.68095,0,2
110,269,6005,0,0,5962,43,40,3646,23,3973,13,979,614,629,2438,1332,1449,1090,18.1515,0,1.6592,0,2
111,269,5841,0,0,5809,32,30,3643,23,4097,16,913,595,661,2415,1241,1450,1064,18.2161,0,1.69405,0,2
112,269,5721,0,0,5680,41,36,3573,27,4057,12,911,577,569,2436,1216,1461,1118,19.542,0,1.68265,0,2
113,269,5842,0,0,5817,25,20,3626,23,4067,22,921,547,647,2405,1300,1452,1088,18.6238,0,1.68549,0,2
114,269,5814,0,0,5788,26,24,3637,27,4111,18,950,551,641,2493,1161,1372,1028,17.6815,0,1.69808,0,2
115,269,5744,0,0,5712,32,27,3526,21,3935,19,908,566,663,2339,1249,1338,1043,18.1581,0,1.6488,0,2
116,269,5877,0,0,5829,48,46,3626,23,4032,26,954,599,633,2414,1251,1468,1105,18.8021,0,1.6756,0,2
117,269,5929,0,0,5869,60,53,3707,22,4085,22,875,596,681,2463,1292,1489,1147,19.3456,0,1.69062,0,2
118,269,5848,0,0,5791,57,54,3636,21,4069,24,918,623,584,2403,1296,1472,1117,19.1005,0,1.68606,0,2
119,269,5760,0,0,5735,25,22,3645,25,4066,23,900,506,630,2472,1229,1367,1027,17.8299,0,1.6852,0,2
120,269,5768,0,0,5737,31,27,3586,23,4045,14,865,616,628,2412,1233,1453,1092,18.932,0,1.67926,0,2
121,269,5679,0,0,5651,28,23,3502,23,3964,29,891,532,630,2237,1360,1390,1021,17.9785,0,1.65673,0,2
122,269,5833,0,0,5794,39,34,3614,21,4017,23,893,583,621,2457,1256,1391,1055,18.0867,0,1.6714,0,2
123,269,5858,0,0,5821,37,36,3666,24,4164,13,900,586,652,2443,1264,1441,1090,18.607,0,1.7135,0,2
124,269,5877,0,0,5850,27,22,3618,22,3985,21,901,657,666,2450,1182,1490,1140,19.3977,0,1.66251,0,2
125,269,5789,0,0,5751,38,33,3611,22,4000,17,930,584,643,2436,1179,1475,1113,19.2261,0,1.66667,0,2
126,269,5878,0,0,5835,43,40,3628,25,4083,11,941,580,678,2432,1236,1400,1076,18.3055,0,1.69005,0,2
127,269,5839,0,0,5792,47,38,3618,21,4006,29,955,579,626,2372,1278,1410,1059,18.1367,0,1.66834,0,2
128,269,5834,0,0,5822,12,11,3631,23,4085,15,944,558,636,2426,1255,1461,1116,19.1292,0,1.69062,0,2
129,269,5997,0,0,5961,36,28,3657,23,4019,18,1008,643,634,2423,1271,1415,1093,18.2258,0,1.67196,0,2
130,269,5848,0,0,5828,20,16,3716,22,4050,19,893,575,598,2554,1209,1438,1078,18.4337,0,1.68067,0,2
131,269,5852,0,0,5828,24,22,3735,23,4180,23,880,539,657,2467,1286,1398,1064,18.1818,0,1.71821,0,2
132,269,5900,0,0,5871,29,22,3698,23,4043,20,918,634,630,2456,1242,1422,1071,18.1525,0,1.6787,0,2
133,269,5839,0,0,5796,43,41,3650,22,4021,27,874,578,669,2370,1321,1447,1085,18.5819,0,1.67252,0,2
134,269,5846,0,0,5807,39,36,3614,23,3952,24,856,613,660,2439,1254,1420,1082,18.5084,0,1.65344,0,2
135,269,5781,0,0,5768,13,13,3662,22,4045,18,889,595,583,2459,1237,1415,1051,18.1802,0,1.67926,0,2
136,269,5988,0,0,5954,34,32,3686,24,4143,29,992,646,649,2372,1300,1488,1139,19.0214,0,1.70736,0,2
137,269,5849,0,0,5810,39,38,3590,23,3943,22,902,602,617,2482,1224,1383,1045,17.8663,0,1.65098,0,2
138,269,5883,0,0,5855,28,24,3687,24,4138,19,936,565,657,2418,1288,1438,1096,18.63,0,1.7059,0,2
139,269,5863,0,0,5820,43,40,3571,23,3975,24,928,646,643,2359,1263,1464,1080,18.4206,0,1.65975,0,2
140,269,5735,0,0,5701,34,30,3542,21,3911,18,897,613,576,2424,1207,1488,1133,19.7559,0,1.64231,0,2
141,269,5787,0,0,5751,36,33,3557,25,4051,13,901,650,588,2379,1256,1433,1083,18.7144,0,1.68095,0,2
142,269,5799,0,0,5775,24,21,3597,25,4108,13,940,566,599,2421,1260,1445,1106,19.0723,0,1.69722,0,2
143,269,5799,0,0,5736,63,60,3577,27,4097,15,935,604,628,2427,1190,1438,1108,19.1067,0,1.69405,0,2
144,269,5741,0,0,5724,17,9,3579,22,4003,19,885,599,613,2360,1265,1443,1084,18.8817,0,1.6675,0,2
145,269,5841,0,0,5815,26,25,3672,23,4005,19,927,582,600,2478,1235,1392,1051,17.9935,0,1.66806,0,2
146,269,5908,0,0,5861,47,44,3676,22,4171,27,932,581,598,2420,1350,1475,1130,19.1266,0,1.71556,0,2
147,269,5917,0,0,5877,40,34,3604,22,4051,23,958,613,692,2403,1228,1435,1086,18.3539,0,1.68095,0,2
148,269,5984,0,0,5970,14,12,3678,21,4105,22,908,628,712,2469,1245,1522,1144,19.1176,0,1.69635,0,2
149,269,5786,0,0,5740,46,40,3594,22,4004,22,908,577,623,2398,1258,1399,1068,18.4583,0,1.66778,0,2
150,269,5924,0,0,5868,56,52,3739,23,4178,25,949,605,621,2457,1267,1516,1123,18.9568,0,1.71762,0,2
151,269,5784,0,0,5741,43,39,3667,22,4092,23,898,543,642,2401,1277,1467,1098,18.9834,0,1.69262,0,2
152,269,6001,0,0,5961,40,33,3668,25,4255,16,977,605,687,2434,1282,1486,1133,18.8802,0,1.74064,0,2
153,269,5980,0,0,5947,33,28,3726,22,4110,25,931,637,670,2406,1311,1449,1034,17.291,0,1.69779,0,2
154,269,5716,0,0,5676,40,38,3606,23,4021,17,891,543,631,2375,1259,1392,1090,19.0693,0,1.67252,0,2
155,269,5796,0,0,5743,53,47,3596,24,4030,16,914,618,622,2433,1193,1435,1091,18.8233,0,1.67504,0,2
156,269,5877,0,0,5844,33,32,3675,24,4015,19,951,595,637,2472,1203,1390,1036,17.628,0,1.67084,0,2
157,269,5931,0,0,5904,27,21,3706,21,4035,24,950,602,634,2439,1282,1468,1100,18.5466,0,1.67645,0,2
158,269,5910,0,0,5844,66,58,3741,22,4111,20,951,548,613,2456,1322,1521,1155,19.5431,0,1.69808,0,2
159,269,5871,0,0,5838,33,28,3696,24,4182,20,888,573,638,2480,1272,1446,1097,18.6851,0,1.7188,0,2
160,269,5969,0,0,5926,43,36,3762,24,4271,22,917,589,683,2462,1296,1468,1143,19.1489,0,1.74551,0,2
161,269,5811,0,0,5790,21,21,3620,22,4130,28,864,587,640,2396,1296,1472,1091,18.7747,0,1.70358,0,2
162,269,5908,0,0,5855,53,51,3652,26,4154,11,915,648,632,2455,1247,1497,1145,19.3805,0,1.71057,0,2
163,269,5857,0,0,5822,35,32,3621,23,4005,20,928,571,659,2402,1277,1462,1082,18.4736,0,1.66806,0,2
164,269,5669,0,0,5625,44,38,3575,23,4024,17,864,539,594,2411,1244,1444,1086,19.1568,0,1.67336,0,2
165,269,5750,0,0,5700,50,43,3577,21,4001,19,886,607,629,2357,1252,1458,1080,18.7826,0,1.66694,0,2
166,269,5695,0,0,5660,35,33,3589,23,3956,19,890,530,643,2349,1264,1409,1079,18.9464,0,1.65453,0,2
167,269,5752,0,0,5714,38,36,3565,23,3960,19,881,598,612,2455,1187,1387,1038,18.0459,0,1.65563,0,2
168,269,5953,0,0,5919,34,32,3726,21,4125,21,963,583,672,2347,1367,1492,1140,19.15,0,1.70213,0,2
169,269,5845,0,0,5827,18,18,3556,22,4048,20,930,630,689,2279,1297,1419,1076,18.4089,0,1.68011,0,2
170,269,5795,0,0,5762,33,30,3597,21,3981,28,856,634,623,2400,1254,1506,1165,20.1035,0,1.66141,0,2
171,269,5900,0,0,5856,44,37,3677,23,4121,20,957,571,646,2431,1275,1449,1107,18.7627,0,1.70097,0,2
172,269,5815,0,0,5768,47,40,3562,22,3975,13,905,588,679,2381,1249,1456,1102,18.951,0,1.65975,0,2
173,269,5818,0,0,5794,24,20,3619,22,4013,19,906,599,593,2409,1292,1389,1065,18.3053,0,1.67029,0,2
174,269,5880,0,0,5845,35,31,3723,23,4132,16,900,589,611,2534,1230,1500,1129,19.2007,0,1.70416,0,2
175,269,5934,0,0,5894,40,37,3638,23,4091,25,904,697,670,2401,1237,1496,1120,18.8743,0,1.69233,0,2
176,269,5809,0,0,5790,19,17,3637,21,4080,22,908,551,626,2375,1327,1490,1127,19.4009,0,1.68919,0,2
177,269,5826,0,0,5808,18,13,3658,22,4022,15,906,555,615,2488,1247,1510,1113,19.104,0,1.6728,0,2
178,269,5953,0,0,5919,34,22,3612,24,4109,24,916,657,667,2377,1312,1388,1075,18.0581,0,1.6975,0,2
179,269,5789,0,0,5734,55,49,3478,24,4013,19,916,624,638,2337,1255,1428,1077,18.6042,0,1.67029,0,2
180,269,5744,0,0,5733,11,9,3667,22,4095,22,884,537,633,2455,1213,1430,1089,18.9589,0,1.69348,0,2
181,269,5856,0,0,5817,39,33,3574,22,4038,25,968,601,627,2353,1282,1435,1067,18.2206,0,1.67729,0,2
182,269,5875,0,0,5841,34,29,3625,23,4058,30,942,599,610,2370,1324,1487,1133,19.2851,0,1.68294,0,2
183,269,5669,0,0,5632,37,33,3479,23,3856,12,880,554,683,2328,1212,1355,1002,17.6751,0,1.6276,0,2
184,269,5751,0,0,5710,41,38,3613,26,4061,26,891,563,651,2388,1232,1446,1104,19.1967,0,1.68379,0,2
185,269,5804,0,0,5767,37,31,3601,22,4006,26,931,557,649,2437,1204,1403,1044,17.9876,0,1.66834,0,2
186,269,5806,0,0,5768,38,35,3665,22,4016,19,895,581,630,2432,1249,1376,1061,18.2742,0,1.67112,0,2
187,269,5776,0,0,5742,34,29,3593,21,3970,30,872,621,560,2482,1211,1356,1032,17.867,0,1.65837,0,2
188,269,5907,0,0,5860,47,44,3697,23,4047,16,895,626,636,2465,1269,1440,1077,18.2326,0,1.67983,0,2
189,269,6005,0,0,5965,40,36,3717,26,4157,18,965,639,663,2457,1263,1508,1156,19.2506,0,1.71145,0,2
190,269,5798,0,0,5740,58,50,3645,21,4042,25,903,570,623,2436,1241,1514,1124,19.386,0,1.67842,0,2
191,269,5715,0,0,5696,19,15,3603,21,4011,25,886,564,591,2410,1239,1360,1031,18.0402,0,1.66973,0,2
192,269,5910,0,0,5867,43,42,3661,24,3982,11,938,586,623,2476,1276,1507,1115,18.8663,0,1.66168,0,2
193,269,5924,0,0,5875,49,45,3588,23,3993,20,1003,646,652,2348,1255,1450,1079,18.214,0,1.66472,0,2
194,269,5830,0,0,5785,45,39,3584,26,3950,15,926,581,662,2431,1215,1451,1088,18.6621,0,1.65289,0,2
195,269,5753,0,0,5734,19,15,3613,26,4011,17,906,579,617,2415,1219,1412,1046,18.1818,0,1.66973,0,2
196,269,5799,0,0,5758,41,38,3616,23,4005,21,903,590,619,2420,1246,1422,1070,18.4515,0,1.66806,0,2
197,269,5857,0,0,5798,59,54,3643,24,4142,25,929,567,616,2443,1277,1463,1097,18.7297,0,1.70707,0,2
198,269,5788,0,0,5737,51,50,3645,23,4026,18,946,547,610,2499,1168,1445,1087,18.7802,0,1.67392,0,2
199,269,5768,0,0,5732,36,32,3556,22,3972,21,936,553,648,2320,1290,1406,1053,18.2559,0,1.65893,0,2
200,269,5828,0,0,5789,39,36,3589,22,3948,15,891,601,684,2324,1313,1417,1048,17.9822,0,1.65235,0,2
201,269,5887,0,0,5851,36,31,3657,23,4096,22,970,608,630,2470,1187,1450,1105,18.7702,0,1.69377,0,2
202,269,5946,0,0,5910,36,34,3691,23,4189,20,905,648,655,2450,1268,1480,1125,18.9203,0,1.72087,0,2
203,269,5898,0,0,5850,48,45,3733,23,4113,17,917,581,628,2527,1228,1449,1092,18.5148,0,1.69866,0,2
204,269,5841,0,0,5783,58,51,3626,23,4061,23,947,573,632,2428,1238,1386,1029,17.6168,0,1.68379,0,2
205,269,6048,0,0,6004,44,41,3744,23,4169,13,1008,640,634,2474,1279,1541,1179,19.494,0,1.71497,0,2
206,269,5788,0,0,5757,31,29,3550,22,3928,17,970,610,590,2363,1238,1437,1081,18.6766,0,1.6469,0,2
207,269,5831,0,0,5792,39,38,3673,23,4106,16,867,603,609,2442,1294,1407,1076,18.4531,0,1.69664,0,2
208,269,5961,0,0,5933,28,25,3669,26,4131,19,956,611,675,2434,1266,1457,1128,18.923,0,1.70387,0,2
209,269,5844,0,0,5805,39,35,3568,25,3972,14,925,625,650,2403,1227,1456,1099,18.8056,0,1.65893,0,2
210,269,5815,0,0,5772,43,40,3693,25,4205,13,919,543,622,2441,1277,1464,1107,19.037,0,1.72563,0,2
211,269,5877,0,0,5831,46,42,3611,23,3959,12,929,643,596,2463,1234,1435,1111,18.9042,0,1.65536,0,2
212,269,5836,0,0,5808,28,26,3624,23,4062,21,926,586,631,2405,1267,1450,1118,19.157,0,1.68407,0,2
213,269,5971,0,0,5944,27,25,3645,21,4116,24,945,682,614,2455,1251,1504,1117,18.7071,0,1.69952,0,2
214,269,5798,0,0,5756,42,40,3710,22,4202,31,907,513,606,2475,1266,1381,1028,17.7303,0,1.72473,0,2
215,269,5975,0,0,5939,36,35,3679,23,4045,27,942,682,650,2401,1273,1517,1141,19.0962,0,1.67926,0,2
216,269,5791,0,0,5769,22,20,3656,24,4142,23,892,538,607,2412,1319,1470,1085,18.736,0,1.70707,0,2
217,269,5833,0,0,5801,32,26,3637,27,4064,10,900,611,624,2444,1244,1456,1100,18.8582,0,1.68464,0,2
218,269,5922,0,0,5890,32,26,3609,24,4097,24,893,661,664,2395,1285,1489,1126,19.0138,0,1.69405,0,2
219,269,5870,0,0,5819,51,44,3660,21,4114,28,958,574,642,2351,1317,1481,1116,19.0119,0,1.69895,0,2
220,269,5810,0,0,5790,20,18,3635,24,4122,24,882,614,619,2481,1190,1437,1099,18.9157,0,1.70126,0,2
221,269,5775,0,0,5723,52,46,3549,21,3932,24,891,585,659,2366,1250,1448,1116,19.3247,0,1.64799,0,2
222,269,5851,0,0,5822,29,24,3651,25,4080,20,950,539,655,2386,1301,1434,1096,18.7318,0,1.68919,0,2
