Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
613,269,5383,0,0,5338,45,42,3578,23,4002,23,759,365,575,2356,1305,1258,593,11.0162,5654,1.66722,1,8
614,269,5340,0,0,5298,42,33,3563,24,4004,20,789,326,533,2455,1217,1302,639,11.9663,6046,1.66778,1,8
615,269,5489,0,0,5474,15,11,3602,21,4014,21,797,410,587,2427,1247,1364,605,11.022,5744,1.67056,1,8
616,269,5418,0,0,5372,46,43,3634,22,3965,22,805,399,518,2434,1240,1398,673,12.4216,6182,1.657,1,8
617,269,5413,0,0,5375,38,33,3579,27,4096,26,801,397,521,2372,1296,1336,662,12.2298,6319,1.69377,1,8
618,269,5390,0,0,5348,42,37,3609,22,3964,21,754,417,526,2451,1221,1278,624,11.577,6188,1.65673,1,8
619,269,5489,0,0,5438,51,46,3784,23,4175,15,780,371,505,2462,1356,1387,691,12.5888,6309,1.71674,1,8
620,269,5558,0,0,5523,35,32,3697,24,4160,20,842,430,535,2486,1245,1324,623,11.2091,5930,1.71233,1,8
621,269,5355,0,0,5317,38,33,3617,22,3967,18,798,363,532,2434,1210,1285,621,11.5966,6082,1.65755,1,8
622,269,5446,0,0,5403,43,39,3616,23,4002,24,804,388,521,2417,1292,1249,593,10.8887,5858,1.66722,1,8
623,269,5389,0,0,5367,22,19,3651,22,4016,25,764,380,486,2469,1265,1318,667,12.3771,6404,1.67112,1,8
624,269,5488,0,0,5459,29,23,3708,23,4146,25,847,356,526,2435,1299,1305,658,11.9898,6000,1.70823,1,8
625,269,5332,0,0,5310,22,19,3559,22,3927,18,731,384,545,2376,1278,1342,615,11.5341,5817,1.64663,1,8
626,269,5372,0,0,5318,54,52,3610,26,4086,18,747,377,526,2459,1245,1290,636,11.8392,6268,1.6909,1,8
627,269,5361,0,0,5326,35,30,3574,23,3952,17,791,393,518,2400,1242,1348,669,12.479,5956,1.65344,1,8
628,269,5328,0,0,5308,20,14,3604,22,3978,24,798,339,503,2392,1272,1323,627,11.768,5687,1.66058,1,8
629,269,5415,0,0,5375,40,37,3623,23,3994,23,784,398,547,2441,1222,1311,639,11.8006,6060,1.665,1,8
630,269,5442,0,0,5415,27,24,3663,23,4043,20,802,367,552,2420,1281,1316,640,11.7604,5883,1.6787,1,8
631,269,5608,0,0,5572,36,31,3725,23,4184,20,800,441,565,2443,1339,1336,646,11.5193,6074,1.71939,1,8
632,269,5484,0,0,5452,32,28,3711,22,4083,16,801,388,540,2488,1251,1360,707,12.892,6384,1.69005,1,8
633,269,5327,0,0,5286,41,37,3606,21,4017,20,811,333,472,2449,1242,1337,652,12.2395,5683,1.6714,1,8
634,269,5471,0,0,5416,55,53,3730,23,4198,20,820,382,521,2496,1232,1351,652,11.9174,6150,1.72354,1,8
635,269,5383,0,0,5357,26,26,3670,22,4065,20,772,363,524,2425,1279,1283,649,12.0565,5946,1.68492,1,8
636,269,5395,0,0,5366,29,28,3608,23,4017,15,766,387,525,2466,1236,1310,637,11.8072,5860,1.6714,1,8
637,269,5416,0,0,5359,57,52,3611,22,4012,24,789,375,519,2406,1303,1357,671,12.3892,6184,1.67001,1,8
638,269,5422,0,0,5387,35,31,3610,22,4039,20,799,411,523,2420,1249,1295,667,12.3017,6124,1.67757,1,8
639,269,5547,0,0,5510,37,36,3617,23,4107,20,889,375,566,2417,1280,1366,667,12.0245,6269,1.69693,1,8
640,269,5508,0,0,5481,27,25,3701,23,4107,14,836,382,527,2439,1310,1346,643,11.6739,5960,1.69693,1,8
641,269,5273,0,0,5239,34,31,3581,23,3991,15,756,363,503,2388,1248,1309,623,11.8149,6027,1.66417,1,8
642,269,5468,0,0,5423,45,41,3659,25,4139,21,827,411,488,2422,1299,1355,665,12.1617,5938,1.70619,1,8
643,269,5462,0,0,5448,14,10,3598,23,4035,22,846,398,566,2342,1288,1352,640,11.7173,5648,1.67645,1,8
644,269,5408,0,0,5385,23,20,3569,23,4139,24,824,352,537,2411,1260,1340,660,12.2041,6049,1.70619,1,8
645,269,5441,0,0,5423,18,17,3611,23,4025,18,825,424,512,2405,1257,1305,619,11.3766,5884,1.67364,1,8
646,269,5362,0,0,5317,45,43,3573,22,3997,21,741,395,540,2391,1274,1264,599,11.1712,5990,1.66583,1,8
647,269,5377,0,0,5360,17,14,3643,23,4035,19,814,400,529,2437,1178,1278,621,11.5492,5973,1.67645,1,8
648,269,5465,0,0,5419,46,40,3653,21,4119,27,805,405,497,2484,1247,1347,660,12.0769,6348,1.70039,1,8
649,269,5450,0,0,5423,27,23,3678,23,4057,26,824,379,547,2454,1220,1329,651,11.945,6029,1.68265,1,8
650,269,5586,0,0,5534,52,46,3697,23,4199,16,856,417,555,2448,1294,1347,663,11.869,6229,1.72384,1,8
651,269,5424,0,0,5395,29,26,3591,26,4058,16,826,385,521,2370,1306,1338,670,12.3525,6286,1.68294,1,8
652,269,5324,0,0,5318,6,3,3522,22,3889,26,868,320,527,2310,1273,1337,658,12.3591,5839,1.63639,1,8
653,269,5383,0,0,5330,53,52,3661,24,4112,24,750,343,531,2493,1242,1329,630,11.7035,5982,1.69837,1,8
654,269,5293,0,0,5254,39,37,3582,25,4020,19,775,391,510,2299,1299,1313,671,12.6771,6328,1.67224,1,8
655,269,5370,0,0,5320,50,48,3631,23,3993,23,793,404,524,2421,1205,1332,657,12.2346,6006,1.66472,1,8
