Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
598,269,5935,0,0,5887,48,42,3700,24,4151,23,901,611,635,2536,1229,1372,1016,17.1188,0,1.70969,0,4
599,269,5875,0,0,5842,33,31,3667,23,4077,12,902,599,634,2422,1306,1483,1105,18.8085,0,1.68833,0,4
600,269,5720,0,0,5674,46,42,3556,22,3884,26,881,541,618,2396,1258,1449,1092,19.0909,0,1.63506,0,4
601,269,5910,0,0,5866,44,42,3618,23,4019,20,904,632,676,2441,1237,1434,1074,18.1726,0,1.67196,0,4
602,269,5858,0,0,5828,30,25,3658,22,4152,28,942,559,623,2431,1275,1439,1061,18.112,0,1.70999,0,4
603,269,5880,0,0,5833,47,40,3651,22,4084,22,883,614,635,2416,1310,1408,1090,18.5374,0,1.69033,0,4
604,269,5759,0,0,5725,34,30,3587,23,3948,18,882,561,632,2427,1239,1459,1121,19.4652,0,1.65235,0,4
605,269,5819,0,0,5794,25,22,3574,24,3957,15,926,575,647,2399,1257,1408,1081,18.5771,0,1.65481,0,4
606,269,5844,0,0,5802,42,38,3528,21,3913,27,947,667,638,2323,1242,1423,1055,18.0527,0,1.64285,0,4
607,269,5999,0,0,5956,43,43,3656,21,4102,25,984,679,629,2409,1273,1491,1140,19.0032,0,1.69549,0,4
608,269,5708,0,0,5671,37,36,3623,21,4028,29,881,545,607,2424,1222,1429,1067,18.6931,0,1.67448,0,4
609,269,5877,0,0,5836,41,33,3631,24,4048,15,918,619,651,2467,1207,1408,1053,17.9173,0,1.68011,0,4
610,269,5918,0,0,5885,33,29,3755,22,4195,19,907,602,625,2410,1355,1457,1085,18.3339,0,1.72265,0,4
611,269,5803,0,0,5747,56,53,3572,22,3931,16,888,594,669,2425,1211,1408,1060,18.2664,0,1.64772,0,4
612,269,5938,0,0,5902,36,30,3614,22,4081,24,902,693,661,2389,1269,1431,1056,17.7838,0,1.68947,0,4
613,269,5797,0,0,5751,46,45,3708,24,4109,14,889,547,608,2478,1261,1391,1070,18.4578,0,1.6975,0,4
614,269,5748,0,0,5702,46,45,3691,22,4110,31,869,539,618,2390,1301,1379,1018,17.7105,0,1.69779,0,4
615,269,5912,0,0,5875,37,30,3618,23,4057,16,903,662,634,2408,1289,1443,1100,18.6062,0,1.68265,0,4
616,269,5890,0,0,5837,53,45,3650,23,3985,19,967,588,636,2453,1227,1458,1107,18.7946,0,1.66251,0,4
617,269,5837,0,0,5783,54,50,3642,23,4017,17,925,545,651,2455,1244,1444,1076,18.4341,0,1.6714,0,4
618,269,5896,0,0,5856,40,35,3711,22,4075,15,913,563,633,2475,1297,1421,1050,17.8087,0,1.68776,0,4
619,269,5770,0,0,5748,22,19,3539,22,3973,18,891,610,630,2372,1249,1438,1058,18.3362,0,1.6592,0,4
620,269,5798,0,0,5777,21,18,3644,26,4065,15,926,555,600,2453,1249,1451,1094,18.8686,0,1.68492,0,4
621,269,5958,0,0,5928,30,27,3734,23,4258,26,951,573,663,2452,1293,1440,1075,18.043,0,1.74155,0,4
622,269,5908,0,0,5879,29,26,3652,22,4010,19,931,635,626,2436,1261,1452,1045,17.6879,0,1.66945,0,4
623,269,5704,0,0,5685,19,16,3621,23,4075,18,900,533,592,2422,1239,1443,1077,18.8815,0,1.68776,0,4
624,269,5820,0,0,5783,37,33,3615,23,4011,16,908,592,567,2461,1276,1442,1067,18.3333,0,1.66973,0,4
625,269,5911,0,0,5869,42,38,3645,23,4014,22,953,599,654,2442,1241,1445,1117,18.897,0,1.67056,0,4
626,269,5878,0,0,5840,38,32,3743,21,4116,27,875,611,612,2466,1287,1491,1108,18.8499,0,1.69952,0,4
627,269,5836,0,0,5799,37,30,3695,22,4061,22,922,567,622,2443,1260,1427,1078,18.4716,0,1.68379,0,4
628,269,5843,0,0,5808,35,30,3655,22,4077,16,884,585,672,2396,1290,1411,1054,18.0387,0,1.68833,0,4
629,269,5971,0,0,5942,29,28,3690,22,4083,20,944,621,631,2437,1318,1433,1077,18.0372,0,1.69005,0,4
630,269,5760,0,0,5730,30,26,3617,24,4061,21,863,522,652,2489,1213,1383,1053,18.2812,0,1.68379,0,4
631,269,5771,0,0,5743,28,23,3626,24,4066,22,920,553,615,2420,1241,1397,1036,17.9518,0,1.6852,0,4
632,269,5820,0,0,5783,37,32,3606,22,4009,23,899,607,626,2402,1263,1449,1068,18.3505,0,1.66917,0,4
633,269,5846,0,0,5813,33,30,3660,22,4133,18,929,567,609,2443,1280,1408,1033,17.6702,0,1.70445,0,4
634,269,5793,0,0,5752,41,38,3630,21,4002,17,891,589,646,2385,1265,1415,1024,17.6765,0,1.66722,0,4
635,269,5857,0,0,5820,37,32,3591,23,4097,22,929,594,636,2399,1277,1448,1076,18.3712,0,1.69405,0,4
636,269,5904,0,0,5862,42,40,3661,25,4086,10,973,610,639,2423,1249,1430,1075,18.208,0,1.6909,0,4
637,269,5801,0,0,5762,39,34,3665,23,4059,16,949,554,575,2459,1248,1392,1077,18.5658,0,1.68322,0,4
638,269,5838,0,0,5791,47,42,3600,27,4123,13,949,577,635,2439,1225,1484,1098,18.8078,0,1.70155,0,4
639,269,5953,0,0,5912,41,39,3701,22,4143,24,926,604,676,2374,1349,1499,1103,18.5285,0,1.70736,0,4
640,269,5899,0,0,5870,29,26,3631,22,4065,18,936,615,661,2401,1268,1396,1022,17.325,0,1.68492,0,4
641,269,5790,0,0,5761,29,27,3571,27,4050,12,917,587,602,2409,1263,1387,1048,18.1002,0,1.68067,0,4
642,269,5865,0,0,5821,44,34,3626,22,4110,23,905,622,637,2439,1239,1484,1110,18.9258,0,1.69779,0,4
643,269,5733,0,0,5688,45,38,3590,25,4038,19,912,568,615,2353,1266,1410,1079,18.8209,0,1.67729,0,4
644,269,5709,0,0,5680,29,22,3599,24,4070,17,878,548,596,2403,1267,1526,1138,19.9334,0,1.68634,0,4
