Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
338,269,5351,0,0,5308,43,39,3660,22,4032,20,811,360,506,2405,1249,12085,3004,56.139,11623,1.6756,1,8
339,269,5325,0,0,5304,21,19,3569,25,4075,19,812,351,514,2351,1278,12425,3002,56.3756,11942,1.68776,1,8
340,269,5463,0,0,5451,12,9,3679,22,4149,20,817,399,511,2463,1253,12411,3007,55.043,11828,1.70911,1,8
341,269,5421,0,0,5383,38,33,3623,22,4053,28,839,365,514,2404,1271,12395,3045,56.1704,11908,1.68152,1,8
342,269,5357,0,0,5309,48,44,3645,23,4137,23,755,326,545,2441,1267,11663,2900,54.1348,11230,1.70561,1,8
343,269,5243,0,0,5218,25,24,3641,24,4110,16,783,326,461,2460,1197,11647,2905,55.4072,11195,1.69779,1,8
344,269,5221,0,0,5180,41,35,3595,22,4070,18,746,308,484,2410,1255,11506,2774,53.1316,10984,1.68634,1,8
345,269,5312,0,0,5275,37,32,3604,24,3982,26,755,324,515,2406,1286,11258,2749,51.7508,10721,1.66168,1,8
346,269,5363,0,0,5325,38,34,3675,22,4115,18,778,330,535,2413,1289,11755,2925,54.5404,11355,1.69924,1,8
347,269,5328,0,0,5305,23,19,3619,24,4093,17,742,384,508,2418,1259,11881,2931,55.0113,11400,1.69291,1,8
348,269,5397,0,0,5343,54,52,3708,22,4073,25,804,353,480,2463,1272,11805,2943,54.5303,11372,1.68719,1,8
349,269,5272,0,0,5222,50,45,3657,23,4110,22,748,331,497,2451,1223,12011,3004,56.9803,11733,1.69779,1,8
350,269,5340,0,0,5290,50,45,3617,23,4136,17,808,322,538,2399,1256,12060,2914,54.5693,11552,1.70532,1,8
351,269,5281,0,0,5225,56,55,3592,22,3992,18,755,309,547,2397,1255,12017,2958,56.0121,11499,1.66445,1,8
352,269,5405,0,0,5364,41,39,3720,22,4120,20,808,336,497,2513,1231,11801,2956,54.6901,11449,1.70068,1,8
353,269,5378,0,0,5347,31,25,3695,23,4070,21,739,356,517,2519,1226,12386,3013,56.0245,11953,1.68634,1,8
354,269,5299,0,0,5256,43,39,3610,22,4000,30,776,314,542,2356,1281,11805,2902,54.7651,11379,1.66667,1,8
355,269,5135,0,0,5108,27,24,3515,22,3861,23,780,269,472,2327,1264,11756,2847,55.443,11354,1.62893,1,8
356,269,5295,0,0,5274,21,16,3539,23,3986,21,814,344,521,2323,1272,11721,2832,53.4844,11192,1.66279,1,8
357,269,5358,0,0,5320,38,37,3672,23,4041,22,798,353,528,2406,1251,12338,3018,56.327,11818,1.67813,1,8
358,269,5338,0,0,5306,32,29,3618,22,4116,22,775,333,497,2442,1269,11923,2956,55.3765,11502,1.69952,1,8
359,269,5271,0,0,5222,49,45,3586,21,4023,22,786,374,467,2342,1280,11798,2839,53.8607,11310,1.67308,1,8
360,269,5327,0,0,5293,34,30,3565,24,3942,14,767,347,572,2365,1262,11883,2884,54.1393,11420,1.65071,1,8
361,269,5350,0,0,5329,21,15,3692,23,4226,23,773,338,482,2477,1257,12098,3041,56.8411,11649,1.7319,1,8
362,269,5464,0,0,5444,20,18,3655,23,4083,14,827,397,550,2404,1272,11995,3013,55.1428,11528,1.69005,1,8
363,269,5504,0,0,5472,32,29,3767,23,4224,21,786,378,514,2488,1317,12339,3063,55.6504,11883,1.7313,1,8
364,269,5413,0,0,5380,33,32,3642,24,4105,11,804,345,538,2399,1316,12005,2990,55.2374,11645,1.69635,1,8
365,269,5365,0,0,5334,31,27,3664,26,4012,11,776,341,502,2478,1257,12052,2947,54.9301,11615,1.67001,1,8
366,269,5233,0,0,5198,35,30,3610,24,4008,22,685,318,524,2468,1216,11357,2777,53.0671,10861,1.66889,1,8
367,269,5429,0,0,5407,22,19,3696,23,4095,17,818,337,518,2439,1300,11829,2982,54.9272,11473,1.69348,1,8
368,269,5299,0,0,5257,42,38,3633,23,4048,19,796,349,518,2385,1232,11704,2945,55.5765,11377,1.68011,1,8
369,269,5268,0,0,5224,44,41,3641,29,4109,18,720,325,521,2391,1293,11272,2793,53.0182,10854,1.6975,1,8
370,269,5461,0,0,5394,67,63,3732,25,4238,23,812,315,515,2544,1252,12071,2967,54.3307,11590,1.73551,1,8
371,269,5230,0,0,5194,36,31,3597,24,3967,16,786,337,469,2437,1185,11428,2833,54.1683,11026,1.65755,1,8
372,269,5331,0,0,5298,33,30,3685,22,4052,21,761,333,543,2442,1231,12016,2918,54.7364,11540,1.68124,1,8
373,269,5333,0,0,5299,34,25,3574,23,4036,29,797,381,493,2370,1263,11967,2865,53.7221,11450,1.67673,1,8
374,269,5233,0,0,5219,14,12,3610,25,4117,20,733,282,530,2400,1268,11435,2747,52.4938,10880,1.69981,1,8
375,269,5301,0,0,5268,33,28,3560,22,4086,24,754,319,515,2402,1287,11807,2820,53.1975,11270,1.6909,1,8
376,269,5406,0,0,5357,49,46,3665,23,4059,17,769,353,530,2469,1268,11853,3002,55.5309,11398,1.68322,1,8
377,269,5457,0,0,5411,46,42,3716,25,4165,13,789,368,510,2478,1299,12299,3011,55.1768,11923,1.7138,1,8
378,269,5221,0,0,5196,25,22,3537,24,3993,23,780,338,523,2310,1247,11731,2832,54.2425,11194,1.66472,1,8
379,269,5265,0,0,5205,60,59,3559,24,3925,11,765,341,519,2436,1193,11712,2924,55.5366,11273,1.64609,1,8
380,269,5355,0,0,5330,25,22,3687,23,4014,12,788,323,519,2525,1188,12198,2919,54.5098,11601,1.67056,1,8
381,269,5325,0,0,5323,2,0,3634,22,3985,18,748,339,515,2428,1277,12068,2933,55.0798,11545,1.66251,1,8
382,269,5293,0,0,5239,54,52,3608,27,4014,10,750,345,523,2462,1203,12107,2894,54.676,11470,1.67056,1,8
383,269,5405,0,0,5369,36,34,3625,22,4067,27,787,343,525,2399,1324,12130,2993,55.3747,11627,1.68549,1,8
384,269,5209,0,0,5162,47,43,3603,25,4082,15,775,293,487,2372,1267,11964,2871,55.1161,11519,1.68976,1,8
385,269,5278,0,0,5241,37,35,3612,23,3954,19,732,369,539,2376,1243,11986,2879,54.5472,11365,1.65399,1,8
386,269,5391,0,0,5349,42,37,3653,22,4074,21,802,348,524,2496,1200,12233,2989,55.4443,11734,1.68748,1,8
387,269,5316,0,0,5274,42,39,3625,21,4063,24,762,341,519,2416,1254,11801,2890,54.3642,11302,1.68435,1,8
388,269,5210,0,0,5174,36,34,3596,23,3979,20,748,286,511,2388,1257,11144,2701,51.8426,10603,1.66085,1,8
389,269,5272,0,0,5251,21,17,3614,21,4014,26,769,291,534,2338,1314,11670,2913,55.2542,11275,1.67056,1,8
390,269,5408,0,0,5382,26,25,3679,22,4139,30,790,349,547,2398,1294,11587,3003,55.5288,11246,1.70619,1,8
391,269,5384,0,0,5344,40,39,3705,23,4162,18,753,364,505,2459,1285,12123,2977,55.2935,11648,1.71292,1,8
392,269,5373,0,0,5351,22,17,3614,23,4085,23,821,366,521,2402,1240,11917,2964,55.1647,11475,1.69062,1,8
393,269,5274,0,0,5238,36,28,3638,21,4010,23,756,359,500,2399,1237,11705,2878,54.5696,11247,1.66945,1,8
394,269,5333,0,0,5286,47,44,3640,21,4039,25,794,329,457,2424,1304,11825,2886,54.1159,11332,1.67757,1,8
