Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
865,363,7213,6256,6256,620,620,690,136,847,124,1395,1548,20029,87,332,542,398,2595,987,475,645,3003,1725,1724,370,53.6232,993,1.0258,12461,7287,29,1,1,0,1,310,31690,14131,45.9275,22.9772
865,415,8023,6953,6953,741,741,804,109,967,153,1594,1774,20027,87,332,542,398,2595,1134,571,745,3343,1846,2112,454,56.4677,1218,1.02553,14226,8171,34,1,1,0,1,370,37931,17170,47.1779,23.2656
865,467,8606,7444,7444,847,847,897,92,1044,180,1790,1993,20023,87,332,542,398,2595,1267,656,818,3548,1938,2448,517,57.6366,1429,1.02527,15974,9052,40,1,1,0,1,420,43280,19435,48.2497,23
865,519,9047,7794,7794,924,924,962,73,1115,205,1990,2213,20018,87,332,542,398,2595,1358,769,878,3663,1988,2648,560,58.2121,1541,1.02501,17407,9622,40,1,1,0,1,460,47641,21860,49.5229,23.6836
866,51,610,551,551,10,10,30,24,414,0,195,216,20021,7,37,9,390,2692,26,5,12,149,28,40,8,26.6667,20,1.00045,1096,1096,0,1,1,0,1,5,543,111,18.1,11.1
866,103,1028,933,933,48,48,67,36,433,2,396,440,20042,20,95,42,387,2692,102,58,57,308,117,143,33,49.2537,76,1.00206,2703,2169,0,1,1,0,1,20,2177,786,32.4925,16.375
866,155,1486,1330,1330,88,88,102,28,465,13,597,668,20058,20,95,42,389,2692,159,116,109,507,212,298,62,60.7843,162,1.00204,4505,3195,6,1,1,0,1,40,3947,1599,38.6961,18.593
866,207,1923,1709,1709,116,116,139,38,490,20,799,887,20068,20,95,42,391,2692,217,162,140,675,340,374,77,55.3957,208,1.00201,6428,4253,8,1,1,0,1,55,5601,2358,40.295,20.5043
866,259,2523,2242,2242,160,160,191,51,518,31,993,1113,20089,24,221,128,391,2692,296,195,187,951,506,491,104,54.4503,275,1.0061,8418,5277,9,1,1,0,1,80,7900,3411,41.3613,21.8654
866,311,3308,2926,2926,222,222,254,62,552,45,1195,1332,20092,37,288,200,391,2692,399,230,254,1319,721,654,137,53.937,379,1.00946,10476,6361,11,1,1,0,1,110,11088,4995,43.6535,22.7045
