Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
0,51,711,626,626,19,19,35,26,468,0,196,221,20025,12,45,18,403,2553,33,30,14,192,40,49,11,31.4286,33,1.00089,0,0,0,1,0,0,1,5,754,175,21.5429,9.72222
0,103,1302,1138,1138,58,58,87,49,492,3,395,439,20041,20,91,48,402,2553,124,108,50,452,168,141,30,34.4828,90,1.00235,0,0,0,1,0,0,1,25,2692,962,30.9425,16.8772
0,155,2159,1888,1888,113,113,159,71,529,15,598,656,20043,29,135,93,402,2553,226,206,126,843,360,292,67,42.1384,173,1.00452,0,0,0,1,0,0,1,55,5833,2188,36.6855,19.5357
0,207,3133,2753,2753,196,196,236,82,573,30,797,871,20044,50,184,160,402,2553,354,315,237,1179,654,503,114,48.3051,289,1.00773,0,0,0,1,0,0,1,95,10167,4219,43.0805,21.5255
0,259,4221,3720,3720,293,293,334,92,636,52,994,1094,20048,53,258,293,403,2553,491,430,332,1638,939,775,172,51.497,458,1.01409,0,0,0,1,0,0,1,145,14669,6417,43.9192,21.901
0,311,5234,4604,4604,395,395,446,103,709,80,1195,1321,20046,57,307,391,403,2553,633,532,426,2043,1210,1097,233,52.2422,648,1.01868,0,0,0,1,0,0,1,195,19910,8983,44.6413,22.7995
0,363,6188,5432,5432,499,499,557,111,774,107,1396,1541,20038,61,349,470,403,2553,774,649,558,2404,1422,1377,291,52.2442,813,1.02231,0,0,0,1,0,0,1,245,25565,11824,45.8977,23.8387
0,415,7059,6155,6155,613,613,660,98,865,138,1594,1759,20027,62,405,598,403,2553,908,786,651,2725,1603,1694,354,53.6364,987,1.02826,0,0,0,1,0,0,1,305,31044,14651,47.0364,23.9787
0,467,7909,6880,6880,708,708,759,93,939,172,1794,1976,20010,64,439,664,403,2553,1029,894,745,3085,1767,1986,414,54.5455,1171,1.03116,0,0,0,1,0,0,1,350,36486,17343,48.0711,24.5304
0,519,8546,7418,7418,802,802,852,88,1004,199,1992,2201,20010,64,439,664,403,2553,1139,1013,819,3320,1870,2277,481,56.4554,1354,1.03083,0,0,0,1,0,0,1,400,41119,19546,48.2617,24.4325
1,51,679,613,613,14,14,28,25,465,0,197,227,20030,11,51,14,409,2695,25,12,18,171,44,21,7,25,16,1.00069,0,0,0,1,0,0,1,5,645,154,23.0357,12.8333
1,103,1229,1079,1079,49,49,71,40,482,6,396,451,20049,18,103,49,405,2695,83,61,67,447,169,124,28,39.4366,78,1.0024,0,0,0,1,0,0,1,20,2464,823,34.7042,17.5106
1,155,1947,1709,1709,103,103,135,63,516,16,597,673,20060,31,155,103,407,2695,190,123,131,708,389,262,56,41.4815,144,1.00501,0,0,0,1,0,0,1,50,5125,2122,37.963,21.0099
1,207,2873,2544,2544,180,180,213,76,562,27,797,893,20069,45,199,167,407,2695,316,174,215,1115,655,434,97,45.5399,243,1.00806,0,0,0,1,0,0,1,90,8908,4013,41.8216,22.6723
1,259,3945,3490,3490,254,254,303,76,620,52,994,1112,20066,47,208,184,407,2695,465,217,310,1624,938,682,150,49.505,404,1.00879,0,0,0,1,0,0,1,125,13105,5871,43.2508,23.2976
1,311,5020,4402,4402,351,351,410,102,695,60,1194,1332,20078,47,208,184,407,2695,585,247,418,2181,1197,984,212,51.7073,576,1.0087,0,0,0,1,0,0,1,175,17430,7696,42.5122,22.1149
1,363,6238,5456,5456,489,489,542,126,767,84,1392,1550,20074,76,362,487,407,2695,780,320,537,2696,1523,1331,293,54.059,807,1.02312,0,0,0,1,0,0,1,240,24070,10617,44.4096,21.8457
1,415,7277,6367,6367,612,612,676,129,864,123,1593,1775,20059,76,362,487,407,2695,929,389,658,3159,1757,1653,355,52.5148,977,1.02288,0,0,0,1,0,0,1,305,30833,14032,45.6109,23.0033
1,467,8090,7068,7068,729,729,781,97,960,160,1790,1997,20047,76,362,487,407,2695,1066,474,766,3504,1899,2003,433,55.4417,1210,1.02264,0,0,0,1,0,0,1,360,37067,17253,47.4609,23.6992
1,519,8570,7458,7458,815,815,853,76,1037,185,1989,2219,20045,76,362,487,407,2695,1165,525,846,3660,1984,2234,486,56.9754,1366,1.02241,0,0,0,1,0,0,1,405,41547,19586,48.7069,24.0614
2,51,633,562,562,7,7,25,22,419,1,196,216,20019,5,48,6,388,2685,22,16,11,165,31,5,3,12,6,1.0003,0,0,0,1,0,0,1,0,540,112,21.6,16
2,103,1049,927,927,42,42,58,30,437,5,395,437,20037,15,87,33,386,2685,60,52,53,367,132,100,23,39.6552,70,1.00162,0,0,0,1,0,0,1,20,1817,714,31.3276,17
2,155,1757,1555,1555,84,84,111,45,464,13,597,661,20051,25,125,63,385,2685,134,93,110,717,323,216,44,39.6396,138,1.00306,0,0,0,1,0,0,1,40,4032,1694,36.3243,20.4096
2,207,2480,2196,2196,140,140,179,58,502,26,798,882,20058,33,182,116,385,2685,240,144,177,1030,513,364,80,44.6927,225,1.00559,0,0,0,1,0,0,1,70,6920,3124,38.6592,22.6377
2,259,3167,2794,2794,203,203,245,65,543,42,999,1100,20059,34,226,167,385,2685,344,194,271,1277,706,534,113,46.1224,318,1.00798,0,0,0,1,0,0,1,100,10234,4626,41.7714,22.7882
2,311,4055,3548,3548,281,281,334,90,589,59,1195,1324,20070,46,304,273,385,2685,474,271,360,1648,927,728,155,46.4072,430,1.01297,0,0,0,1,0,0,1,140,14206,6236,42.5329,22.1922
2,363,5156,4476,4476,386,386,456,120,654,78,1396,1544,20070,54,363,386,385,2685,625,359,455,2163,1183,1008,215,47.1491,590,1.01824,0,0,0,1,0,0,1,190,19582,8660,42.943,22.611
2,415,6248,5421,5421,519,519,587,121,753,105,1595,1764,20064,60,375,416,384,2685,789,472,567,2651,1403,1392,295,50.2555,821,1.01949,0,0,0,1,0,0,1,255,26160,11479,44.5656,22.2461
2,467,7103,6144,6144,636,636,698,108,844,136,1794,1980,20050,68,443,587,384,2685,937,549,685,2964,1603,1733,374,53.5817,1012,1.02744,0,0,0,1,0,0,1,315,32365,14618,46.3682,23.0568
2,519,7907,6830,6830,752,752,816,104,931,170,1989,2205,20046,68,443,587,384,2685,1068,583,775,3398,1719,2051,445,54.5343,1207,1.02715,0,0,0,1,0,0,1,375,38178,17335,46.7868,23.1751
3,51,531,461,461,16,16,25,22,392,0,195,220,20025,13,50,16,388,2577,22,22,14,78,7,25,4,16,13,1.00079,0,0,0,1,0,0,1,5,593,179,23.72,11.1875
3,103,1016,884,884,42,42,64,38,406,7,399,440,20034,16,99,40,387,2577,74,55,50,343,108,95,18,28.125,57,1.00196,0,0,0,1,0,0,1,20,2025,737,31.6406,17.5476
3,155,1859,1625,1625,97,97,131,62,438,15,599,661,20047,31,136,76,389,2577,165,118,128,699,364,255,52,39.6947,140,1.00369,0,0,0,1,0,0,1,45,4774,1959,36.4427,20.1959
3,207,2790,2453,2453,161,161,217,81,484,31,793,878,20054,38,197,153,389,2577,294,155,215,1057,691,473,94,43.318,275,1.00738,0,0,0,1,0,0,1,80,8405,3587,38.7327,22.5597
3,259,3912,3432,3432,261,261,307,99,545,43,997,1098,20058,61,244,236,386,2577,460,201,308,1531,1036,688,143,46.5798,396,1.01131,0,0,0,1,0,0,1,130,13078,5961,42.5993,23.1946
3,311,5070,4431,4431,354,354,427,112,619,74,1194,1318,20050,61,244,236,387,2577,618,275,413,2046,1343,965,199,46.6042,572,1.01119,0,0,0,1,0,0,1,175,18401,8478,43.0937,24.0852
3,363,6215,5411,5411,491,491,540,109,710,92,1391,1535,20052,72,359,483,387,2577,783,367,524,2576,1594,1361,281,52.037,828,1.02294,0,0,0,1,0,0,1,245,24480,11473,45.3333,23.5102
3,415,7089,6162,6162,604,604,669,114,798,126,1582,1760,20052,72,359,483,387,2577,934,439,628,2921,1798,1708,348,52.0179,1048,1.0227,0,0,0,1,0,0,1,300,30718,14577,45.9163,24.1741
3,467,7865,6828,6828,733,733,788,109,896,148,1787,1980,20045,72,359,483,387,2577,1097,515,749,3176,1963,2032,428,54.3147,1249,1.02247,0,0,0,1,0,0,1,365,37074,17721,47.0482,24.3086
3,519,8524,7381,7381,832,832,874,97,982,173,1982,2197,20042,72,359,483,387,2577,1221,570,839,3452,2066,2265,479,54.8055,1383,1.02224,0,0,0,1,0,0,1,415,42382,20671,48.492,24.8748
4,51,615,557,557,10,10,23,21,458,0,195,221,20026,9,48,10,410,2567,29,20,12,115,29,17,4,17.3913,9,1.00049,0,0,0,1,0,0,1,5,539,115,23.4348,11.5
4,103,998,898,898,38,38,52,30,475,3,396,442,20043,16,101,38,408,2567,75,32,43,316,124,83,18,34.6154,46,1.00186,0,0,0,1,0,0,1,15,1749,639,33.6346,16.8158
4,155,1501,1358,1358,67,67,89,35,491,11,595,662,20056,17,143,60,407,2567,132,49,96,567,256,184,38,42.6966,104,1.00291,0,0,0,1,0,0,1,30,3377,1395,37.9438,21.1364
4,207,2026,1820,1820,103,103,125,42,513,23,798,879,20058,24,188,93,408,2567,202,63,139,785,433,254,56,44.8,140,1.00447,0,0,0,1,0,0,1,50,5278,2337,42.224,22.6893
4,259,2725,2441,2441,148,148,179,47,545,37,996,1097,20064,29,222,117,408,2567,296,111,198,1082,637,372,84,46.9274,207,1.00558,0,0,0,1,0,0,1,70,7859,3582,43.905,24.3673
4,311,3482,3115,3115,222,222,254,63,587,49,1196,1320,20075,40,307,220,408,2567,381,140,270,1423,870,573,130,51.1811,325,1.01043,0,0,0,1,0,0,1,110,10969,4978,43.185,22.4234
4,363,4296,3816,3816,282,282,331,84,631,64,1393,1544,20087,40,307,220,408,2567,496,190,331,1787,1092,728,160,48.3384,407,1.01032,0,0,0,1,0,0,1,140,14520,6430,43.8671,22.9643
4,415,5335,4716,4716,374,374,429,98,694,86,1593,1762,20083,53,378,315,408,2567,623,273,438,2275,1326,953,216,50.3497,533,1.01469,0,0,0,1,0,0,1,185,19235,8761,44.8368,23.6784
4,467,6126,5419,5419,473,473,520,85,763,110,1794,1980,20076,54,451,449,408,2567,760,317,531,2589,1538,1252,278,53.4615,704,1.02085,0,0,0,1,0,0,1,235,24108,11208,46.3615,23.8977
4,519,6777,5956,5956,555,555,596,72,835,132,1995,2198,20071,54,451,449,408,2567,871,367,633,2822,1689,1500,328,55.0336,847,1.02064,0,0,0,1,0,0,1,275,28301,13219,47.4849,23.9042
5,51,446,411,411,7,7,11,8,372,0,198,221,20023,5,49,7,383,2562,11,26,7,18,1,13,4,36.3636,12,1.00035,0,0,0,1,0,0,1,0,271,58,24.6364,8.28571
5,103,712,644,644,26,26,36,22,380,1,399,442,20042,14,100,26,383,2562,32,60,31,144,64,68,14,38.8889,42,1.00127,0,0,0,1,0,0,1,10,1162,350,32.2778,13.4615
5,155,1160,1035,1035,50,50,72,37,394,10,597,661,20054,15,144,45,383,2562,83,86,67,362,179,115,25,34.7222,70,1.00218,0,0,0,1,0,0,1,25,2613,952,36.2917,19.4286
5,207,1900,1689,1689,91,91,119,50,420,16,792,880,20072,24,206,90,383,2562,168,95,136,715,405,233,46,38.6555,131,1.00433,0,0,0,1,0,0,1,45,4926,1907,41.395,21.1889
5,259,2631,2332,2332,144,144,176,59,458,26,998,1104,20080,31,228,115,383,2562,272,100,193,1052,634,347,73,41.4773,199,1.00548,0,0,0,1,0,0,1,70,7591,3268,43.1307,22.8531
5,311,3560,3141,3141,218,218,273,93,500,39,1196,1330,20095,40,311,218,383,2562,401,142,264,1497,882,543,116,42.4908,315,1.01033,0,0,0,1,0,0,1,105,11550,4872,42.3077,22.8732
5,363,4560,4004,4004,314,314,359,83,572,59,1395,1553,20099,49,315,229,383,2562,545,198,354,1949,1143,854,175,48.7465,492,1.01074,0,0,0,1,0,0,1,155,16266,7131,45.3092,22.8558
5,415,5556,4846,4846,405,405,462,107,629,81,1597,1774,20096,53,412,399,383,2562,672,259,442,2468,1345,1070,218,47.1861,614,1.01867,0,0,0,1,0,0,1,200,20922,9380,45.2857,23.2178
5,467,6472,5632,5632,516,516,580,106,710,109,1792,1994,20093,58,424,424,383,2562,840,340,557,2831,1544,1403,293,50.5172,785,1.01966,0,0,0,1,0,0,1,255,26906,12087,46.3897,23.6074
5,519,7302,6321,6321,628,628,683,103,791,138,1991,2213,20084,58,424,424,383,2562,990,424,649,3186,1690,1707,362,53.0015,974,1.01946,0,0,0,1,0,0,1,310,32449,14754,47.5095,23.5687
6,51,592,517,517,10,10,23,21,404,0,196,217,20021,8,51,10,411,2578,19,16,7,110,29,19,4,17.3913,11,1.00049,0,0,0,1,0,0,1,5,421,100,18.3043,11.1111
6,103,1112,981,981,51,51,73,47,418,5,396,435,20034,28,95,45,405,2578,108,87,57,323,133,111,23,31.5068,61,1.00221,0,0,0,1,0,0,1,25,2509,932,34.3699,18.64
6,155,1871,1647,1647,96,96,131,53,457,18,594,653,20041,29,124,67,408,2578,204,141,124,662,337,264,53,40.458,140,1.00325,0,0,0,1,0,0,1,45,5283,2138,40.3282,22.2708
6,207,2613,2309,2309,153,153,187,55,494,29,798,874,20047,31,193,140,407,2578,280,176,202,962,597,427,88,47.0588,234,1.00675,0,0,0,1,0,0,1,75,7982,3422,42.6845,22.366
6,259,3512,3090,3090,221,221,261,69,544,39,993,1092,20060,31,193,140,407,2578,388,203,291,1388,847,641,131,50.1916,357,1.00668,0,0,0,1,0,0,1,110,11523,4734,44.1494,21.5182
6,311,4546,3982,3982,314,314,370,101,601,58,1197,1307,20052,49,293,278,407,2578,527,262,374,1846,1141,866,178,48.1081,490,1.01322,0,0,0,1,0,0,1,155,15925,6837,43.0405,22.0548
6,363,5751,5019,5019,431,431,493,119,680,80,1394,1526,20052,61,339,381,406,2578,715,400,494,2328,1419,1227,252,51.1156,707,1.01802,0,0,0,1,0,0,1,215,21759,9591,44.1359,22.2529
6,415,6835,5945,5945,559,559,635,133,771,110,1587,1743,20046,65,396,516,407,2578,874,541,612,2760,1661,1573,328,51.6535,930,1.02431,0,0,0,1,0,0,1,275,28190,12707,44.3937,22.8543
6,467,7827,6787,6787,695,695,757,118,875,141,1789,1963,20033,76,459,681,407,2578,1031,712,711,3156,1831,1996,419,55.3501,1170,1.032,0,0,0,1,0,0,1,345,34951,15841,46.1704,22.9247
6,519,8598,7421,7421,804,804,860,107,968,173,1991,2187,20023,76,459,681,407,2578,1185,813,798,3462,1944,2266,486,56.5116,1313,1.03167,0,0,0,1,0,0,1,400,41062,19053,47.7465,23.7273
7,51,572,499,499,10,10,24,18,411,0,196,216,20020,4,43,8,393,2550,17,19,12,110,21,35,8,33.3333,27,1.0004,0,0,0,1,0,0,1,5,415,76,17.2917,7.6
7,103,1053,922,922,47,47,69,42,426,4,398,435,20033,20,91,41,392,2550,78,83,64,325,112,115,26,37.6812,71,1.00201,0,0,0,1,0,0,1,20,2092,749,30.3188,16.6444
7,155,1810,1594,1594,94,94,127,57,454,16,596,651,20039,26,112,57,393,2550,175,164,142,626,317,216,50,39.3701,129,1.00277,0,0,0,1,0,0,1,45,4739,1898,37.315,20.1915
7,207,2704,2397,2397,157,157,202,75,497,27,796,878,20055,39,186,138,393,2550,291,258,216,1032,522,398,86,42.5743,215,1.00665,0,0,0,1,0,0,1,75,8209,3499,40.6386,22.2866
7,259,3733,3275,3275,249,249,283,74,549,53,993,1095,20049,48,236,212,393,2550,430,302,326,1453,839,600,134,47.3498,337,1.01015,0,0,0,1,0,0,1,120,12605,5621,44.5406,22.5743
7,311,4837,4242,4242,344,344,405,112,613,71,1195,1313,20047,52,309,340,393,2550,588,367,422,1937,1142,840,187,46.1728,465,1.01621,0,0,0,1,0,0,1,170,17697,7965,43.6963,23.2216
7,363,6022,5248,5248,468,468,539,129,691,101,1394,1531,20036,61,334,400,393,2550,751,455,563,2437,1441,1211,264,48.9796,694,1.01893,0,0,0,1,0,0,1,230,24198,10854,44.8942,23.2918
7,415,7153,6218,6218,598,598,676,143,782,133,1593,1750,20024,74,411,593,393,2550,948,543,677,2946,1666,1590,341,50.4438,919,1.02803,0,0,0,1,0,0,1,295,31261,14101,46.2441,23.6594
7,467,8026,6944,6944,728,728,792,118,894,170,1790,1971,20011,79,439,674,393,2550,1111,631,790,3296,1818,1951,415,52.399,1108,1.03165,0,0,0,1,0,0,1,360,37721,17597,47.6275,24.2383
7,519,8743,7574,7574,851,851,894,94,964,204,1990,2190,19996,79,439,674,393,2550,1239,695,904,3594,1948,2321,490,54.8098,1353,1.03133,0,0,0,1,0,0,1,425,43764,20258,48.953,23.861
8,51,576,501,501,13,13,27,20,404,0,196,223,20027,8,44,11,382,2564,18,5,12,129,31,35,7,25.9259,23,1.00054,0,0,0,1,0,0,1,5,608,126,22.5185,11.4545
8,103,1155,1008,1008,49,49,72,48,421,2,397,441,20042,25,103,49,382,2564,86,73,55,433,126,97,24,33.3333,59,1.0024,0,0,0,1,0,0,1,20,2398,822,33.3056,17.125
8,155,1862,1622,1622,101,101,140,59,454,18,598,660,20044,29,118,66,379,2564,179,131,105,718,356,272,56,40,162,1.0032,0,0,0,1,0,0,1,50,5023,2033,35.8786,20.1287
8,207,2715,2378,2378,178,178,212,68,498,34,795,885,20056,40,201,172,379,2564,289,197,195,1031,634,466,95,44.8113,280,1.0083,0,0,0,1,0,0,1,85,8549,3693,40.3255,20.8644
8,259,3934,3445,3445,269,269,317,98,554,50,997,1102,20055,52,252,260,379,2564,421,327,285,1608,925,695,139,43.8486,397,1.01247,0,0,0,1,0,0,1,130,13092,5798,41.2997,21.7154
8,311,5136,4480,4480,372,372,431,108,627,76,1191,1320,20053,65,280,310,379,2564,598,410,406,2146,1212,963,199,46.1717,546,1.01475,0,0,0,1,0,0,1,185,18898,8707,43.8469,23.6603
8,363,6177,5393,5393,486,486,559,126,710,98,1396,1539,20045,65,280,310,379,2564,776,505,512,2568,1453,1276,270,48.3005,733,1.0146,0,0,0,1,0,0,1,240,25085,11555,44.8748,23.8247
8,415,7078,6156,6156,611,611,665,107,804,136,1592,1757,20029,76,378,533,378,2564,958,575,628,2899,1655,1587,343,51.5789,925,1.02511,0,0,0,1,0,0,1,305,31364,14878,47.1639,24.5107
8,467,7779,6756,6756,717,717,762,99,881,164,1788,1978,20026,76,378,533,378,2564,1081,643,702,3196,1794,1861,403,52.8871,1096,1.02485,0,0,0,1,0,0,1,355,36722,17589,48.1916,24.6345
8,519,8451,7317,7317,812,812,847,88,958,185,1989,2199,20025,76,378,533,378,2564,1199,711,772,3504,1900,2126,462,54.5455,1264,1.0246,0,0,0,1,0,0,1,405,41675,20153,49.2031,24.8802
9,51,555,490,490,7,7,25,24,402,0,199,223,20024,6,51,7,415,2626,18,27,6,74,15,10,3,12,8,1.00035,0,0,0,1,0,0,1,0,482,34,19.28,5.66667
9,103,922,821,821,41,41,54,31,418,2,395,444,20047,19,86,31,409,2626,70,85,44,226,88,120,22,40.7407,69,1.00152,0,0,0,1,0,0,1,20,1971,725,36.5,17.6829
9,155,1648,1465,1465,87,87,112,50,445,10,597,662,20055,26,153,84,411,2626,160,198,100,554,230,255,46,41.0714,140,1.00408,0,0,0,1,0,0,1,40,4216,1620,37.6429,18.8372
9,207,2431,2136,2136,138,138,175,62,486,22,795,890,20073,32,171,103,413,2626,280,264,163,851,467,362,70,40,197,1.00496,0,0,0,1,0,0,1,65,7179,2942,41.0229,21.4745
9,259,3449,3040,3040,219,219,262,81,537,28,999,1111,20084,42,248,203,413,2626,397,316,265,1334,740,587,114,43.5115,331,1.00971,0,0,0,1,0,0,1,105,10985,4734,41.9275,21.7156
9,311,4444,3908,3908,302,302,363,102,598,52,1198,1332,20082,45,309,301,413,2626,512,361,364,1774,1032,826,157,43.2507,447,1.01431,0,0,0,1,0,0,1,150,15471,6614,42.6198,21.9007
9,363,5510,4836,4836,416,416,469,104,671,75,1394,1552,20083,56,333,355,413,2626,653,416,481,2266,1299,1106,226,48.1876,627,1.01675,0,0,0,1,0,0,1,205,20987,9149,44.7484,22.2063
9,415,6463,5659,5659,525,525,581,103,755,100,1596,1774,20078,60,411,521,413,2626,798,494,567,2690,1524,1473,305,52.4957,837,1.02451,0,0,0,1,0,0,1,260,26501,11685,45.6127,22.2996
9,467,7482,6527,6527,634,634,695,104,838,136,1792,1989,20061,64,437,574,413,2626,952,597,660,3124,1754,1731,364,52.3741,984,1.0268,0,0,0,1,0,0,1,315,32237,14505,46.3842,22.8785
9,519,8220,7153,7153,750,750,799,103,915,157,1992,2208,20059,64,437,574,413,2626,1095,660,747,3447,1879,2061,439,54.9437,1184,1.02653,0,0,0,1,0,0,1,375,37743,17316,47.2378,23.088
10,51,633,558,558,14,14,23,20,446,0,195,224,20029,11,51,14,424,2647,15,16,15,119,44,21,5,21.7391,11,1.00069,0,0,0,1,0,0,1,5,522,100,22.6957,7.69231
10,103,1091,970,970,46,46,65,37,457,5,398,446,20043,20,101,44,416,2647,79,53,61,335,149,118,24,36.9231,75,1.00216,0,0,0,1,0,0,1,20,2282,774,35.1077,17.2
10,155,1778,1562,1562,96,96,126,54,494,13,597,668,20058,26,150,91,421,2647,151,130,113,649,320,252,55,43.6508,162,1.00442,0,0,0,1,0,0,1,45,4830,1845,38.3333,19.8387
10,207,2369,2075,2075,155,155,187,58,535,26,797,882,20059,29,162,109,420,2647,233,165,173,882,505,455,91,48.6631,256,1.00525,0,0,0,1,0,0,1,75,7603,3126,40.6578,20.2987
10,259,3351,2930,2930,220,220,270,77,579,45,998,1100,20057,34,222,173,420,2647,321,201,239,1391,789,647,129,47.7778,376,1.00827,0,0,0,1,0,0,1,110,11131,4544,41.2259,20.844
10,311,4607,4026,4026,338,338,403,117,650,57,1198,1320,20065,58,305,329,420,2647,500,240,338,2029,1097,1028,211,52.3573,605,1.01567,0,0,0,1,0,0,1,165,16479,6624,40.8908,19.7731
10,363,5822,5075,5075,460,460,522,112,746,82,1392,1538,20064,64,351,432,420,2647,658,309,438,2577,1440,1403,289,55.364,830,1.02047,0,0,0,1,0,0,1,230,22539,9613,43.1782,21.0811
10,415,6842,5948,5948,575,575,636,117,830,113,1596,1766,20057,73,397,540,420,2647,809,394,553,3015,1667,1669,349,54.8742,969,1.02544,0,0,0,1,0,0,1,285,28743,12714,45.1934,22.1885
10,467,7749,6717,6717,694,694,760,104,926,146,1790,1985,20049,73,397,540,420,2647,962,478,645,3457,1810,2062,436,57.3684,1229,1.02518,0,0,0,1,0,0,1,345,34907,15533,45.9303,22.4465
10,519,8364,7209,7209,800,800,862,102,1014,172,1992,2201,20037,73,397,540,420,2647,1069,554,735,3689,1912,2347,498,57.7726,1387,1.02493,0,0,0,1,0,0,1,400,40247,18031,46.6903,22.6236
11,51,601,528,528,13,13,29,25,381,0,197,219,20022,9,51,13,375,2595,27,28,11,139,21,28,6,20.6897,15,1.00064,0,0,0,1,0,0,1,5,553,159,19.069,14.4545
11,103,1003,873,873,43,43,65,36,401,6,395,441,20040,19,86,34,376,2595,88,83,59,251,147,93,17,26.1538,51,1.00167,0,0,0,1,0,0,1,20,2123,911,32.6615,22.2195
11,155,1658,1451,1451,87,87,116,49,428,14,597,662,20051,24,150,86,375,2595,169,151,113,494,360,239,47,40.5172,132,1.00418,0,0,0,1,0,0,1,40,4357,1859,37.5603,21.3678
11,207,2592,2288,2288,146,146,182,69,464,24,797,881,20060,36,205,146,376,2595,269,215,198,897,642,359,72,39.5604,199,1.00704,0,0,0,1,0,0,1,70,7666,3369,42.1209,23.0753
11,259,3493,3050,3050,216,216,265,83,507,46,993,1099,20060,47,239,195,376,2595,400,264,270,1275,913,542,111,41.8868,293,1.00933,0,0,0,1,0,0,1,105,11723,5390,44.2377,25.1869
11,311,4457,3887,3887,323,323,386,110,569,66,1196,1328,20066,50,311,323,375,2595,548,320,361,1712,1160,860,182,47.1503,486,1.01538,0,0,0,1,0,0,1,160,16812,7464,43.5544,23.1801
11,363,5631,4901,4901,444,444,510,123,653,97,1395,1552,20060,70,345,405,375,2595,694,402,485,2292,1399,1180,254,49.8039,666,1.01915,0,0,0,1,0,0,1,220,23163,10387,45.4176,23.5
11,415,6518,5667,5667,560,560,611,101,732,133,1593,1774,20048,71,372,472,374,2595,855,497,588,2576,1651,1501,323,52.8642,852,1.02216,0,0,0,1,0,0,1,280,29045,13555,47.5368,24.3795
11,467,7276,6294,6294,654,654,708,94,810,170,1792,1995,20033,71,372,472,375,2595,979,563,669,2891,1813,1741,383,54.096,988,1.02193,0,0,0,1,0,0,1,325,34022,16040,48.0537,24.6012
11,519,8027,6920,6920,755,755,811,99,880,194,1991,2215,20030,71,372,472,374,2595,1118,633,765,3189,1964,1970,442,54.5006,1134,1.02171,0,0,0,1,0,0,1,375,39420,18610,48.6067,24.6817
12,51,571,501,501,10,10,31,28,410,0,198,220,20022,7,51,10,398,2579,26,28,23,75,21,13,3,9.67742,10,1.00049,0,0,0,1,0,0,1,5,719,134,23.1935,14.8889
12,103,1028,903,903,43,43,65,42,426,3,395,443,20045,22,83,35,398,2579,90,93,82,257,109,78,15,23.0769,36,1.00172,0,0,0,1,0,0,1,20,2612,996,40.1846,23.1628
12,155,1804,1580,1580,95,95,125,57,447,17,594,667,20056,34,146,87,397,2579,188,144,145,644,295,199,45,36,109,1.00423,0,0,0,1,0,0,1,45,5120,2238,40.96,24.0645
12,207,2708,2378,2378,167,167,206,79,489,33,800,887,20054,42,207,167,397,2579,303,200,229,999,589,381,85,41.2621,210,1.00806,0,0,0,1,0,0,1,80,8841,3816,42.9175,23.2683
12,259,3846,3391,3391,246,246,294,90,548,49,996,1107,20062,49,235,206,398,2579,451,264,341,1469,935,582,128,43.5374,326,1.00986,0,0,0,1,0,0,1,120,13581,6016,46.1939,24.5551
12,311,4969,4367,4367,350,350,389,83,620,77,1192,1325,20056,60,283,301,398,2579,596,312,434,1980,1263,853,194,49.8715,483,1.01432,0,0,0,1,0,0,1,175,18438,8500,47.3985,24.4957
12,363,5941,5204,5204,446,446,508,116,691,95,1393,1543,20055,60,283,301,398,2579,763,391,523,2413,1465,1116,251,49.4094,646,1.01417,0,0,0,1,0,0,1,220,23638,10902,46.5315,24.5541
12,415,6815,5947,5947,555,555,605,100,767,128,1592,1765,20045,65,382,491,398,2579,910,464,630,2775,1653,1398,311,51.405,823,1.02308,0,0,0,1,0,0,1,275,29492,13874,48.7471,25.1341
12,467,7622,6635,6635,664,664,724,102,851,157,1794,1985,20034,65,382,491,398,2579,1040,544,712,3130,1817,1702,377,52.0718,1004,1.02284,0,0,0,1,0,0,1,330,34885,16590,48.1837,25.1364
12,519,8382,7298,7298,785,785,834,104,930,183,1989,2208,20036,65,382,491,398,2579,1176,634,806,3441,1948,2044,456,54.6763,1225,1.02261,0,0,0,1,0,0,1,390,40700,19358,48.801,24.7229
13,51,606,547,547,10,10,26,21,429,0,196,221,20025,6,50,10,392,2596,18,11,13,139,33,31,6,23.0769,23,1.00049,0,0,0,1,0,0,1,5,561,62,21.5769,6.2
13,103,1111,988,988,39,39,58,37,446,0,395,441,20046,18,101,38,391,2596,75,39,45,390,171,91,16,27.5862,56,1.00186,0,0,0,1,0,0,1,15,2052,596,35.3793,15.2821
13,155,1878,1662,1662,85,85,117,52,471,12,594,664,20058,25,137,66,387,2596,163,67,107,806,352,222,43,36.7521,128,1.0032,0,0,0,1,0,0,1,40,4345,1558,37.1368,18.7711
13,207,2734,2402,2402,159,159,191,69,517,23,797,886,20066,37,207,159,387,2596,274,103,188,1175,615,418,91,47.644,232,1.00767,0,0,0,1,0,0,1,75,7713,2984,40.3822,19.1282
