Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
605,259,4727,4159,4159,341,341,429,133,680,51,995,1107,20061,57,231,275,402,2624,547,324,401,1949,1125,13032,253,58.9744,688,1.0132,8229,5125,8,1,1,1,1,170,16124,7176,37.5851,21.5495
605,311,6186,5401,5401,509,509,601,150,809,76,1199,1325,20050,73,302,482,402,2624,787,411,532,2616,1458,15862,381,63.3943,1046,1.02313,10237,6173,15,1,1,1,1,250,23363,10471,38.8735,20.8171
605,363,7395,6443,6443,684,684,766,157,936,106,1395,1547,20046,97,335,600,402,2624,964,518,660,3141,1731,18661,509,66.4491,1373,1.02864,12213,7179,25,1,1,1,1,340,31555,14845,41.1945,21.9601
605,415,8252,7183,7183,839,839,899,121,1069,140,1595,1767,20032,97,335,600,402,2624,1124,632,769,3480,1870,21430,625,69.5217,1668,1.02835,14024,8015,28,1,1,1,1,415,38810,18424,43.1702,22.2512
605,467,8782,7635,7635,938,938,976,67,1170,176,1788,1988,20024,97,335,600,402,2624,1231,702,849,3667,1954,24054,712,72.9508,1925,1.02805,15733,8848,30,1,1,1,1,465,43887,21476,44.9662,23.1173
605,519,9105,7900,7900,1001,1001,1024,43,1217,203,1984,2206,20019,97,335,600,402,2624,1279,776,892,3784,1991,26445,762,74.4141,2058,1.02777,17129,9376,31,1,1,1,1,500,46881,23128,45.7822,23.3852
606,51,845,740,740,17,17,51,42,498,0,197,222,20025,13,50,17,378,2613,47,7,23,313,79,2408,11,21.5686,23,1.00084,1054,1054,1,1,1,1,1,5,1099,159,21.549,9.35294
606,103,1736,1527,1527,91,91,128,69,533,8,394,440,20038,37,92,73,371,2613,149,83,108,717,315,5386,60,46.875,153,1.00358,2674,2138,3,1,1,1,1,45,4417,1449,34.5078,16.1
606,155,2816,2509,2509,176,176,234,83,605,22,597,657,20038,43,131,137,375,2613,277,148,192,1233,608,8048,128,54.7009,348,1.00668,4425,3137,6,1,1,1,1,85,8750,3335,37.3932,19.2775
606,207,3889,3423,3423,284,284,354,106,692,39,797,874,20038,49,198,271,375,2613,404,173,283,1771,893,10769,206,58.1921,562,1.01315,6329,4191,13,1,1,1,1,140,13172,5396,37.209,19.2714
606,259,5025,4447,4447,415,415,468,86,778,62,992,1097,20043,62,224,330,375,2613,559,241,397,2245,1242,13622,325,69.4444,899,1.01589,8336,5251,23,1,1,1,1,205,18942,8118,40.4744,19.8971
606,311,6032,5326,5326,533,533,601,117,874,84,1196,1318,20038,65,278,463,375,2613,703,268,498,2737,1469,16276,410,68.2196,1115,1.0222,10381,6289,29,1,1,1,1,265,24699,11036,41.0965,20.981
606,363,6802,5996,5996,634,634,693,93,965,109,1393,1534,20032,65,278,463,375,2613,833,305,591,3106,1610,18898,492,70.9957,1322,1.02197,12355,7216,32,1,1,1,1,315,29923,13823,43.1789,22.0463
606,415,7336,6453,6453,713,713,758,68,1044,126,1593,1758,20039,65,278,463,375,2613,933,328,682,3283,1749,21411,551,72.6913,1484,1.02174,14176,8080,33,1,1,1,1,355,33748,15948,44.5224,22.5892
606,467,7693,6752,6752,785,785,815,54,1090,149,1793,1981,20039,65,278,463,375,2613,1010,356,728,3423,1816,23843,605,74.2331,1619,1.02152,15889,8935,38,1,1,1,1,390,37133,18330,45.562,23.6516
606,519,7978,6987,6987,828,828,849,29,1137,165,1990,2200,20045,65,278,463,375,2613,1067,399,754,3536,1859,26197,648,76.3251,1746,1.0213,17350,9544,40,1,1,1,1,410,39139,19740,46.1001,24.0438
607,51,763,666,666,16,16,47,39,462,0,198,216,20018,10,51,16,387,2594,19,11,19,276,51,2393,12,25.5319,46,1.00079,1113,1113,0,1,1,1,1,5,791,92,16.8298,6.13333
607,103,1636,1428,1428,93,93,134,80,495,6,398,433,20029,47,98,86,385,2594,142,45,98,654,321,5300,59,44.0299,165,1.00423,2719,2169,3,1,1,1,1,45,4328,1366,32.2985,15.3483
607,155,3050,2678,2678,186,186,252,107,571,20,593,651,20038,49,153,182,386,2594,293,112,239,1337,695,7923,125,49.6032,325,1.00889,4570,3214,6,1,1,1,1,90,9010,3422,35.754,18.8022
607,207,4703,4120,4120,333,333,432,155,672,44,797,870,20029,74,204,324,386,2594,515,186,390,2101,1140,10714,229,53.0093,589,1.01577,6526,4257,9,1,1,1,1,165,16093,6643,37.2523,20.1915
607,259,6323,5535,5535,503,503,599,158,804,74,997,1090,20019,85,227,408,386,2594,752,308,543,2830,1523,13602,360,60.1002,962,1.01973,8560,5308,14,1,1,1,1,250,24170,10623,40.3506,21.3742
607,311,7753,6766,6766,693,693,801,189,940,108,1196,1309,20005,97,310,693,386,2594,980,455,699,3447,1804,16446,490,61.1735,1266,1.03361,10524,6269,21,1,1,1,1,345,33296,14768,41.568,21.434
