Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
0,51,681,596,596,13,13,41,40,441,0,194,218,20024,12,51,13,429,2682,20,25,17,163,27,13,4,9.7561,17,1.00064,1056,1056,0,1,1,0,1,5,745,67,18.1707,6.09091
0,103,1370,1213,1213,69,69,98,53,474,3,398,440,20039,28,89,57,418,2682,136,117,102,413,186,211,41,41.8367,126,1.0028,2682,2133,3,1,1,0,1,30,3515,1131,35.8673,16.3913
0,155,2390,2104,2104,148,148,186,89,513,17,597,661,20047,51,155,148,423,2682,273,185,177,837,501,425,87,46.7742,242,1.00721,4548,3217,7,1,1,0,1,70,7345,2826,39.4892,19.7622
0,207,3873,3406,3406,256,256,325,127,583,39,794,876,20043,59,207,256,423,2682,437,273,323,1480,950,735,156,48,403,1.01242,6573,4271,14,1,1,0,1,125,13157,5503,40.4831,21.751
0,259,5609,4924,4924,404,404,513,182,679,75,995,1091,20021,77,257,401,423,2682,678,365,470,2313,1376,1151,243,47.3684,639,1.01938,8599,5310,21,1,1,0,1,200,21208,9030,41.3411,22.575
0,311,7124,6235,6235,588,588,682,180,801,119,1193,1307,19995,105,281,496,423,2682,939,529,617,2869,1764,1654,344,50.4399,935,1.02383,10590,6319,32,1,1,0,1,290,30911,13912,45.324,23.8628
0,363,8431,7376,7376,781,781,859,167,936,163,1388,1528,19977,105,281,496,423,2682,1172,716,795,3349,2005,2233,467,54.3655,1280,1.02358,12492,7223,40,1,1,0,1,390,40591,18669,47.2538,24.1514
0,415,9320,8121,8121,941,941,991,122,1067,208,1590,1746,19948,105,281,496,423,2682,1349,912,894,3658,2115,2724,576,58.1231,1566,1.02334,14325,8094,45,1,1,0,1,470,48694,22896,49.1362,24.4094
0,467,9781,8500,8500,1021,1021,1057,79,1158,245,1786,1964,19933,105,281,496,423,2682,1443,990,965,3801,2171,2987,631,59.6973,1707,1.0231,16004,8904,49,1,1,0,1,510,53737,26008,50.8392,25.5481
0,519,10083,8748,8748,1079,1079,1109,50,1208,274,1985,2182,19923,105,281,496,423,2682,1509,1052,1015,3903,2197,3148,665,59.9639,1808,1.02287,17349,9438,54,1,1,0,1,535,57354,28108,51.7169,26.147
1,51,737,655,655,18,18,43,39,468,0,196,217,20021,15,48,17,387,2588,30,33,22,221,44,52,10,23.2558,25,1.00084,1072,1072,0,1,1,0,1,5,871,218,20.2558,12.1111
1,103,1398,1246,1246,71,71,101,55,497,5,395,432,20032,25,93,58,382,2588,129,91,89,501,208,225,47,46.5347,128,1.00285,2754,2190,3,1,1,0,1,35,3475,1193,34.4059,17.2899
1,155,2526,2250,2250,147,147,188,78,549,13,596,650,20041,41,152,146,384,2588,246,149,174,1071,511,456,101,53.7234,268,1.00712,4663,3291,4,1,1,0,1,70,6907,2771,36.7394,18.8503
1,207,3939,3498,3498,237,237,327,146,602,29,794,874,20051,59,207,237,384,2588,401,194,284,1769,920,694,152,46.4832,407,1.01148,6632,4300,7,1,1,0,1,115,12265,4874,37.5076,20.8291
1,259,5656,4993,4993,393,393,509,188,696,62,996,1090,20032,76,252,375,384,2588,633,245,429,2611,1374,1163,254,49.9018,675,1.0181,8652,5370,16,1,1,0,1,195,20725,8464,40.7171,21.8144
1,311,7218,6363,6363,607,607,692,190,843,96,1193,1307,20018,110,311,607,384,2588,880,352,611,3293,1719,1762,380,54.9133,1009,1.02932,10604,6337,27,1,1,0,1,300,30941,13044,44.7124,21.74
1,363,8220,7233,7233,752,752,824,134,993,138,1389,1529,20002,110,311,607,384,2588,1058,473,749,3677,1899,2242,479,58.1311,1305,1.02901,12553,7318,34,1,1,0,1,375,39223,17536,47.6007,23.4752
1,415,8965,7853,7853,888,888,932,116,1080,177,1591,1753,19985,110,311,607,384,2588,1200,650,863,3912,1972,2542,554,59.4421,1493,1.02871,14372,8174,37,1,1,0,1,440,45957,21521,49.3101,24.3175
1,467,9433,8242,8242,962,962,1005,79,1150,217,1786,1976,19973,110,311,607,384,2588,1311,793,931,4031,2004,2790,605,60.199,1621,1.02841,16024,8984,40,1,1,0,1,480,50745,24196,50.4925,25.1779
1,519,9762,8510,8510,1034,1034,1063,54,1202,243,1984,2193,19966,110,311,607,384,2588,1384,914,969,4106,2029,3007,647,60.8655,1759,1.02812,17384,9557,42,1,1,0,1,515,54258,26268,51.0423,25.4535
2,51,666,603,603,14,14,35,28,467,0,196,220,20024,8,45,11,420,2590,36,26,20,154,10,37,8,22.8571,19,1.00054,1039,1039,0,1,1,0,1,5,738,136,21.0857,10.4615
2,103,1212,1077,1077,64,64,96,56,490,4,395,441,20042,26,99,60,417,2590,118,153,85,328,116,193,38,39.5833,103,1.00294,2616,2130,3,1,1,0,1,30,3018,1033,31.4375,16.3968
2,155,2113,1872,1872,128,128,166,71,534,19,597,663,20047,38,151,124,419,2590,237,305,146,676,335,400,81,48.7952,209,1.00604,4440,3173,5,1,1,0,1,60,6271,2658,37.7771,21.4355
2,207,3061,2709,2709,213,213,259,87,590,35,797,880,20048,45,207,213,419,2590,361,402,229,1099,561,662,140,54.0541,361,1.01031,6380,4202,9,1,1,0,1,105,10413,4446,40.2046,21.2727
2,259,4280,3772,3772,326,326,385,112,667,52,995,1100,20053,63,257,326,419,2590,505,459,320,1695,893,1024,218,56.6234,581,1.01569,8309,5167,13,1,1,0,1,160,15493,6914,40.2416,21.2738
2,311,5750,5016,5016,447,447,526,149,744,79,1193,1315,20043,75,311,447,419,2590,697,559,444,2392,1250,1303,278,52.8517,739,1.02142,10259,6153,16,1,1,0,1,220,22079,9971,41.9753,22.5079
2,363,7254,6332,6332,621,621,712,171,862,114,1396,1535,20025,102,342,551,419,2590,914,692,610,3010,1629,1760,387,54.3539,1001,1.02626,12253,7194,26,1,1,0,1,310,31286,14438,43.941,23.4383
2,415,8405,7331,7331,791,791,869,154,995,150,1590,1752,20012,102,342,551,419,2590,1103,815,760,3469,1864,2294,499,57.4223,1340,1.02599,14081,8037,34,1,1,0,1,395,40221,19042,46.2842,24.2883
2,467,9210,8013,8013,936,936,991,119,1110,195,1790,1971,19986,102,342,551,419,2590,1265,967,862,3756,1968,2686,589,59.4349,1570,1.02572,15856,8904,39,1,1,0,1,465,48093,23335,48.5298,25.0914
2,519,9717,8432,8432,1021,1021,1063,84,1197,227,1989,2193,19977,102,342,551,419,2590,1359,1078,923,3939,2013,2925,639,60.1129,1709,1.02546,17265,9460,40,1,1,0,1,510,53315,26201,50.1552,25.7377
3,51,646,579,579,17,17,31,27,426,0,194,218,20024,13,50,17,384,2638,24,17,18,174,29,23,6,19.3548,12,1.00084,996,996,0,1,1,0,1,5,699,209,22.5484,12.2941
3,103,1131,1009,1009,55,55,82,48,448,7,395,438,20036,25,97,53,383,2638,94,57,76,371,152,116,27,32.9268,64,1.0026,2544,2033,3,1,1,0,1,25,2666,1106,32.5122,20.4815
3,155,1999,1783,1783,109,109,144,68,477,16,594,656,20046,37,133,88,383,2638,198,117,161,705,440,232,51,35.4167,119,1.00428,4361,3095,3,1,1,0,1,50,5700,2619,39.5833,24.25
3,207,3045,2719,2719,191,191,240,92,520,32,796,881,20053,44,207,191,383,2638,322,165,256,1167,762,474,103,42.9167,265,1.00923,6315,4163,5,1,1,0,1,95,9772,4354,40.7167,23.037
3,259,4530,4018,4018,304,304,363,118,590,57,997,1104,20050,61,246,271,383,2638,495,230,381,1895,1162,747,163,44.9036,413,1.01301,8247,5163,7,1,1,0,1,150,15526,7082,42.7713,23.5282
3,311,5968,5280,5280,460,460,540,154,698,82,1194,1324,20048,78,311,460,383,2638,708,323,515,2513,1543,1271,275,50.9259,724,1.02205,10175,6161,15,1,1,0,1,230,22982,10436,42.5593,22.786
3,363,7154,6303,6303,616,616,691,149,825,114,1393,1548,20041,89,356,598,383,2638,919,455,652,2950,1812,1755,373,53.9797,1001,1.02854,12104,7137,18,1,1,0,1,305,31228,14546,45.1925,23.7292
3,415,8176,7180,7180,742,742,811,120,938,151,1590,1769,20028,89,356,598,383,2638,1099,587,765,3396,1966,2147,461,56.8434,1221,1.02825,13951,8045,25,1,1,0,1,370,38176,18147,47.0727,24.5562
3,467,8819,7716,7716,869,869,908,100,1031,176,1789,1985,20020,89,356,598,383,2638,1234,734,865,3588,2031,2486,541,59.5815,1428,1.02796,15664,8854,25,1,1,0,1,430,44364,21306,48.859,24.6028
3,519,9168,7984,7984,935,935,965,62,1104,209,1986,2205,20010,89,356,598,383,2638,1319,818,928,3669,2060,2657,577,59.7927,1529,1.02768,17020,9361,26,1,1,0,1,465,48348,23801,50.1016,25.5102
4,51,660,597,597,11,11,36,33,433,0,195,218,20023,8,48,10,393,2620,21,22,15,180,29,12,4,11.1111,8,1.00049,1024,1024,0,1,1,0,1,5,714,125,19.8333,12.5
4,103,1224,1104,1104,55,55,78,42,458,4,392,445,20049,22,100,54,389,2620,108,88,66,401,175,156,31,39.7436,87,1.00265,2583,2093,2,1,1,0,1,25,2685,979,34.4231,18.1296
4,155,2074,1849,1849,119,119,156,73,491,11,597,671,20063,37,148,112,389,2620,206,140,132,815,402,331,63,40.3846,190,1.00545,4410,3121,4,1,1,0,1,55,5607,2266,35.9423,19.3675
4,207,3214,2865,2865,203,203,259,89,552,27,799,892,20066,48,194,188,389,2620,336,206,231,1301,764,634,125,48.2625,359,1.00908,6378,4165,10,1,1,0,1,100,9960,4245,38.4556,20.9113
4,259,4634,4096,4096,321,321,388,128,627,47,994,1111,20070,66,253,308,389,2620,553,300,350,1937,1119,971,198,51.0309,549,1.01481,8378,5195,15,1,1,0,1,160,15992,6998,41.2165,22.2159
4,311,6134,5427,5427,461,461,547,155,719,78,1196,1331,20057,85,305,453,389,2620,741,407,476,2692,1452,1324,284,51.9196,748,1.0217,10308,6137,20,1,1,0,1,230,23420,10374,42.8154,22.7002
4,363,7185,6335,6335,613,613,685,133,828,117,1397,1550,20036,93,342,557,389,2620,952,530,607,3035,1701,1756,379,55.3285,1000,1.02653,12236,7149,21,1,1,0,1,305,31661,14459,46.2204,23.7812
4,415,8076,7076,7076,737,737,800,115,948,144,1593,1772,20035,93,342,557,389,2620,1096,642,718,3394,1858,2127,462,57.75,1230,1.02626,14040,8028,29,1,1,0,1,365,37813,17631,47.2662,24.119
4,467,8729,7613,7613,845,845,902,105,1035,165,1789,1991,20037,93,342,557,389,2620,1231,756,797,3630,1946,2475,531,58.8692,1429,1.02599,15804,8894,36,1,1,0,1,420,43467,20435,48.1896,24.3564
4,519,9234,8036,8036,929,929,965,74,1111,187,1985,2211,20039,93,342,557,389,2620,1328,879,864,3783,2010,2720,589,61.0363,1571,1.02572,17200,9431,40,1,1,0,1,460,48336,23166,50.0891,25.0714
5,51,794,698,698,23,23,50,45,470,0,194,221,20027,18,51,23,391,2612,37,32,24,247,63,35,9,18,16,1.00114,1063,1063,0,1,1,0,1,10,1090,168,21.8,7.63636
5,103,1544,1369,1369,78,78,117,68,504,9,397,441,20035,32,99,74,389,2612,143,119,93,536,266,185,44,37.6068,114,1.00363,2690,2148,4,1,1,0,1,35,4205,1438,35.9402,18.4359
5,155,2535,2246,2246,152,152,209,87,556,20,598,660,20042,41,133,127,387,2612,244,189,182,984,560,436,87,41.6268,245,1.00619,4503,3154,7,1,1,0,1,75,8123,3286,38.866,22.0537
5,207,3774,3330,3330,254,254,320,114,617,38,798,882,20046,53,200,243,387,2612,396,276,295,1531,903,722,157,49.0625,421,1.01177,6454,4242,10,1,1,0,1,125,13380,5759,41.8125,22.7628
5,259,5467,4800,4800,391,391,481,156,705,68,998,1102,20036,78,249,369,387,2612,638,374,442,2311,1329,1103,230,47.817,624,1.0178,8383,5231,15,1,1,0,1,195,21058,9279,43.7796,23.8535
5,311,7109,6212,6212,587,587,689,201,828,104,1196,1315,20015,107,310,585,387,2612,900,509,641,2983,1707,1555,342,49.6372,891,1.02822,10360,6248,25,1,1,0,1,290,30779,14146,44.672,24.1812
5,363,8379,7310,7310,773,773,860,183,954,162,1395,1536,19979,111,319,617,387,2612,1105,616,807,3519,1970,2066,451,52.4419,1192,1.02949,12210,7142,31,1,1,0,1,385,40744,19367,47.3767,25.1847
5,415,9287,8082,8082,919,919,987,135,1084,208,1590,1757,19959,111,319,617,387,2612,1268,753,932,3873,2097,2472,537,54.4073,1419,1.02919,14004,8015,39,1,1,0,1,455,49274,24224,49.923,26.4454
5,467,9871,8562,8562,1026,1026,1076,92,1188,240,1786,1981,19955,111,319,617,387,2612,1376,875,1024,4050,2179,2813,604,56.1338,1617,1.02888,15725,8872,40,1,1,0,1,510,55155,27430,51.2593,26.8133
5,519,10237,8851,8851,1097,1097,1131,63,1255,261,1985,2199,19953,111,319,617,387,2612,1452,994,1066,4150,2205,3035,657,58.0902,1769,1.02859,17115,9420,43,1,1,0,1,545,58984,29683,52.1521,27.1078
6,51,669,603,603,17,17,33,25,477,0,197,226,20029,12,41,15,401,2641,23,18,13,170,45,48,11,33.3333,39,1.00074,1114,1114,0,1,1,0,1,5,706,222,21.3939,13.875
6,103,1296,1145,1145,65,65,101,63,504,1,398,447,20048,29,103,65,400,2641,77,56,48,558,160,178,41,40.5941,120,1.00319,2833,2277,3,1,1,0,1,30,2843,1013,28.1485,16.0794
6,155,2308,2036,2036,143,143,193,90,553,15,596,666,20055,52,125,104,402,2641,232,119,173,918,470,407,89,46.114,232,1.00506,4737,3316,8,1,1,0,1,70,7207,3104,37.342,21.8592
6,207,3755,3297,3297,249,249,317,116,620,37,796,886,20053,58,183,203,402,2641,405,152,313,1577,919,704,150,47.3186,388,1.00981,6765,4393,10,1,1,0,1,120,12782,5683,40.3218,22.9153
6,259,5470,4786,4786,405,405,497,175,711,62,995,1104,20047,90,258,403,402,2641,629,251,479,2378,1350,1125,242,48.6922,652,1.01947,8780,5409,16,1,1,0,1,200,20492,9026,41.2314,22.4527
6,311,7156,6250,6250,615,615,709,193,852,97,1189,1320,20034,106,301,572,402,2641,889,343,637,3169,1744,1744,384,54.1608,1023,1.02757,10813,6428,25,1,1,0,1,305,30604,13736,43.165,22.4078
6,363,8450,7341,7341,808,808,901,176,1008,154,1395,1541,19992,119,343,742,402,2641,1130,484,785,3691,1989,2352,498,55.2719,1368,1.03567,12616,7233,32,1,1,0,1,400,40958,19161,45.4584,23.773
6,415,9266,8032,8032,971,971,1046,140,1163,191,1592,1758,19975,119,343,742,402,2641,1296,624,893,3963,2109,2848,602,57.5526,1667,1.03531,14373,8077,39,1,1,0,1,485,49320,23432,47.1511,24.2819
6,467,9714,8405,8405,1076,1076,1122,82,1269,217,1786,1977,19974,119,343,742,402,2641,1388,717,965,4106,2161,3187,677,60.3387,1867,1.03494,16117,8931,45,1,1,0,1,535,54873,26641,48.9064,24.8054
6,519,10026,8651,8651,1139,1139,1169,50,1330,242,1989,2200,19969,119,343,742,402,2641,1454,797,1007,4203,2180,3383,723,61.8477,1984,1.03458,17601,9529,49,1,1,0,1,565,58359,28892,49.9222,25.478
7,51,679,595,595,12,12,35,32,425,0,198,224,20026,9,48,12,395,2580,35,28,15,164,42,18,5,14.2857,7,1.00059,1097,1097,0,1,1,0,1,5,751,133,21.4571,11.0833
7,103,1274,1126,1126,72,72,100,61,446,7,396,440,20037,38,91,59,390,2580,142,128,72,364,183,170,35,35,94,1.00289,2698,2162,2,1,1,0,1,35,3653,1368,36.53,19.2676
7,155,2157,1887,1887,132,132,175,71,489,23,598,659,20038,38,91,59,390,2580,250,223,146,730,428,372,81,46.2857,212,1.00286,4554,3210,2,1,1,0,1,65,6986,2950,39.92,22.5191
7,207,3574,3124,3124,240,240,309,123,553,36,799,875,20040,61,194,213,390,2580,434,331,265,1359,808,689,147,47.5728,401,1.01031,6589,4299,5,1,1,0,1,120,12368,5317,40.0259,22.2469
7,259,5465,4776,4776,392,392,507,187,642,70,995,1093,20028,83,255,379,390,2580,678,449,451,2225,1293,1089,229,45.1677,621,1.0183,8634,5343,8,1,1,0,1,195,21007,9078,41.4339,23.5792
7,311,7260,6324,6324,600,600,723,235,777,103,1194,1316,20019,123,310,598,390,2580,954,575,637,3010,1716,1681,351,48.5477,970,1.02886,10643,6304,15,1,1,0,1,300,32049,14527,44.3278,24.3333
7,363,8683,7522,7522,814,814,925,213,934,167,1397,1534,19970,127,357,798,390,2580,1211,756,841,3527,1983,2246,470,50.8108,1319,1.03848,12534,7178,24,1,1,0,1,405,43906,20579,47.4659,25.5006
7,415,9756,8430,8430,1008,1008,1089,179,1086,216,1592,1752,19944,127,357,798,390,2580,1409,991,988,3880,2122,2771,582,53.4435,1624,1.03808,14350,8041,33,1,1,0,1,500,54075,26210,49.6556,26.1056
7,467,10401,8957,8957,1142,1142,1204,117,1210,270,1789,1970,19911,127,357,798,390,2580,1543,1129,1071,4122,2171,3195,673,55.897,1898,1.03769,16111,8892,40,1,1,0,1,570,61603,30285,51.1653,26.6125
7,519,10753,9250,9250,1235,1235,1267,66,1302,295,1986,2189,19908,127,357,798,390,2580,1630,1217,1142,4194,2202,3520,733,57.8532,2089,1.03731,17535,9434,44,1,1,0,1,615,66379,33161,52.3907,26.9383
8,51,721,622,622,18,18,45,39,425,0,196,226,20030,12,51,18,397,2605,35,43,22,173,51,36,9,20,21,1.00089,1087,1087,0,1,1,0,1,5,977,148,21.7111,8.70588
8,103,1357,1170,1170,75,75,121,69,459,6,396,447,20045,30,92,66,393,2605,137,166,91,399,177,220,43,35.5372,126,1.00324,2706,2151,1,1,1,0,1,35,3876,1233,32.0331,16.44
8,155,2564,2225,2225,170,170,227,106,509,20,598,669,20051,53,155,170,395,2605,283,264,209,924,499,450,96,42.2907,258,1.00829,4518,3190,8,1,1,0,1,85,8437,3078,37.1674,18.4311
8,207,4289,3726,3726,311,311,397,166,590,46,795,887,20046,83,205,306,395,2605,488,407,347,1751,912,876,191,48.1108,489,1.01487,6443,4240,15,1,1,0,1,155,15304,6066,38.5491,19.6311
8,259,6031,5241,5241,482,482,581,183,720,76,994,1105,20035,108,231,404,395,2605,745,512,524,2518,1357,1316,289,49.7418,742,1.01952,8425,5284,22,1,1,0,1,240,24642,10906,42.4131,22.8637
8,311,7561,6574,6574,670,670,768,174,864,118,1193,1324,20013,108,231,404,395,2605,977,645,696,3222,1652,1931,423,55.0781,1128,1.01931,10456,6339,30,1,1,0,1,335,34493,15646,44.9128,23.4925
8,363,8627,7492,7492,844,844,925,148,1011,154,1391,1546,20001,108,231,404,395,2605,1173,751,828,3676,1826,2480,536,57.9459,1442,1.01911,12373,7257,32,1,1,0,1,420,43484,20242,47.0097,24.0119
8,415,9279,8035,8035,971,971,1025,98,1120,201,1593,1770,19976,108,231,404,395,2605,1324,808,947,3889,1936,2832,611,59.6098,1643,1.01891,14158,8132,35,1,1,0,1,485,49876,23987,48.6595,24.7544
8,467,9766,8451,8451,1065,1065,1106,76,1196,223,1789,1994,19982,108,231,404,395,2605,1423,883,1016,4067,2007,3128,676,61.1212,1826,1.01871,15868,8935,38,1,1,0,1,530,54739,26777,49.4928,25.1664
8,519,10031,8669,8669,1123,1123,1141,34,1258,248,1985,2213,19980,108,231,404,395,2605,1490,941,1054,4139,2030,3293,712,62.4014,1920,1.01852,17272,9486,39,1,1,0,1,560,57649,28794,50.525,25.6631
9,51,578,518,518,13,13,29,25,396,0,198,223,20025,9,50,13,377,2652,18,17,12,118,36,33,7,24.1379,21,1.00064,1081,1081,1,1,1,0,1,5,606,121,20.8966,9.30769
9,103,1146,1023,1023,62,62,84,52,418,2,398,441,20041,31,102,61,374,2652,87,65,61,382,179,137,32,38.0952,85,1.00299,2676,2115,2,1,1,0,1,30,2673,943,31.8214,15.459
9,155,1980,1773,1773,115,115,148,61,454,14,596,661,20051,31,102,61,376,2652,198,114,131,741,428,301,66,44.5946,181,1.00296,4594,3234,3,1,1,0,1,55,5577,2406,37.6824,21.1053
9,207,2898,2574,2574,176,176,233,96,498,26,797,885,20062,40,201,169,376,2652,302,215,226,1116,668,439,100,42.9185,262,1.00816,6648,4314,6,1,1,0,1,85,9432,4061,40.4807,23.2057
9,259,4053,3591,3591,281,281,347,111,566,49,998,1110,20063,56,226,222,376,2652,452,281,338,1624,992,729,169,48.7032,445,1.01063,8671,5317,8,1,1,0,1,140,14811,6586,42.683,23.4377
9,311,5228,4635,4635,397,397,452,109,653,70,1192,1333,20071,58,309,393,376,2652,625,378,451,2104,1305,1080,237,52.4336,651,1.01877,10703,6327,9,1,1,0,1,195,20432,9155,45.2035,23.1772
9,363,6273,5535,5535,505,505,572,110,743,96,1394,1547,20057,63,327,434,376,2652,770,462,577,2547,1555,1440,310,54.1958,854,1.02056,12698,7311,13,1,1,0,1,250,26493,12011,46.3164,23.8787
9,415,7144,6286,6286,636,636,693,108,840,116,1596,1773,20061,63,327,434,376,2652,909,559,676,2910,1734,1814,396,57.1429,1075,1.02034,14536,8182,18,1,1,0,1,315,32459,14833,46.8384,23.4329
9,467,7815,6851,6851,736,736,778,81,925,147,1793,2000,20060,63,327,434,376,2652,1036,630,760,3182,1848,2102,464,59.6401,1264,1.02012,16237,9013,24,1,1,0,1,365,37627,17523,48.3638,23.9385
9,519,8391,7332,7332,817,817,853,78,984,167,1989,2219,20063,63,327,434,376,2652,1123,667,841,3439,1956,2303,508,59.5545,1396,1.01992,17641,9560,25,1,1,0,1,405,41898,19869,49.1184,24.3791
10,51,691,609,609,20,20,38,32,444,2,194,222,20026,14,50,19,385,2569,32,15,23,197,40,42,8,21.0526,23,1.00094,1004,1004,0,1,1,0,1,10,840,227,22.1053,11.9474
10,103,1390,1237,1237,68,68,99,57,468,10,395,447,20042,27,97,64,381,2569,140,78,81,485,227,155,32,32.3232,82,1.00314,2585,2076,2,1,1,0,1,30,3384,1298,34.1818,19.0882
10,155,2367,2087,2087,137,137,179,74,513,22,594,673,20057,38,131,108,382,2569,259,148,160,926,501,390,76,42.4581,228,1.00525,4457,3163,5,1,1,0,1,65,6927,2987,38.6983,21.8029
10,207,3932,3434,3434,256,256,341,160,567,39,794,891,20058,76,207,256,382,2569,456,238,290,1674,905,679,138,40.4692,409,1.01241,6431,4225,13,1,1,0,1,125,12929,5454,37.915,21.5573
10,259,5658,4918,4918,428,428,540,200,685,70,995,1111,20046,93,242,375,382,2569,685,339,478,2407,1385,1134,236,43.7037,665,1.01808,8437,5280,20,1,1,0,1,210,22150,9746,41.0185,22.9858
10,311,7440,6447,6447,662,662,769,220,845,113,1194,1329,20022,124,307,645,382,2569,999,457,678,3157,1791,1807,379,49.2848,1045,1.03118,10409,6244,26,1,1,0,1,330,33430,15088,43.472,23
10,363,8676,7522,7522,863,863,941,176,1010,163,1391,1549,19995,126,334,753,382,2569,1255,608,840,3618,1997,2332,501,53.2412,1351,1.03621,12263,7162,40,1,1,0,1,430,44418,21176,47.203,24.6519
10,415,9360,8097,8097,1003,1003,1054,114,1139,214,1584,1767,19969,126,334,753,382,2569,1404,710,962,3819,2105,2792,594,56.3567,1612,1.03583,14040,8028,47,1,1,0,1,500,52119,25721,49.4488,25.6953
10,467,9795,8468,8468,1088,1088,1113,60,1226,247,1787,1983,19949,126,334,753,382,2569,1495,815,1037,3935,2152,3067,658,59.1195,1780,1.03547,15721,8822,54,1,1,0,1,540,56716,28647,50.9578,26.4028
10,519,10019,8652,8652,1134,1134,1152,41,1268,267,1984,2205,19954,126,334,753,382,2569,1536,891,1066,3993,2167,3203,687,59.6354,1852,1.0351,17108,9372,56,1,1,0,1,565,59440,30319,51.5972,26.7836
11,51,740,653,653,15,15,38,36,458,0,195,224,20029,13,50,15,404,2554,33,40,24,200,39,21,6,15.7895,17,1.00074,1072,1072,0,1,1,0,1,5,725,205,19.0789,13.6667
11,103,1591,1404,1404,77,77,120,69,492,6,398,443,20039,31,83,52,395,2554,150,136,107,590,216,224,46,38.3333,132,1.00255,2707,2161,3,1,1,0,1,35,3918,1430,32.65,19.0667
11,155,2762,2418,2418,167,167,218,91,550,20,596,662,20046,44,154,166,400,2554,278,200,207,1135,551,526,106,48.6239,325,1.0081,4601,3246,10,1,1,0,1,80,8001,3253,36.7018,19.5964
11,207,4390,3834,3834,292,292,391,164,624,46,796,884,20042,67,207,292,400,2554,474,274,350,1908,991,844,180,46.0358,501,1.01418,6550,4290,15,1,1,0,1,145,14690,6180,37.5703,21.4583
11,259,6117,5331,5331,482,482,584,203,742,78,994,1107,20035,108,259,482,400,2554,732,419,505,2657,1416,1345,290,49.6575,800,1.02337,8521,5318,26,1,1,0,1,240,24037,10573,41.1592,22.1656
11,311,7733,6721,6721,676,676,788,211,874,133,1193,1324,19998,117,302,646,400,2554,992,595,682,3337,1748,1855,402,51.0152,1115,1.03124,10498,6309,38,1,1,0,1,335,34956,16216,44.3604,24.0951
11,363,8974,7802,7802,888,888,971,174,1022,189,1396,1540,19955,117,302,646,400,2554,1196,775,821,3841,1978,2480,532,54.7889,1481,1.03092,12456,7297,46,1,1,0,1,440,45163,21405,46.5118,24.1864
11,415,9752,8461,8461,1026,1026,1078,105,1162,236,1590,1759,19933,117,302,646,400,2554,1371,907,904,4116,2081,2949,633,58.7199,1758,1.0306,14276,8145,51,1,1,0,1,510,52855,25947,49.0306,25.3636
11,467,10127,8763,8763,1106,1106,1143,63,1252,261,1791,1974,19922,117,302,646,400,2554,1470,993,963,4223,2100,3185,691,60.4549,1901,1.03029,16045,8975,55,1,1,0,1,550,57319,28825,50.1479,26.1096
11,519,10379,8975,8975,1168,1168,1186,41,1300,279,1992,2190,19919,117,302,646,400,2554,1516,1094,990,4295,2106,3382,728,61.3828,2014,1.02999,17462,9529,60,1,1,0,1,580,60015,30710,50.6029,26.3379
12,51,804,710,710,22,22,49,40,490,0,196,218,20022,15,43,19,398,2579,45,24,25,253,60,70,14,28.5714,37,1.00094,1081,1081,0,1,1,0,1,10,1053,281,21.4898,12.7727
12,103,1870,1650,1650,87,87,136,74,529,8,395,438,20035,31,98,81,395,2579,145,87,106,831,311,281,57,41.9118,166,1.00398,2628,2120,3,1,1,0,1,40,4061,1480,29.8603,17.0115
12,155,3386,2978,2978,190,190,268,130,595,18,594,655,20043,56,155,190,399,2579,314,160,218,1575,732,567,121,45.1493,338,1.00928,4433,3166,6,1,1,0,1,95,9149,3401,34.1381,18.3838
12,207,5483,4821,4821,359,359,476,205,693,38,795,876,20043,93,207,359,399,2579,561,265,403,2645,1230,988,214,44.958,583,1.0175,6368,4209,12,1,1,0,1,175,18069,7045,37.9601,19.9575
12,259,7385,6457,6457,596,596,707,225,856,78,993,1092,20021,122,258,591,399,2579,870,411,621,3412,1699,1691,362,51.2023,958,1.02883,8298,5168,14,1,1,0,1,295,29953,12696,42.3663,21.5552
12,311,8781,7650,7650,814,814,918,197,1030,135,1194,1309,19980,129,286,714,399,2579,1117,612,801,3920,1970,2286,492,53.5948,1299,1.03467,10253,6170,20,1,1,0,1,405,41613,18860,45.3301,23.4869
12,363,9783,8495,8495,1002,1002,1073,158,1192,179,1393,1526,19954,129,286,714,399,2579,1287,802,927,4315,2079,2833,621,57.8751,1642,1.03431,12228,7166,27,1,1,0,1,500,51275,23987,47.7866,24.011
12,415,10360,8972,8972,1109,1109,1160,92,1301,227,1591,1745,19927,129,286,714,399,2579,1402,1005,1018,4434,2127,3108,680,58.6207,1803,1.03395,14068,8005,31,1,1,0,1,550,58166,28057,50.1431,25.4139
